V_sipm	I_sipm	R_rtd
0.01	-1.06645e-09	1076.116
0.02	-1.22745e-09	1076.103
0.03	-1.19172e-09	1076.142
0.04	-1.14211e-09	1076.136
0.05	-8.3698e-10	1076.12
0.06	-8.57353e-10	1076.116
0.07	-1.13108e-09	1076.14
0.08	-9.58133e-10	1076.091
0.09	-6.23357e-10	1076.128
0.1	-5.47671e-10	1076.136
0.11	3.95489e-10	1076.104
0.12	-6.61814e-10	1076.118
0.13	-3.85809e-10	1076.11
0.14	6.84977e-11	1076.118
0.15	3.79503e-10	1076.12
0.16	1.07311e-09	1076.1
0.17	1.36609e-09	1076.102
0.18	2.24688e-09	1076.11
0.19	3.2583e-09	1076.11
0.2	4.75316e-09	1076.116
0.21	5.85367e-09	1076.124
0.22	9.02268e-09	1076.122
0.23	1.0963e-08	1076.122
0.24	1.50125e-08	1076.115
0.25	1.97914e-08	1076.127
0.26	2.6032e-08	1076.126
0.27	3.42962e-08	1076.11
0.28	4.52616e-08	1076.133
0.29	5.99541e-08	1076.096
0.3	7.92484e-08	1076.11
0.31	1.05599e-07	1076.104
0.32	1.41315e-07	1076.115
0.33	1.89795e-07	1076.11
0.34	2.56702e-07	1076.108
0.35	3.4888e-07	1076.114
0.36	4.7782e-07	1076.107
0.37	6.57605e-07	1076.109
0.38	9.11946e-07	1076.095
0.39	1.27068e-06	1076.091
0.4	1.78311e-06	1076.113
0.41	2.51251e-06	1076.112
0.42	3.55903e-06	1076.107
0.43	5.0699e-06	1076.113
0.44	7.24071e-06	1076.101
0.45	1.03724e-05	1076.101
0.46	1.49024e-05	1076.104
0.47	2.14579e-05	1076.1
0.48	3.08501e-05	1076.11
0.49	4.43277e-05	1076.107
0.5	6.33645e-05	1076.092
0.51	9.00257e-05	1076.088
0.52	0.000126932	1076.094
0.53	0.000176638	1076.082
0.54	0.000242454	1076.088
0.55	0.000326605	1076.078
0.56	0.000431797	1076.096
0.57	0.000558443	1076.093
0.58	0.000707797	1076.077
0.59	0.000877962	1076.104
0.6	0.00106937	1076.101
0.61	0.00127838	1076.085
0.62	0.00150393	1076.08
0.63	0.00174556	1076.106
0.64	0.0019995	1076.094
0.65	0.00226624	1076.085
0.66	0.00254231	1076.082
0.67	0.00282862	1076.08
0.68	0.00312216	1076.076
0.69	0.0034238	1076.077
0.7	0.00373088	1076.084
0.71	0.00404389	1076.08
0.72	0.00436309	1076.07
0.73	0.00468593	1076.067
0.74	0.00501417	1076.066
0.75	0.00534538	1076.063
0.76	0.00568114	1076.071
0.77	0.00601903	1076.083
0.78	0.00636119	1076.09
0.79	0.00670475	1076.072
0.8	0.00705228	1076.057
0.81	0.00740069	1076.064
0.82	0.00775144	1076.068
0.83	0.00810565	1076.075
0.84	0.00846057	1076.068
0.85	0.00881816	1076.075
0.86	0.00917632	1076.075
0.87	0.00953757	1076.054
0.88	0.00989853	1076.057
0.89	0.010262	1076.036
0.9	0.010626	1076.061
0.91	0.0109911	1076.05
0.92	0.0113585	1076.064
0.93	0.011726	1076.05
0.94	0.0120957	1076.033
0.95	0.0124651	1076.055
0.96	0.0128363	1076.066
0.97	0.0132074	1076.059
0.98	0.0135809	1076.049
0.99	0.0139527	1076.043
1.0	0.0143223	1076.049
