V_sipm	I_sipm	R_rtd
0.01	-4.55761e-10	1094.024
0.02	-8.55148e-10	1094.012
0.03	-1.12666e-09	1094.031
0.04	-7.73716e-10	1094.028
0.05	-9.36472e-10	1094.034
0.06	-8.74996e-10	1094.027
0.07	-6.13606e-10	1094.022
0.08	-5.8198e-10	1094.016
0.09	-6.84237e-10	1094.028
0.1	-5.12421e-10	1094.024
0.11	-8.76904e-11	1094.032
0.12	4.18305e-10	1094.006
0.13	3.31664e-10	1094.028
0.14	7.30109e-10	1094.021
0.15	1.05352e-09	1094.007
0.16	2.0596e-09	1094.032
0.17	2.97102e-09	1094.022
0.18	3.80654e-09	1094.017
0.19	5.46924e-09	1094.016
0.2	7.45376e-09	1094.021
0.21	9.96369e-09	1093.999
0.22	1.22301e-08	1094.028
0.23	1.76441e-08	1094.001
0.24	2.29106e-08	1094.017
0.25	2.96151e-08	1094.02
0.26	3.94256e-08	1094.024
0.27	5.20095e-08	1094.008
0.28	6.86049e-08	1094.008
0.29	9.03568e-08	1094.02
0.3	1.20299e-07	1094.009
0.31	1.6037e-07	1094.0
0.32	2.15219e-07	1094.024
0.33	2.90085e-07	1094.015
0.34	3.93723e-07	1093.998
0.35	5.36954e-07	1094.023
0.36	7.3745e-07	1094.01
0.37	1.01736e-06	1094.012
0.38	1.41337e-06	1093.994
0.39	1.97204e-06	1094.005
0.4	2.76907e-06	1093.991
0.41	3.90159e-06	1094.011
0.42	5.52068e-06	1093.995
0.43	7.84746e-06	1094.024
0.44	1.11604e-05	1094.007
0.45	1.5953e-05	1094.003
0.46	2.27942e-05	1093.976
0.47	3.25912e-05	1094.016
0.48	4.64592e-05	1093.994
0.49	6.60492e-05	1093.99
0.5	9.32475e-05	1094.014
0.51	0.00013049	1094.02
0.52	0.000180691	1094.0
0.53	0.000246426	1094.016
0.54	0.000330672	1094.01
0.55	0.000434911	1094.02
0.56	0.000561125	1094.014
0.57	0.00070861	1094.009
0.58	0.000877985	1094.012
0.59	0.00106701	1094.014
0.6	0.00127497	1094.0
0.61	0.00149902	1093.994
0.62	0.00173807	1093.999
0.63	0.00199137	1093.981
0.64	0.00225555	1094.013
0.65	0.0025313	1094.017
0.66	0.00281535	1093.99
0.67	0.00310866	1093.98
0.68	0.00340839	1094.012
0.69	0.00371568	1094.004
0.7	0.00402783	1094.002
0.71	0.00434536	1093.991
0.72	0.00466886	1093.987
0.73	0.00499541	1094.01
0.74	0.00532722	1093.976
0.75	0.00566151	1094.02
0.76	0.00600022	1093.979
0.77	0.00634085	1093.996
0.78	0.00668555	1094.001
0.79	0.00703162	1094.008
0.8	0.0073815	1094.021
0.81	0.00773206	1094.01
0.82	0.008085	1093.997
0.83	0.00844107	1094.012
0.84	0.00879782	1094.007
0.85	0.0091575	1094.008
0.86	0.00951755	1094.002
0.87	0.00988041	1094.005
0.88	0.0102429	1094.006
0.89	0.0106085	1094.002
0.9	0.010974	1094.01
0.91	0.0113409	1093.995
0.92	0.0117097	1094.005
0.93	0.0120786	1094.005
0.94	0.0124499	1094.017
0.95	0.0128207	1093.996
0.96	0.0131937	1094.009
0.97	0.0135662	1094.008
0.98	0.0139406	1094.005
0.99	0.0143141	1094.009
1.0	0.0146849	1093.996
