V_sipm	I_sipm	R_rtd
0.01	-1.07715e-09	1093.929
0.02	2.28882e-12	1093.937
0.03	-9.81867e-10	1093.943
0.04	-8.62134e-10	1093.948
0.05	-8.41618e-10	1093.945
0.06	-1.15651e-09	1093.961
0.07	-6.81305e-10	1093.949
0.08	-6.54519e-10	1093.96
0.09	-4.97651e-10	1093.953
0.1	-4.20189e-10	1093.942
0.11	1.93441e-10	1093.94
0.12	-9.31263e-11	1093.927
0.13	3.41976e-10	1093.935
0.14	6.88112e-10	1093.93
0.15	1.20852e-09	1093.948
0.16	1.89345e-09	1093.941
0.17	2.80793e-09	1093.952
0.18	3.74311e-09	1093.955
0.19	5.31925e-09	1093.936
0.2	7.12142e-09	1093.944
0.21	9.52851e-09	1093.942
0.22	1.27814e-08	1093.93
0.23	1.67166e-08	1093.921
0.24	2.24225e-08	1093.927
0.25	2.93691e-08	1093.923
0.26	3.80355e-08	1093.923
0.27	5.0601e-08	1093.927
0.28	6.67933e-08	1093.926
0.29	8.80449e-08	1093.941
0.3	1.1719e-07	1093.928
0.31	1.56452e-07	1093.952
0.32	2.0999e-07	1093.927
0.33	2.83351e-07	1093.947
0.34	3.85021e-07	1093.935
0.35	5.25427e-07	1093.939
0.36	7.22725e-07	1093.924
0.37	9.98362e-07	1093.902
0.38	1.38866e-06	1093.926
0.39	1.93982e-06	1093.926
0.4	2.72719e-06	1093.916
0.41	3.84673e-06	1093.929
0.42	5.44926e-06	1093.925
0.43	7.75583e-06	1093.936
0.44	1.10424e-05	1093.918
0.45	1.57989e-05	1093.922
0.46	2.2596e-05	1093.92
0.47	3.23343e-05	1093.918
0.48	4.61196e-05	1093.914
0.49	6.56281e-05	1093.928
0.5	9.2686e-05	1093.918
0.51	0.000129774	1093.899
0.52	0.000179804	1093.941
0.53	0.000245342	1093.925
0.54	0.00032941	1093.919
0.55	0.00043349	1093.918
0.56	0.000559534	1093.914
0.57	0.000706934	1093.917
0.58	0.000876168	1093.939
0.59	0.00106493	1093.914
0.6	0.001273	1093.927
0.61	0.00149701	1093.911
0.62	0.00173598	1093.928
0.63	0.00198916	1093.918
0.64	0.00225331	1093.901
0.65	0.00252908	1093.909
0.66	0.00281308	1093.918
0.67	0.00310645	1093.933
0.68	0.00340623	1093.906
0.69	0.00371358	1093.924
0.7	0.00402555	1093.931
0.71	0.00434318	1093.917
0.72	0.00466649	1093.93
0.73	0.00499309	1093.899
0.74	0.00532501	1093.906
0.75	0.00565918	1093.906
0.76	0.00599785	1093.94
0.77	0.00633864	1093.917
0.78	0.00668333	1093.908
0.79	0.0070297	1093.915
0.8	0.00737941	1093.936
0.81	0.00773011	1093.937
0.82	0.0080831	1093.92
0.83	0.00843925	1093.894
0.84	0.00879586	1093.915
0.85	0.00915535	1093.919
0.86	0.00951549	1093.93
0.87	0.00987833	1093.926
0.88	0.0102409	1093.918
0.89	0.0106066	1093.932
0.9	0.0109721	1093.942
0.91	0.011339	1093.921
0.92	0.0117082	1093.923
0.93	0.012077	1093.92
0.94	0.0124485	1093.935
0.95	0.0128193	1093.921
0.96	0.0131922	1093.914
0.97	0.0135648	1093.902
0.98	0.0139394	1093.892
0.99	0.0143128	1093.922
1.0	0.0146837	1093.907
