2.205000000000000071e+01	5.441000000000000003e-02	-4.406572156357560743e+01	1.196764769588643170e-19
2.210000000000000142e+01	5.442000000000000309e-02	1.889447393813733223e-01	6.923580004247577567e-25
2.214999999999999858e+01	5.443000000000000616e-02	1.065529170533839443e+00	2.189134694123158467e-23
2.219999999999999929e+01	5.444000000000000228e-02	1.862737600301861765e-02	6.747454883862292192e-27
2.225000000000000000e+01	5.445000000000000534e-02	-7.340578708452900614e-01	1.043430655195937411e-23
2.230000000000000071e+01	5.446000000000000146e-02	2.023146669905999118e-01	7.982642561950121703e-25
2.235000000000000142e+01	5.447000000000000453e-02	5.834338062119192037e-01	6.578580589350496494e-24
2.239999999999999858e+01	5.448000000000000065e-02	-1.165098886519397414e+00	2.614520317482466829e-23
2.244999999999999929e+01	5.449000000000000371e-02	-3.980524017799651482e-01	3.069544541777877835e-24
2.250000000000000000e+01	5.450000000000000677e-02	6.327603778553130276e-01	7.658465043102794726e-24
2.255000000000000071e+01	5.451000000000000290e-02	2.268557003010003570e-01	9.947727742082109607e-25
2.260000000000000142e+01	5.452000000000000596e-02	-2.675103747735515514e-01	1.375269484591824423e-24
2.264999999999999858e+01	5.453000000000000208e-02	1.934870780120089284e-01	7.276225852981435220e-25
2.269999999999999929e+01	5.454000000000000514e-02	5.133518761650471829e-01	5.080693303016556010e-24
2.275000000000000000e+01	5.455000000000000127e-02	-9.093487110075476609e-02	1.609327478746390035e-25
2.280000000000000071e+01	5.456000000000000433e-02	-3.786684235669428578e-01	2.769288337987656266e-24
2.285000000000000142e+01	5.457000000000000045e-02	5.582234930323044103e-02	6.061783202443542701e-26
2.289999999999999858e+01	5.458000000000000351e-02	9.510002385394331070e-02	1.740250924240046620e-25
2.294999999999999929e+01	5.458999999999999964e-02	-1.051545538777271860e+00	2.123427434799338679e-23
2.300000000000000000e+01	5.460000000000000270e-02	-1.165868699113370155e-01	2.614743789874122593e-25
2.305000000000000071e+01	5.461000000000000576e-02	8.052750515268871645e-01	1.241313179420610493e-23
2.310000000000000142e+01	5.462000000000000188e-02	4.737050215728813574e-01	4.336716389235188349e-24
2.314999999999999858e+01	5.463000000000000494e-02	-4.722653195897577039e-01	4.287724325450427537e-24
2.319999999999999929e+01	5.464000000000000107e-02	-2.116845651322783461e-01	8.689632970076765643e-25
2.325000000000000000e+01	5.465000000000000413e-02	7.632263828226094615e-01	1.124100022196770557e-23
2.330000000000000071e+01	5.466000000000000025e-02	3.544193354346193980e-01	2.440436742810258307e-24
2.335000000000000142e+01	5.467000000000000332e-02	-7.325790552317162918e-01	1.036046572753950204e-23
2.339999999999999858e+01	5.468000000000000638e-02	-7.105421647887815162e-01	9.763460321091752823e-24
2.344999999999999929e+01	5.469000000000000250e-02	2.435081789210752079e-01	1.137467231279567285e-24
2.350000000000000000e+01	5.470000000000000556e-02	-3.850684725516592133e-01	2.827107197096943430e-24
