V_sipm	I_sipm	R_rtd
0.01	-8.84879e-10	1034.698
0.02	-1.1252e-09	1034.699
0.03	-9.46653e-10	1034.682
0.04	-9.33814e-10	1034.669
0.05	-8.7682e-10	1034.671
0.06	-1.02266e-09	1034.666
0.07	-1.08868e-09	1034.674
0.08	-9.0369e-10	1034.676
0.09	-4.32658e-10	1034.68
0.1	-8.64673e-10	1034.682
0.11	-8.29852e-10	1034.669
0.12	-7.37333e-10	1034.683
0.13	-5.75233e-10	1034.689
0.14	-5.92351e-10	1034.7
0.15	-4.14932e-10	1034.682
0.16	-3.42822e-10	1034.684
0.17	6.56724e-11	1034.684
0.18	3.72326e-10	1034.695
0.19	6.64473e-10	1034.68
0.2	1.60618e-09	1034.677
0.21	1.7792e-09	1034.698
0.22	2.65938e-09	1034.705
0.23	3.94994e-09	1034.684
0.24	5.11491e-09	1034.676
0.25	7.2329e-09	1034.693
0.26	9.65294e-09	1034.693
0.27	1.30844e-08	1034.695
0.28	1.69944e-08	1034.688
0.29	2.2878e-08	1034.725
0.3	3.06106e-08	1034.719
0.31	4.06666e-08	1034.704
0.32	5.40838e-08	1034.724
0.33	7.22901e-08	1034.723
0.34	9.61411e-08	1034.727
0.35	1.29534e-07	1034.742
0.36	1.75431e-07	1034.743
0.37	2.3868e-07	1034.741
0.38	3.27389e-07	1034.727
0.39	4.51797e-07	1034.761
0.4	6.28541e-07	1034.764
0.41	8.79231e-07	1034.755
0.42	1.23849e-06	1034.76
0.43	1.75807e-06	1034.77
0.44	2.50784e-06	1034.786
0.45	3.60214e-06	1034.798
0.46	5.19312e-06	1034.801
0.47	7.52841e-06	1034.813
0.48	1.09233e-05	1034.837
0.49	1.59375e-05	1034.801
0.5	2.32368e-05	1034.824
0.51	3.38582e-05	1034.827
0.52	4.92687e-05	1034.839
0.53	7.12492e-05	1034.834
0.54	0.000102363	1034.842
0.55	0.000145278	1034.859
0.56	0.00020348	1034.877
0.57	0.000279556	1034.847
0.58	0.000376679	1034.867
0.59	0.000495815	1034.853
0.6	0.000638454	1034.894
0.61	0.000803067	1034.876
0.62	0.000988846	1034.897
0.63	0.00119509	1034.878
0.64	0.0014179	1034.892
0.65	0.00165731	1034.91
0.66	0.00190955	1034.904
0.67	0.0021748	1034.934
0.68	0.00244984	1034.926
0.69	0.00273539	1034.906
0.7	0.00302777	1034.933
0.71	0.00332786	1034.929
0.72	0.00363566	1034.933
0.73	0.00394792	1034.964
0.74	0.00426635	1034.964
0.75	0.00458866	1034.949
0.76	0.00491635	1034.956
0.77	0.00524663	1034.961
0.78	0.00558179	1034.962
0.79	0.00591898	1034.978
0.8	0.00626043	1034.963
0.81	0.00660288	1034.973
0.82	0.0069482	1034.955
0.83	0.00729693	1034.966
0.84	0.00764637	1034.948
0.85	0.00799917	1034.964
0.86	0.00835257	1034.96
0.87	0.00870924	1034.96
0.88	0.00906582	1034.966
0.89	0.00942538	1034.934
0.9	0.00978523	1034.962
0.91	0.0101455	1034.969
0.92	0.010509	1034.961
0.93	0.0108725	1034.951
0.94	0.0112384	1034.953
0.95	0.0116037	1034.966
0.96	0.0119715	1034.956
0.97	0.0123389	1034.935
0.98	0.0127084	1034.938
0.99	0.0130767	1034.929
1.0	0.0134433	1034.949
