V_sipm	I_sipm	R_rtd
0.01	-6.55532e-10	1035.289
0.02	-9.59468e-10	1035.291
0.03	-1.09051e-09	1035.275
0.04	-8.74126e-10	1035.292
0.05	-1.08231e-09	1035.315
0.06	-9.61459e-10	1035.292
0.07	-1.02432e-09	1035.3
0.08	-8.13448e-10	1035.304
0.09	-8.62336e-10	1035.299
0.1	-9.45711e-10	1035.314
0.11	-8.65042e-10	1035.301
0.12	-2.68626e-10	1035.315
0.13	-6.80578e-10	1035.311
0.14	-7.70903e-10	1035.304
0.15	-4.5377e-10	1035.31
0.16	-1.56188e-10	1035.332
0.17	3.14713e-11	1035.321
0.18	1.52338e-10	1035.319
0.19	7.01177e-10	1035.339
0.2	1.25661e-09	1035.349
0.21	1.94734e-09	1035.348
0.22	2.67576e-09	1035.347
0.23	4.28132e-09	1035.336
0.24	5.28673e-09	1035.351
0.25	7.3164e-09	1035.365
0.26	9.41368e-09	1035.356
0.27	1.30722e-08	1035.371
0.28	1.75602e-08	1035.366
0.29	2.25889e-08	1035.378
0.3	3.02751e-08	1035.391
0.31	4.06192e-08	1035.411
0.32	5.41708e-08	1035.404
0.33	7.23452e-08	1035.409
0.34	9.61822e-08	1035.411
0.35	1.29565e-07	1035.4
0.36	1.75489e-07	1035.421
0.37	2.38891e-07	1035.416
0.38	3.27533e-07	1035.437
0.39	4.51701e-07	1035.42
0.4	6.28474e-07	1035.441
0.41	8.79219e-07	1035.404
0.42	1.23853e-06	1035.433
0.43	1.75781e-06	1035.408
0.44	2.50698e-06	1035.403
0.45	3.60112e-06	1035.425
0.46	5.19118e-06	1035.408
0.47	7.52428e-06	1035.434
0.48	1.09158e-05	1035.399
0.49	1.59236e-05	1035.405
0.5	2.32096e-05	1035.407
0.51	3.38192e-05	1035.415
0.52	4.92008e-05	1035.415
0.53	7.1152e-05	1035.405
0.54	0.000102233	1035.377
0.55	0.000145094	1035.393
0.56	0.000203218	1035.385
0.57	0.000279233	1035.368
0.58	0.000376254	1035.381
0.59	0.000495318	1035.367
0.6	0.000637855	1035.359
0.61	0.000802297	1035.357
0.62	0.000988013	1035.376
0.63	0.00119412	1035.333
0.64	0.00141694	1035.329
0.65	0.00165607	1035.338
0.66	0.00190826	1035.313
0.67	0.00217343	1035.311
0.68	0.00244852	1035.298
0.69	0.00273382	1035.303
0.7	0.00302632	1035.276
0.71	0.00332625	1035.261
0.72	0.00363379	1035.251
0.73	0.00394597	1035.244
0.74	0.00426439	1035.239
0.75	0.00458648	1035.221
0.76	0.00491413	1035.232
0.77	0.0052444	1035.226
0.78	0.00557938	1035.206
0.79	0.0059165	1035.212
0.8	0.00625753	1035.193
0.81	0.00659983	1035.19
0.82	0.00694484	1035.154
0.83	0.00729342	1035.14
0.84	0.00764291	1035.124
0.85	0.00799553	1035.123
0.86	0.00834898	1035.124
0.87	0.00870543	1035.117
0.88	0.00906206	1035.09
0.89	0.00942149	1035.11
0.9	0.00978124	1035.09
0.91	0.0101417	1035.084
0.92	0.0105052	1035.083
0.93	0.0108684	1035.063
0.94	0.0112341	1035.057
0.95	0.0115996	1035.054
0.96	0.0119671	1035.056
0.97	0.0123346	1035.04
0.98	0.012704	1035.023
0.99	0.0130723	1035.025
1.0	0.0134382	1034.996
