3.653399e-06	-0.302597	0.0
3.646055e-06	0.753424	0.001
3.685121e-06	0.781408	0.002
3.702849e-06	0.798716	0.003
2.268669e-05	0.811739	0.004
5.129887e-05	0.822469	0.005
8.492287e-05	0.831751	0.006
0.0001548461	0.840053	0.007
0.0001920838	0.847631	0.008
0.0002293047	0.854653	0.009
0.0002632052	0.861245	0.01
0.0003059055	0.867451	0.011
0.0003059288	0.873385	0.012
0.0003436351	0.879046	0.013
0.0003825087	0.884499	0.014
0.0004209935	0.88974	0.015
0.0004584441	0.894819	0.016
0.0004989277	0.899733	0.017
0.0005375981	0.904498	0.018
0.0005749034	0.909133	0.019
0.0006099672	0.909055	0.019
0.0006145842	0.904284	0.018
0.000652375	0.899416	0.017
0.0006914382	0.894416	0.016
0.0006909072	0.889269	0.015
0.0006533531	0.883964	0.014
0.0006138448	0.878459	0.013
0.0005759499	0.872759	0.012
0.0005376012	0.866797	0.011
0.000531306	0.860565	0.01
0.0004990805	0.85396	0.009
0.0004607734	0.846918	0.008
0.0004228688	0.839332	0.007
0.0003834408	0.831034	0.006
0.0003432144	0.821755	0.005
0.0003062551	0.811036	0.004
0.000267855	0.798026	0.003
0.0002367601	0.78073	0.002
0.0002304928	0.752759	0.001
0.0001919859	0.248703	0.0
0.0001565095	0.158814	0.0
