N	R	I
0	879.286	9.7e-05
1	879.264	9.7e-05
2	879.281	9.7e-05
3	879.277	9.7e-05
4	879.285	9.7e-05
5	879.261	9.7e-05
6	879.274	9.7e-05
7	879.264	9.7e-05
8	879.278	9.7e-05
9	879.265	9.7e-05
10	879.266	9.7e-05
11	879.26	9.7e-05
12	879.27	9.7e-05
13	879.272	9.7e-05
14	879.271	9.7e-05
15	879.278	9.7e-05
16	879.285	9.7e-05
17	879.284	9.7e-05
18	879.272	9.7e-05
19	879.279	9.7e-05
20	879.282	9.7e-05
21	879.28	9.7e-05
22	879.287	9.7e-05
23	879.26	9.7e-05
24	879.286	9.7e-05
25	879.273	9.7e-05
26	879.26	9.7e-05
27	879.252	9.7e-05
28	879.241	9.7e-05
29	879.251	9.7e-05
30	879.258	9.7e-05
31	879.245	9.7e-05
32	879.259	9.7e-05
33	879.248	9.7e-05
34	879.253	9.7e-05
35	879.264	9.7e-05
36	879.24	9.7e-05
37	879.274	9.7e-05
38	879.269	9.7e-05
39	879.268	9.7e-05
40	879.262	9.7e-05
41	879.273	9.7e-05
42	879.276	9.7e-05
43	879.275	9.7e-05
44	879.265	9.7e-05
45	879.291	9.7e-05
46	879.277	9.7e-05
47	879.299	9.7e-05
48	879.285	9.7e-05
49	879.29	9.7e-05
50	879.282	9.7e-05
51	879.299	9.7e-05
52	879.289	9.7e-05
53	879.262	9.7e-05
54	879.274	9.7e-05
55	879.289	9.7e-05
56	879.264	9.7e-05
57	879.275	9.7e-05
58	879.29	9.7e-05
59	879.273	9.7e-05
60	879.289	9.7e-05
61	879.267	9.7e-05
62	879.272	9.7e-05
63	879.261	9.7e-05
64	879.276	9.7e-05
65	879.264	9.7e-05
66	879.25	9.7e-05
67	879.284	9.7e-05
68	879.274	9.7e-05
69	879.29	9.7e-05
70	879.291	9.7e-05
71	879.275	9.7e-05
72	879.268	9.7e-05
73	879.283	9.7e-05
74	879.267	9.7e-05
75	879.294	9.7e-05
76	879.29	9.7e-05
77	879.267	9.7e-05
78	879.286	9.7e-05
79	879.288	9.7e-05
80	879.286	9.7e-05
81	879.28	9.7e-05
82	879.265	9.7e-05
83	879.275	9.7e-05
84	879.284	9.7e-05
85	879.282	9.7e-05
86	879.28	9.7e-05
87	879.281	9.7e-05
88	879.274	9.7e-05
89	879.284	9.7e-05
90	879.28	9.7e-05
91	879.265	9.7e-05
92	879.264	9.7e-05
93	879.282	9.7e-05
94	879.261	9.7e-05
95	879.262	9.7e-05
96	879.262	9.7e-05
97	879.283	9.7e-05
98	879.276	9.7e-05
99	879.262	9.7e-05
