N	R	I
0	920.195	9.7e-05
1	920.188	9.7e-05
2	920.196	9.7e-05
3	920.204	9.7e-05
4	920.217	9.7e-05
5	920.199	9.7e-05
6	920.198	9.7e-05
7	920.182	9.7e-05
8	920.174	9.7e-05
9	920.176	9.7e-05
10	920.209	9.7e-05
11	920.193	9.7e-05
12	920.179	9.7e-05
13	920.178	9.7e-05
14	920.2	9.7e-05
15	920.191	9.7e-05
16	920.201	9.7e-05
17	920.182	9.7e-05
18	920.193	9.7e-05
19	920.173	9.7e-05
20	920.179	9.7e-05
21	920.199	9.7e-05
22	920.178	9.7e-05
23	920.192	9.7e-05
24	920.185	9.7e-05
25	920.2	9.7e-05
26	920.196	9.7e-05
27	920.21	9.7e-05
28	920.192	9.7e-05
29	920.189	9.7e-05
30	920.197	9.7e-05
31	920.208	9.7e-05
32	920.22	9.7e-05
33	920.221	9.7e-05
34	920.211	9.7e-05
35	920.197	9.7e-05
36	920.19	9.7e-05
37	920.192	9.7e-05
38	920.2	9.7e-05
39	920.209	9.7e-05
40	920.19	9.7e-05
41	920.202	9.7e-05
42	920.192	9.7e-05
43	920.204	9.7e-05
44	920.224	9.7e-05
45	920.216	9.7e-05
46	920.198	9.7e-05
47	920.199	9.7e-05
48	920.209	9.7e-05
49	920.225	9.7e-05
50	920.194	9.7e-05
51	920.192	9.7e-05
52	920.186	9.7e-05
53	920.21	9.7e-05
54	920.209	9.7e-05
55	920.215	9.7e-05
56	920.186	9.7e-05
57	920.191	9.7e-05
58	920.215	9.7e-05
59	920.206	9.7e-05
60	920.219	9.7e-05
61	920.214	9.7e-05
62	920.205	9.7e-05
63	920.212	9.7e-05
64	920.193	9.7e-05
65	920.202	9.7e-05
66	920.204	9.7e-05
67	920.213	9.7e-05
68	920.221	9.7e-05
69	920.226	9.7e-05
70	920.219	9.7e-05
71	920.21	9.7e-05
72	920.227	9.7e-05
73	920.2	9.7e-05
74	920.206	9.7e-05
75	920.219	9.7e-05
76	920.212	9.7e-05
77	920.224	9.7e-05
78	920.235	9.7e-05
79	920.228	9.7e-05
80	920.232	9.7e-05
81	920.205	9.7e-05
82	920.214	9.7e-05
83	920.219	9.7e-05
84	920.231	9.7e-05
85	920.237	9.7e-05
86	920.228	9.7e-05
87	920.227	9.7e-05
88	920.222	9.7e-05
89	920.214	9.7e-05
90	920.223	9.7e-05
91	920.241	9.7e-05
92	920.222	9.7e-05
93	920.24	9.7e-05
94	920.231	9.7e-05
95	920.24	9.7e-05
96	920.235	9.7e-05
97	920.215	9.7e-05
98	920.216	9.7e-05
99	920.208	9.7e-05
