N	R	I
0	1153.18	9.7e-05
1	1153.19	9.7e-05
2	1153.2	9.7e-05
3	1153.21	9.7e-05
4	1153.19	9.7e-05
5	1153.19	9.7e-05
6	1153.18	9.7e-05
7	1153.18	9.7e-05
8	1153.18	9.7e-05
9	1153.16	9.7e-05
10	1153.17	9.7e-05
11	1153.17	9.7e-05
12	1153.19	9.7e-05
13	1153.19	9.7e-05
14	1153.2	9.7e-05
15	1153.2	9.7e-05
16	1153.2	9.7e-05
17	1153.19	9.7e-05
18	1153.2	9.7e-05
19	1153.2	9.7e-05
20	1153.21	9.7e-05
21	1153.21	9.7e-05
22	1153.2	9.7e-05
23	1153.2	9.7e-05
24	1153.23	9.7e-05
25	1153.17	9.7e-05
26	1153.22	9.7e-05
27	1153.22	9.7e-05
28	1153.21	9.7e-05
29	1153.21	9.7e-05
30	1153.2	9.7e-05
31	1153.2	9.7e-05
32	1153.22	9.7e-05
33	1153.22	9.7e-05
34	1153.22	9.7e-05
35	1153.23	9.7e-05
36	1153.2	9.7e-05
37	1153.21	9.7e-05
38	1153.21	9.7e-05
39	1153.21	9.7e-05
40	1153.2	9.7e-05
41	1153.22	9.7e-05
42	1153.21	9.7e-05
43	1153.19	9.7e-05
44	1153.23	9.7e-05
45	1153.23	9.7e-05
46	1153.24	9.7e-05
47	1153.21	9.7e-05
48	1153.21	9.7e-05
49	1153.22	9.7e-05
50	1153.22	9.7e-05
51	1153.21	9.7e-05
52	1153.23	9.7e-05
53	1153.23	9.7e-05
54	1153.22	9.7e-05
55	1153.25	9.7e-05
56	1153.21	9.7e-05
57	1153.23	9.7e-05
58	1153.22	9.7e-05
59	1153.22	9.7e-05
60	1153.23	9.7e-05
61	1153.24	9.7e-05
62	1153.22	9.7e-05
63	1153.22	9.7e-05
64	1153.19	9.7e-05
65	1153.21	9.7e-05
66	1153.23	9.7e-05
67	1153.24	9.7e-05
68	1153.23	9.7e-05
69	1153.19	9.7e-05
70	1153.21	9.7e-05
71	1153.22	9.7e-05
72	1153.2	9.7e-05
73	1153.21	9.7e-05
74	1153.24	9.7e-05
75	1153.22	9.7e-05
76	1153.25	9.7e-05
77	1153.23	9.7e-05
78	1153.24	9.7e-05
79	1153.23	9.7e-05
80	1153.23	9.7e-05
81	1153.24	9.7e-05
82	1153.25	9.7e-05
83	1153.23	9.7e-05
84	1153.25	9.7e-05
85	1153.25	9.7e-05
86	1153.23	9.7e-05
87	1153.24	9.7e-05
88	1153.24	9.7e-05
89	1153.24	9.7e-05
90	1153.23	9.7e-05
91	1153.24	9.7e-05
92	1153.25	9.7e-05
93	1153.24	9.7e-05
94	1153.25	9.7e-05
95	1153.25	9.7e-05
96	1153.24	9.7e-05
97	1153.26	9.7e-05
98	1153.24	9.7e-05
99	1153.25	9.7e-05
