V_sipm	I_sipm	R_rtd
20.0	-1.38947e-08	996.4252
20.1	9.0721e-09	996.4316
20.2	3.85785e-09	996.423
20.3	3.9569e-09	996.424
20.4	4.84382e-09	996.436
20.5	2.92426e-09	996.4222
20.6	3.96612e-09	996.4203
20.7	4.36653e-09	996.4159
20.8	5.14811e-09	996.4249
20.9	4.02061e-09	996.4313
21.0	3.94313e-09	996.4125
21.1	4.42028e-09	996.421
21.2	5.15115e-09	996.45
21.3	4.03402e-09	996.4314
21.4	3.94186e-09	996.4313
21.5	5.49402e-09	996.4531
21.6	2.69219e-09	996.4502
21.7	3.95207e-09	996.4399
21.8	5.55998e-09	996.4318
21.9	4.60672e-09	996.4363
22.0	3.86504e-09	996.4404
22.1	4.48797e-09	996.4319
22.2	3.84095e-09	996.4573
22.3	3.89605e-09	996.4489
22.4	4.81902e-09	996.4466
22.5	3.8447e-09	996.4319
22.6	3.9624e-09	996.4622
22.7	2.96187e-09	996.4523
22.8	3.78606e-09	996.4579
22.9	4.06933e-09	996.42
23.0	4.81882e-09	996.4477
23.1	4.72047e-09	996.4279
23.2	3.81302e-09	996.4369
23.3	4.12194e-09	996.4324
23.4	5.70804e-09	996.4532
23.5	3.88689e-09	996.4294
23.6	4.24923e-09	996.4439
23.7	5.41166e-09	996.457
23.8	4.29189e-09	996.4395
23.9	4.50597e-09	996.4572
24.0	5.34304e-09	996.4376
24.1	5.88522e-09	996.4489
24.2	8.99721e-09	996.4588
24.3	7.28171e-08	996.4617
24.4	3.08467e-07	996.4387
24.5	6.93527e-07	996.4333
24.6	1.20243e-06	996.4568
24.7	1.86357e-06	996.4497
24.8	2.60578e-06	996.4451
24.9	3.49178e-06	996.4505
25.0	4.44748e-06	996.4642
25.1	5.49869e-06	996.4389
25.2	6.69174e-06	996.4294
25.3	7.91732e-06	996.4454
25.4	9.28399e-06	996.4294
25.5	1.06823e-05	996.4664
25.6	1.21896e-05	996.4312
25.7	1.37251e-05	996.4362
25.8	1.53711e-05	996.4362
25.9	1.70457e-05	996.454
26.0	1.87912e-05	996.4486
26.1	2.06302e-05	996.434
26.2	2.24968e-05	996.4371
26.3	2.44819e-05	996.4427
26.4	2.65495e-05	996.4329
26.5	2.8706e-05	996.4273
26.6	3.08387e-05	996.4516
26.7	3.30344e-05	996.4558
26.8	3.52826e-05	996.4249
26.9	3.75671e-05	996.4311
27.0	4.00884e-05	996.446
27.1	4.24699e-05	996.4694
27.2	4.51693e-05	996.431
27.3	4.7736e-05	996.4409
27.4	5.05418e-05	996.4258
27.5	5.32651e-05	996.4406
27.6	5.62284e-05	996.439
27.7	5.91211e-05	996.4489
27.8	6.22853e-05	996.4616
27.9	6.53792e-05	996.4501
28.0	6.84204e-05	996.4551
28.1	7.18534e-05	996.4414
28.2	7.53372e-05	996.4303
28.3	7.88561e-05	996.4535
28.4	8.24669e-05	996.4253
28.5	8.63033e-05	996.4539
28.6	9.02621e-05	996.4599
28.7	9.42434e-05	996.423
28.8	9.84564e-05	996.4429
28.9	0.000102809	996.4469
29.0	0.000107309	996.4359
29.1	0.000111985	996.4363
29.2	0.000116788	996.4513
29.3	0.00012157	996.4209
29.4	0.000126639	996.4361
29.5	0.000131966	996.4441
29.6	0.000137736	996.4414
29.7	0.000143384	996.4257
29.8	0.000149439	996.4357
29.9	0.000155696	996.4296
