V_sipm	I_sipm	R_rtd
20.0	-1.02942e-08	1007.699
20.1	6.85323e-09	1007.678
20.2	3.83636e-09	1007.671
20.3	3.86889e-09	1007.681
20.4	4.5287e-09	1007.676
20.5	4.30104e-09	1007.682
20.6	3.85785e-09	1007.676
20.7	4.02323e-09	1007.669
20.8	4.42263e-09	1007.645
20.9	2.71282e-09	1007.652
21.0	3.74321e-09	1007.63
21.1	4.1e-09	1007.638
21.2	4.5341e-09	1007.636
21.3	3.95626e-09	1007.626
21.4	3.6419e-09	1007.618
21.5	3.7297e-09	1007.617
21.6	4.2276e-09	1007.615
21.7	3.90222e-09	1007.599
21.8	3.83321e-09	1007.595
21.9	3.80373e-09	1007.626
22.0	2.65359e-09	1007.594
22.1	3.68832e-09	1007.602
22.2	3.95974e-09	1007.571
22.3	4.08828e-09	1007.577
22.4	4.65697e-09	1007.57
22.5	3.9489e-09	1007.571
22.6	3.81715e-09	1007.571
22.7	2.35035e-09	1007.559
22.8	4.10827e-09	1007.536
22.9	3.87948e-09	1007.527
23.0	2.43601e-09	1007.516
23.1	4.92146e-09	1007.515
23.2	3.87906e-09	1007.527
23.3	3.83104e-09	1007.496
23.4	4.10242e-09	1007.508
23.5	4.75399e-09	1007.473
23.6	4.23957e-09	1007.502
23.7	4.10609e-09	1007.505
23.8	4.67813e-09	1007.473
23.9	4.14639e-09	1007.478
24.0	4.7825e-09	1007.486
24.1	3.80433e-09	1007.456
24.2	6.22445e-09	1007.454
24.3	2.19966e-08	1007.458
24.4	1.82288e-07	1007.473
24.5	5.71579e-07	1007.439
24.6	1.13175e-06	1007.439
24.7	1.89354e-06	1007.43
24.8	2.78811e-06	1007.435
24.9	3.86814e-06	1007.437
25.0	5.06129e-06	1007.411
25.1	6.3807e-06	1007.412
25.2	7.86415e-06	1007.412
25.3	9.41081e-06	1007.4
25.4	1.11687e-05	1007.395
25.5	1.2922e-05	1007.349
25.6	1.4858e-05	1007.366
25.7	1.6826e-05	1007.367
25.8	1.89691e-05	1007.379
25.9	2.10963e-05	1007.37
26.0	2.33892e-05	1007.352
26.1	2.57398e-05	1007.373
26.2	2.82042e-05	1007.357
26.3	3.07402e-05	1007.35
26.4	3.33383e-05	1007.333
26.5	3.60446e-05	1007.315
26.6	3.8829e-05	1007.338
26.7	4.17918e-05	1007.325
26.8	4.46475e-05	1007.301
26.9	4.75975e-05	1007.311
27.0	5.08752e-05	1007.275
27.1	5.40781e-05	1007.281
27.2	5.73841e-05	1007.28
27.3	6.08635e-05	1007.265
27.4	6.44213e-05	1007.265
27.5	6.80272e-05	1007.263
27.6	7.17762e-05	1007.251
27.7	7.56511e-05	1007.249
27.8	7.95533e-05	1007.233
27.9	8.34871e-05	1007.234
28.0	8.77581e-05	1007.225
28.1	9.20384e-05	1007.222
28.2	9.6432e-05	1007.217
28.3	0.000100963	1007.231
28.4	0.000105821	1007.211
28.5	0.000110743	1007.2
28.6	0.000115773	1007.214
28.7	0.000120949	1007.207
28.8	0.000126288	1007.212
28.9	0.000131821	1007.18
29.0	0.000137485	1007.178
29.1	0.000143697	1007.204
29.2	0.000149633	1007.172
29.3	0.000156303	1007.195
29.4	0.000162778	1007.168
29.5	0.000169806	1007.174
29.6	0.00017718	1007.169
29.7	0.000184351	1007.178
29.8	0.000192169	1007.181
29.9	0.000200617	1007.176
