N	R	I
0	1113.09	9.7e-05
1	1113.1	9.7e-05
2	1113.09	9.7e-05
3	1113.09	9.7e-05
4	1113.09	9.7e-05
5	1113.1	9.7e-05
6	1113.11	9.7e-05
7	1113.11	9.7e-05
8	1113.1	9.7e-05
9	1113.12	9.7e-05
10	1113.11	9.7e-05
11	1113.1	9.7e-05
12	1113.11	9.7e-05
13	1113.1	9.7e-05
14	1113.13	9.7e-05
15	1113.11	9.7e-05
16	1113.1	9.7e-05
17	1113.09	9.7e-05
18	1113.11	9.7e-05
19	1113.11	9.7e-05
20	1113.12	9.7e-05
21	1113.12	9.7e-05
22	1113.1	9.7e-05
23	1113.11	9.7e-05
24	1113.12	9.7e-05
25	1113.11	9.7e-05
26	1113.11	9.7e-05
27	1113.09	9.7e-05
28	1113.09	9.7e-05
29	1113.08	9.7e-05
30	1113.12	9.7e-05
31	1113.1	9.7e-05
32	1113.07	9.7e-05
33	1113.09	9.7e-05
34	1113.1	9.7e-05
35	1113.12	9.7e-05
36	1113.09	9.7e-05
37	1113.09	9.7e-05
38	1113.1	9.7e-05
39	1113.11	9.7e-05
40	1113.09	9.7e-05
41	1113.09	9.7e-05
42	1113.08	9.7e-05
43	1113.08	9.7e-05
44	1113.09	9.7e-05
45	1113.1	9.7e-05
46	1113.08	9.7e-05
47	1113.1	9.7e-05
48	1113.09	9.7e-05
49	1113.1	9.7e-05
50	1113.1	9.7e-05
51	1113.1	9.7e-05
52	1113.11	9.7e-05
53	1113.12	9.7e-05
54	1113.1	9.7e-05
55	1113.11	9.7e-05
56	1113.09	9.7e-05
57	1113.1	9.7e-05
58	1113.12	9.7e-05
59	1113.12	9.7e-05
60	1113.11	9.7e-05
61	1113.12	9.7e-05
62	1113.09	9.7e-05
63	1113.11	9.7e-05
64	1113.11	9.7e-05
65	1113.1	9.7e-05
66	1113.12	9.7e-05
67	1113.12	9.7e-05
68	1113.12	9.7e-05
69	1113.1	9.7e-05
70	1113.12	9.7e-05
71	1113.12	9.7e-05
72	1113.1	9.7e-05
73	1113.1	9.7e-05
74	1113.11	9.7e-05
75	1113.11	9.7e-05
76	1113.1	9.7e-05
77	1113.13	9.7e-05
78	1113.11	9.7e-05
79	1113.12	9.7e-05
80	1113.11	9.7e-05
81	1113.13	9.7e-05
82	1113.1	9.7e-05
83	1113.09	9.7e-05
84	1113.12	9.7e-05
85	1113.1	9.7e-05
86	1113.1	9.7e-05
87	1113.12	9.7e-05
88	1113.11	9.7e-05
89	1113.11	9.7e-05
90	1113.14	9.7e-05
91	1113.12	9.7e-05
92	1113.12	9.7e-05
93	1113.1	9.7e-05
94	1113.13	9.7e-05
95	1113.12	9.7e-05
96	1113.13	9.7e-05
97	1113.13	9.7e-05
98	1113.12	9.7e-05
99	1113.13	9.7e-05
100	1113.13	9.7e-05
101	1113.14	9.7e-05
102	1113.12	9.7e-05
103	1113.13	9.7e-05
104	1113.15	9.7e-05
105	1113.14	9.7e-05
106	1113.16	9.7e-05
107	1113.15	9.7e-05
108	1113.15	9.7e-05
109	1113.14	9.7e-05
110	1113.15	9.7e-05
111	1113.15	9.7e-05
112	1113.14	9.7e-05
113	1113.13	9.7e-05
114	1113.13	9.7e-05
115	1113.14	9.7e-05
116	1113.15	9.7e-05
117	1113.13	9.7e-05
118	1113.15	9.7e-05
119	1113.15	9.7e-05
120	1113.16	9.7e-05
121	1113.15	9.7e-05
122	1113.18	9.7e-05
123	1113.16	9.7e-05
124	1113.13	9.7e-05
125	1113.13	9.7e-05
126	1113.14	9.7e-05
127	1113.15	9.7e-05
128	1113.16	9.7e-05
129	1113.14	9.7e-05
130	1113.15	9.7e-05
131	1113.15	9.7e-05
132	1113.15	9.7e-05
133	1113.17	9.7e-05
134	1113.15	9.7e-05
135	1113.16	9.7e-05
136	1113.17	9.7e-05
137	1113.17	9.7e-05
138	1113.17	9.7e-05
139	1113.16	9.7e-05
140	1113.15	9.7e-05
141	1113.15	9.7e-05
142	1113.16	9.7e-05
143	1113.17	9.7e-05
144	1113.15	9.7e-05
145	1113.17	9.7e-05
146	1113.18	9.7e-05
147	1113.15	9.7e-05
148	1113.15	9.7e-05
149	1113.15	9.7e-05
150	1113.17	9.7e-05
151	1113.13	9.7e-05
152	1113.15	9.7e-05
153	1113.16	9.7e-05
154	1113.16	9.7e-05
155	1113.15	9.7e-05
156	1113.13	9.7e-05
157	1113.13	9.7e-05
158	1113.13	9.7e-05
159	1113.15	9.7e-05
160	1113.15	9.7e-05
161	1113.15	9.7e-05
