V_sipm	I_sipm	R_rtd
20.0	-5.42648e-09	1024.403
20.1	8.2559e-09	1024.431
20.2	4.57219e-09	1024.417
20.3	5.35682e-09	1024.412
20.4	4.97351e-09	1024.431
20.5	4.11598e-09	1024.407
20.6	1.19953e-09	1024.424
20.7	4.63578e-09	1024.401
20.8	5.9251e-09	1024.4
20.9	1.45115e-09	1024.407
21.0	5.07879e-09	1024.383
21.1	3.89887e-09	1024.403
21.2	4.15546e-09	1024.396
21.3	5.23126e-09	1024.393
21.4	5.97907e-09	1024.406
21.5	4.45455e-09	1024.413
21.6	3.93872e-09	1024.414
21.7	3.80068e-09	1024.397
21.8	4.58971e-09	1024.417
21.9	5.84186e-09	1024.411
22.0	1.67223e-09	1024.414
22.1	5.25962e-09	1024.427
22.2	4.11791e-09	1024.423
22.3	4.19742e-09	1024.443
22.4	5.46523e-09	1024.438
22.5	4.34722e-09	1024.426
22.6	5.36311e-09	1024.424
22.7	5.82747e-09	1024.424
22.8	6.08151e-09	1024.408
22.9	4.95834e-09	1024.431
23.0	4.18949e-09	1024.399
23.1	1.862e-09	1024.415
23.2	4.12608e-09	1024.407
23.3	4.29499e-09	1024.4
23.4	6.48659e-09	1024.43
23.5	5.63319e-09	1024.427
23.6	4.573e-09	1024.421
23.7	4.6288e-09	1024.426
23.8	5.77594e-09	1024.419
23.9	5.69481e-09	1024.411
24.0	7.2534e-09	1024.405
24.1	6.43722e-09	1024.401
24.2	3.77451e-09	1024.403
24.3	7.01466e-09	1024.41
24.4	1.19011e-08	1024.434
24.5	8.00385e-08	1024.434
24.6	5.72433e-07	1024.418
24.7	1.56492e-06	1024.429
24.8	2.95203e-06	1024.43
24.9	4.78453e-06	1024.429
25.0	6.93284e-06	1024.415
25.1	9.40548e-06	1024.417
25.2	1.23336e-05	1024.436
25.3	1.54044e-05	1024.415
25.4	1.88867e-05	1024.427
25.5	2.25659e-05	1024.449
25.6	2.65624e-05	1024.454
25.7	3.07618e-05	1024.409
25.8	3.52529e-05	1024.429
25.9	3.98263e-05	1024.424
26.0	4.4635e-05	1024.438
26.1	4.9913e-05	1024.433
26.2	5.51367e-05	1024.441
26.3	6.07217e-05	1024.445
26.4	6.6406e-05	1024.446
26.5	7.24012e-05	1024.436
26.6	7.83695e-05	1024.447
26.7	8.48233e-05	1024.427
26.8	9.12528e-05	1024.426
26.9	9.79068e-05	1024.426
27.0	0.000104861	1024.427
27.1	0.000112072	1024.441
27.2	0.000119465	1024.438
27.3	0.000126881	1024.424
27.4	0.000134804	1024.429
27.5	0.000142709	1024.452
27.6	0.000151328	1024.455
27.7	0.000159716	1024.436
27.8	0.000168721	1024.443
27.9	0.0001774	1024.441
28.0	0.000186591	1024.428
28.1	0.00019631	1024.454
28.2	0.000206156	1024.456
28.3	0.00021639	1024.437
28.4	0.000226799	1024.431
28.5	0.000237615	1024.441
28.6	0.000248817	1024.446
28.7	0.000260089	1024.435
28.8	0.000272196	1024.434
28.9	0.000284591	1024.459
29.0	0.000297283	1024.457
29.1	0.000310277	1024.45
29.2	0.000324034	1024.452
29.3	0.00033828	1024.456
29.4	0.000353274	1024.441
29.5	0.000368593	1024.455
29.6	0.000384547	1024.43
29.7	0.000400924	1024.432
29.8	0.000418272	1024.432
29.9	0.000436315	1024.424
