V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.55477e-06	0.596781	1e-05	1094.593
30.0	3.59631e-06	0.602324	1.21518e-05	1094.594
30.0	3.57111e-06	0.607932	1.47667e-05	1094.572
30.0	3.64398e-06	0.61361	1.79443e-05	1094.587
30.0	3.66157e-06	0.61939	2.18056e-05	1094.572
30.0	3.68091e-06	0.625262	2.64977e-05	1094.581
30.0	3.76254e-06	0.631233	3.21996e-05	1094.586
30.0	3.76151e-06	0.637323	3.91284e-05	1094.576
30.0	3.87967e-06	0.643525	4.75482e-05	1094.568
30.0	3.95021e-06	0.649853	5.77798e-05	1094.574
30.0	4.12243e-06	0.6563	7.02131e-05	1094.584
30.0	4.19792e-06	0.662869	8.53217e-05	1094.576
30.0	4.40459e-06	0.669568	0.000103682	1094.578
30.0	4.63984e-06	0.67639	0.000125992	1094.596
30.0	4.98122e-06	0.68332	0.000153104	1094.568
30.0	5.41988e-06	0.690359	0.000186049	1094.562
30.0	5.99975e-06	0.697502	0.000226083	1094.595
30.0	6.74183e-06	0.70474	0.000274733	1094.587
30.0	7.69589e-06	0.712054	0.000333851	1094.568
30.0	9.02799e-06	0.719443	0.00040569	1094.57
30.0	1.07902e-05	0.726892	0.000492988	1094.583
30.0	1.29753e-05	0.734397	0.00059907	1094.592
30.0	1.59477e-05	0.741956	0.00072798	1094.589
30.0	1.96548e-05	0.74957	0.000884629	1094.578
30.0	2.46173e-05	0.757238	0.00107499	1094.589
30.0	3.08803e-05	0.764994	0.00130631	1094.581
30.0	3.90975e-05	0.772853	0.0015874	1094.577
30.0	4.93793e-05	0.780826	0.00192898	1094.559
30.0	6.26098e-05	0.788971	0.00234407	1094.573
30.0	7.93972e-05	0.797332	0.00284847	1094.582
30.0	0.000100444	0.805971	0.00346142	1094.569
30.0	0.000126647	0.814973	0.00420626	1094.561
30.0	0.000159554	0.824416	0.00511137	1094.57
30.0	0.00020027	0.83444	0.00621125	1094.563
30.0	0.000250646	0.845158	0.00754781	1094.59
30.0	0.000312781	0.856716	0.00917197	1094.574
30.0	0.00038858	0.869278	0.0111456	1094.57
30.0	0.000481312	0.883039	0.013544	1094.571
30.0	0.000593623	0.898172	0.0164584	1094.586
30.0	0.000729382	0.914865	0.02	1094.584
30.0	0.000729538	0.91464	0.02	1094.591
30.0	0.000593965	0.897673	0.0164584	1094.575
30.0	0.000481834	0.882417	0.013544	1094.571
30.0	0.00038902	0.868608	0.0111456	1094.583
30.0	0.000313073	0.856043	0.00917197	1094.57
30.0	0.000251294	0.844488	0.00754781	1094.581
30.0	0.000200737	0.833812	0.00621125	1094.583
30.0	0.00015987	0.823819	0.00511137	1094.573
30.0	0.000126745	0.814402	0.00420626	1094.571
30.0	0.000100688	0.805439	0.00346142	1094.568
30.0	7.94192e-05	0.796827	0.00284847	1094.567
30.0	6.2648e-05	0.788503	0.00234407	1094.574
30.0	4.95329e-05	0.780385	0.00192898	1094.601
30.0	3.92759e-05	0.77244	0.0015874	1094.567
30.0	3.10302e-05	0.764611	0.00130631	1094.564
30.0	2.47231e-05	0.75688	0.00107499	1094.571
30.0	1.97316e-05	0.74923	0.000884629	1094.56
30.0	1.59904e-05	0.74163	0.00072798	1094.574
30.0	1.30746e-05	0.734089	0.00059907	1094.591
30.0	1.07849e-05	0.726596	0.000492988	1094.562
30.0	9.0674e-06	0.719167	0.00040569	1094.569
30.0	7.72846e-06	0.711793	0.000333851	1094.569
30.0	6.75801e-06	0.704494	0.000274733	1094.579
30.0	6.01341e-06	0.697264	0.000226083	1094.581
30.0	5.49191e-06	0.69013	0.000186049	1094.578
30.0	5.02695e-06	0.683099	0.000153104	1094.564
30.0	4.71277e-06	0.676174	0.000125992	1094.579
30.0	4.44969e-06	0.669363	0.000103682	1094.564
30.0	4.24999e-06	0.662671	8.53217e-05	1094.579
30.0	4.151e-06	0.656108	7.02131e-05	1094.58
30.0	3.96575e-06	0.649664	5.77798e-05	1094.558
30.0	3.88786e-06	0.643348	4.75482e-05	1094.599
30.0	3.82118e-06	0.637147	3.91284e-05	1094.586
30.0	3.7951e-06	0.631066	3.21996e-05	1094.6
30.0	3.7178e-06	0.625101	2.64977e-05	1094.576
30.0	3.69385e-06	0.619231	2.18056e-05	1094.571
30.0	3.65053e-06	0.61346	1.79443e-05	1094.58
30.0	3.66162e-06	0.60778	1.47667e-05	1094.567
30.0	3.64703e-06	0.60219	1.21518e-05	1094.579
30.0	3.63345e-06	0.59664	1e-05	1094.557
30.0	3.61978e-06	0.596638	1e-05	1094.572
30.0	3.66778e-06	0.602201	1.21518e-05	1094.581
30.0	3.643e-06	0.607804	1.47667e-05	1094.574
30.0	3.66475e-06	0.613492	1.79443e-05	1094.591
30.0	3.70259e-06	0.619273	2.18056e-05	1094.579
30.0	3.72796e-06	0.625149	2.64977e-05	1094.573
30.0	3.76349e-06	0.631125	3.21996e-05	1094.568
30.0	3.81724e-06	0.637219	3.91284e-05	1094.578
30.0	3.88861e-06	0.643427	4.75482e-05	1094.6
30.0	3.97868e-06	0.649757	5.77798e-05	1094.567
30.0	4.0913e-06	0.656208	7.02131e-05	1094.588
30.0	4.22947e-06	0.66278	8.53217e-05	1094.599
30.0	4.42732e-06	0.669482	0.000103682	1094.588
30.0	4.68929e-06	0.676304	0.000125992	1094.611
30.0	4.99652e-06	0.68324	0.000153104	1094.594
30.0	5.41965e-06	0.690283	0.000186049	1094.58
30.0	6.00959e-06	0.697429	0.000226083	1094.58
30.0	6.75928e-06	0.704672	0.000274733	1094.594
30.0	7.72927e-06	0.711984	0.000333851	1094.593
30.0	9.00611e-06	0.719376	0.00040569	1094.605
30.0	1.0823e-05	0.726825	0.000492988	1094.598
30.0	1.30464e-05	0.734336	0.00059907	1094.588
30.0	1.58437e-05	0.741896	0.00072798	1094.588
30.0	1.97465e-05	0.749513	0.000884629	1094.585
30.0	2.46914e-05	0.757186	0.00107499	1094.599
30.0	3.10715e-05	0.764943	0.00130631	1094.598
30.0	3.91494e-05	0.772796	0.0015874	1094.599
30.0	4.9552e-05	0.780777	0.00192898	1094.594
30.0	6.26339e-05	0.78892	0.00234407	1094.592
30.0	7.93645e-05	0.797279	0.00284847	1094.58
30.0	0.000100388	0.805923	0.00346142	1094.602
30.0	0.000126601	0.814923	0.00420626	1094.588
30.0	0.000159323	0.824373	0.00511137	1094.599
30.0	0.000200173	0.834397	0.00621125	1094.591
30.0	0.000250512	0.845106	0.00754781	1094.599
30.0	0.000312616	0.856668	0.00917197	1094.594
30.0	0.000388357	0.869217	0.0111456	1094.581
30.0	0.000481465	0.88298	0.013544	1094.587
30.0	0.000593593	0.898126	0.0164584	1094.575
30.0	0.000729052	0.914818	0.02	1094.588
30.0	0.000729223	0.914614	0.02	1094.589
30.0	0.00059434	0.897642	0.0164584	1094.583
30.0	0.000481716	0.882384	0.013544	1094.587
30.0	0.000388787	0.868573	0.0111456	1094.585
30.0	0.000312941	0.85602	0.00917197	1094.592
30.0	0.000250658	0.844467	0.00754781	1094.587
30.0	0.00020058	0.833784	0.00621125	1094.599
30.0	0.000159705	0.823783	0.00511137	1094.599
30.0	0.000127008	0.814368	0.00420626	1094.588
30.0	0.000100553	0.805396	0.00346142	1094.607
30.0	7.95856e-05	0.796795	0.00284847	1094.609
30.0	6.25813e-05	0.788465	0.00234407	1094.607
30.0	4.95967e-05	0.780346	0.00192898	1094.595
30.0	3.91407e-05	0.772406	0.0015874	1094.599
30.0	3.09636e-05	0.764579	0.00130631	1094.616
30.0	2.46962e-05	0.756849	0.00107499	1094.606
30.0	1.97309e-05	0.749204	0.000884629	1094.583
30.0	1.59058e-05	0.741603	0.00072798	1094.596
30.0	1.31157e-05	0.734058	0.00059907	1094.603
30.0	1.07792e-05	0.72657	0.000492988	1094.615
30.0	9.09077e-06	0.719135	0.00040569	1094.596
30.0	7.80839e-06	0.711762	0.000333851	1094.62
30.0	6.77022e-06	0.70446	0.000274733	1094.609
30.0	6.0439e-06	0.697231	0.000226083	1094.609
30.0	5.45918e-06	0.690101	0.000186049	1094.599
30.0	5.02181e-06	0.683068	0.000153104	1094.61
30.0	4.6601e-06	0.676143	0.000125992	1094.576
30.0	4.44511e-06	0.669329	0.000103682	1094.61
30.0	4.23583e-06	0.662641	8.53217e-05	1094.624
30.0	4.07097e-06	0.656076	7.02131e-05	1094.615
30.0	3.99488e-06	0.649634	5.77798e-05	1094.615
30.0	3.87925e-06	0.643317	4.75482e-05	1094.611
30.0	3.80302e-06	0.637116	3.91284e-05	1094.624
30.0	3.77964e-06	0.63103	3.21996e-05	1094.603
30.0	3.74069e-06	0.625062	2.64977e-05	1094.605
30.0	3.69602e-06	0.619192	2.18056e-05	1094.599
30.0	3.69511e-06	0.613421	1.79443e-05	1094.617
30.0	3.6769e-06	0.607743	1.47667e-05	1094.602
30.0	3.6819e-06	0.60215	1.21518e-05	1094.605
30.0	3.64009e-06	0.596602	1e-05	1094.609
30.0	3.61513e-06	0.596603	1e-05	1094.612
30.0	3.63249e-06	0.602162	1.21518e-05	1094.611
30.0	3.66992e-06	0.607769	1.47667e-05	1094.605
30.0	3.68923e-06	0.613457	1.79443e-05	1094.608
30.0	3.69349e-06	0.619235	2.18056e-05	1094.601
30.0	3.71268e-06	0.625115	2.64977e-05	1094.619
30.0	3.78417e-06	0.631096	3.21996e-05	1094.629
30.0	3.81339e-06	0.637186	3.91284e-05	1094.606
30.0	3.88633e-06	0.643395	4.75482e-05	1094.599
30.0	3.9862e-06	0.649728	5.77798e-05	1094.614
30.0	4.08021e-06	0.65618	7.02131e-05	1094.594
30.0	4.23336e-06	0.662751	8.53217e-05	1094.59
30.0	4.43486e-06	0.669454	0.000103682	1094.602
30.0	4.6691e-06	0.676279	0.000125992	1094.609
30.0	5.00627e-06	0.683218	0.000153104	1094.611
30.0	5.46352e-06	0.690262	0.000186049	1094.599
30.0	5.98282e-06	0.69741	0.000226083	1094.619
30.0	6.74354e-06	0.704652	0.000274733	1094.605
30.0	7.74549e-06	0.711967	0.000333851	1094.621
30.0	9.03247e-06	0.719358	0.00040569	1094.602
30.0	1.07435e-05	0.726805	0.000492988	1094.609
30.0	1.30337e-05	0.734317	0.00059907	1094.623
30.0	1.59268e-05	0.741875	0.00072798	1094.619
30.0	1.9718e-05	0.749494	0.000884629	1094.628
30.0	2.45742e-05	0.757165	0.00107499	1094.618
30.0	3.09856e-05	0.764925	0.00130631	1094.633
30.0	3.89825e-05	0.772779	0.0015874	1094.623
30.0	4.95176e-05	0.780751	0.00192898	1094.619
30.0	6.25686e-05	0.7889	0.00234407	1094.633
30.0	7.93751e-05	0.797262	0.00284847	1094.636
