N	R	I
0	893.927	9.7e-05
1	893.916	9.7e-05
2	893.94	9.7e-05
3	893.941	9.7e-05
4	893.904	9.7e-05
5	893.922	9.7e-05
6	893.933	9.7e-05
7	893.925	9.7e-05
8	893.948	9.7e-05
9	893.956	9.7e-05
10	893.949	9.7e-05
11	893.947	9.7e-05
12	893.935	9.7e-05
13	893.927	9.7e-05
14	893.941	9.7e-05
15	893.918	9.7e-05
16	893.932	9.7e-05
17	893.938	9.7e-05
18	893.935	9.7e-05
19	893.956	9.7e-05
20	893.95	9.7e-05
21	893.972	9.7e-05
22	893.96	9.7e-05
23	893.949	9.7e-05
24	893.952	9.7e-05
25	893.95	9.7e-05
26	893.955	9.7e-05
27	893.953	9.7e-05
28	893.961	9.7e-05
29	893.954	9.7e-05
30	893.95	9.7e-05
31	893.949	9.7e-05
32	893.933	9.7e-05
33	893.96	9.7e-05
34	893.948	9.7e-05
35	893.96	9.7e-05
36	893.956	9.7e-05
37	893.946	9.7e-05
38	893.936	9.7e-05
39	893.953	9.7e-05
40	893.937	9.7e-05
41	893.94	9.7e-05
42	893.944	9.7e-05
43	893.932	9.7e-05
44	893.921	9.7e-05
45	893.945	9.7e-05
46	893.933	9.7e-05
47	893.945	9.7e-05
48	893.949	9.7e-05
49	893.934	9.7e-05
50	893.927	9.7e-05
51	893.933	9.7e-05
52	893.953	9.7e-05
53	893.975	9.7e-05
54	893.937	9.7e-05
55	893.963	9.7e-05
56	893.95	9.7e-05
57	893.956	9.7e-05
58	893.958	9.7e-05
59	893.974	9.7e-05
60	893.944	9.7e-05
61	893.951	9.7e-05
62	893.929	9.7e-05
63	893.942	9.7e-05
64	893.948	9.7e-05
65	893.951	9.7e-05
66	893.956	9.7e-05
67	893.929	9.7e-05
68	893.944	9.7e-05
69	893.937	9.7e-05
70	893.956	9.7e-05
71	893.956	9.7e-05
72	893.964	9.7e-05
73	893.969	9.7e-05
74	893.973	9.7e-05
75	893.983	9.7e-05
76	893.956	9.7e-05
77	893.954	9.7e-05
78	893.96	9.7e-05
79	893.962	9.7e-05
80	893.953	9.7e-05
81	893.95	9.7e-05
82	893.949	9.7e-05
83	893.955	9.7e-05
84	893.968	9.7e-05
85	893.973	9.7e-05
86	893.961	9.7e-05
87	893.953	9.7e-05
88	893.962	9.7e-05
89	893.985	9.7e-05
90	893.983	9.7e-05
91	893.942	9.7e-05
92	893.962	9.7e-05
93	893.967	9.7e-05
94	893.951	9.7e-05
95	893.978	9.7e-05
96	893.983	9.7e-05
97	893.965	9.7e-05
98	893.967	9.7e-05
99	893.965	9.7e-05
100	893.937	9.7e-05
101	893.959	9.7e-05
102	893.947	9.7e-05
103	893.939	9.7e-05
104	893.956	9.7e-05
105	893.974	9.7e-05
106	893.979	9.7e-05
107	893.956	9.7e-05
108	893.947	9.7e-05
109	893.974	9.7e-05
110	893.959	9.7e-05
111	893.966	9.7e-05
112	893.95	9.7e-05
113	893.963	9.7e-05
114	893.946	9.7e-05
115	893.961	9.7e-05
116	893.973	9.7e-05
117	893.96	9.7e-05
118	893.958	9.7e-05
119	893.974	9.7e-05
120	893.924	9.7e-05
121	893.962	9.7e-05
122	893.944	9.7e-05
123	893.959	9.7e-05
124	893.95	9.7e-05
125	893.966	9.7e-05
126	893.976	9.7e-05
127	893.972	9.7e-05
128	893.981	9.7e-05
129	893.967	9.7e-05
130	893.975	9.7e-05
131	893.951	9.7e-05
132	893.956	9.7e-05
133	893.976	9.7e-05
134	893.963	9.7e-05
135	893.956	9.7e-05
136	893.965	9.7e-05
137	893.969	9.7e-05
138	893.963	9.7e-05
139	893.995	9.7e-05
140	893.972	9.7e-05
141	893.972	9.7e-05
142	893.983	9.7e-05
143	893.996	9.7e-05
144	893.983	9.7e-05
145	894.004	9.7e-05
146	893.977	9.7e-05
147	893.993	9.7e-05
148	894.012	9.7e-05
149	894.008	9.7e-05
150	893.975	9.7e-05
151	893.981	9.7e-05
152	893.986	9.7e-05
153	893.976	9.7e-05
154	893.99	9.7e-05
155	893.975	9.7e-05
156	893.969	9.7e-05
157	893.977	9.7e-05
158	893.974	9.7e-05
159	893.972	9.7e-05
160	893.992	9.7e-05
161	893.987	9.7e-05
