N	R	I
0	884.02	9.7e-05
1	884.004	9.7e-05
2	884.005	9.7e-05
3	884.013	9.7e-05
4	884.013	9.7e-05
5	883.979	9.7e-05
6	883.994	9.7e-05
7	884.004	9.7e-05
8	884.0	9.7e-05
9	883.988	9.7e-05
10	883.98	9.7e-05
11	884.0	9.7e-05
12	883.992	9.7e-05
13	884.011	9.7e-05
14	884.011	9.7e-05
15	883.997	9.7e-05
16	884.001	9.7e-05
17	883.996	9.7e-05
18	884.003	9.7e-05
19	883.991	9.7e-05
20	884.001	9.7e-05
21	883.983	9.7e-05
22	884.004	9.7e-05
23	884.005	9.7e-05
24	884.002	9.7e-05
25	884.008	9.7e-05
26	884.017	9.7e-05
27	884.01	9.7e-05
28	883.992	9.7e-05
29	883.991	9.7e-05
30	884.011	9.7e-05
31	884.0	9.7e-05
32	883.998	9.7e-05
33	883.989	9.7e-05
34	884.009	9.7e-05
35	884.011	9.7e-05
36	884.013	9.7e-05
37	884.027	9.7e-05
38	884.013	9.7e-05
39	884.006	9.7e-05
40	884.005	9.7e-05
41	883.995	9.7e-05
42	884.0	9.7e-05
43	884.019	9.7e-05
44	884.006	9.7e-05
45	884.022	9.7e-05
46	884.0	9.7e-05
47	884.017	9.7e-05
48	884.008	9.7e-05
49	884.006	9.7e-05
50	883.999	9.7e-05
51	883.996	9.7e-05
52	883.978	9.7e-05
53	883.984	9.7e-05
54	883.976	9.7e-05
55	883.983	9.7e-05
56	884.0	9.7e-05
57	884.01	9.7e-05
58	884.004	9.7e-05
59	884.0	9.7e-05
60	883.996	9.7e-05
61	883.995	9.7e-05
62	883.983	9.7e-05
63	884.006	9.7e-05
64	883.98	9.7e-05
65	883.972	9.7e-05
66	883.996	9.7e-05
67	883.983	9.7e-05
68	883.999	9.7e-05
69	883.997	9.7e-05
70	883.957	9.7e-05
71	883.987	9.7e-05
72	883.979	9.7e-05
73	883.971	9.7e-05
74	883.982	9.7e-05
75	884.004	9.7e-05
76	883.978	9.7e-05
77	883.977	9.7e-05
78	883.985	9.7e-05
79	883.999	9.7e-05
80	884.008	9.7e-05
81	883.985	9.7e-05
82	884.007	9.7e-05
83	883.966	9.7e-05
84	883.988	9.7e-05
85	883.987	9.7e-05
86	883.977	9.7e-05
87	883.973	9.7e-05
88	883.989	9.7e-05
89	883.98	9.7e-05
90	883.981	9.7e-05
91	883.97	9.7e-05
92	883.974	9.7e-05
93	883.951	9.7e-05
94	883.964	9.7e-05
95	883.963	9.7e-05
96	883.954	9.7e-05
97	883.96	9.7e-05
98	883.975	9.7e-05
99	883.976	9.7e-05
