V_sipm	I_sipm	R_rtd
0.01	-9.35364e-10	1006.178
0.02	-8.36241e-10	1006.18
0.03	-9.18567e-10	1006.184
0.04	-3.46982e-10	1006.179
0.05	-8.76176e-10	1006.192
0.06	-8.09968e-10	1006.198
0.07	-9.59551e-10	1006.193
0.08	-8.94678e-10	1006.186
0.09	-1.03685e-09	1006.215
0.1	-8.25131e-10	1006.188
0.11	-7.61247e-10	1006.198
0.12	-1.00591e-09	1006.203
0.13	-8.00419e-10	1006.208
0.14	-9.06217e-10	1006.199
0.15	-1.49262e-10	1006.189
0.16	-9.18341e-10	1006.221
0.17	-4.79662e-10	1006.207
0.18	2.86555e-10	1006.2
0.19	-2.47884e-10	1006.214
0.2	-2.95758e-11	1006.204
0.21	5.27906e-10	1006.22
0.22	8.2444e-10	1006.214
0.23	1.39823e-09	1006.224
0.24	2.12256e-09	1006.226
0.25	3.71487e-09	1006.219
0.26	4.41496e-09	1006.221
0.27	6.17113e-09	1006.214
0.28	8.30398e-09	1006.213
0.29	1.13844e-08	1006.217
0.3	1.49968e-08	1006.226
0.31	2.02506e-08	1006.21
0.32	2.70524e-08	1006.221
0.33	3.63313e-08	1006.223
0.34	4.8313e-08	1006.224
0.35	6.47065e-08	1006.202
0.36	8.6614e-08	1006.231
0.37	1.17348e-07	1006.22
0.38	1.59703e-07	1006.226
0.39	2.18808e-07	1006.228
0.4	3.01643e-07	1006.221
0.41	4.19345e-07	1006.212
0.42	5.87206e-07	1006.206
0.43	8.29166e-07	1006.224
0.44	1.17874e-06	1006.208
0.45	1.68868e-06	1006.216
0.46	2.43226e-06	1006.19
0.47	3.52978e-06	1006.18
0.48	5.14342e-06	1006.204
0.49	7.53723e-06	1006.207
0.5	1.10571e-05	1006.192
0.51	1.62932e-05	1006.18
0.52	2.40484e-05	1006.18
0.53	3.54069e-05	1006.194
0.54	5.2051e-05	1006.177
0.55	7.59538e-05	1006.173
0.56	0.000110011	1006.192
0.57	0.000157073	1006.154
0.58	0.000220885	1006.156
0.59	0.000304099	1006.164
0.6	0.000409715	1006.147
0.61	0.000538223	1006.155
0.62	0.000690171	1006.148
0.63	0.000865207	1006.167
0.64	0.00106076	1006.135
0.65	0.00127582	1006.15
0.66	0.00150695	1006.125
0.67	0.00175387	1006.142
0.68	0.00201287	1006.135
0.69	0.00228431	1006.136
0.7	0.00256462	1006.117
0.71	0.00285377	1006.104
0.72	0.00315158	1006.117
0.73	0.00345528	1006.114
0.74	0.00376592	1006.104
0.75	0.00408113	1006.102
0.76	0.00440222	1006.093
0.77	0.00472659	1006.098
0.78	0.00505611	1006.095
0.79	0.00538805	1006.095
0.8	0.00572449	1006.09
0.81	0.00606264	1006.106
0.82	0.00640357	1006.092
0.83	0.00674822	1006.116
0.84	0.0070941	1006.114
0.85	0.00744313	1006.088
0.86	0.00779299	1006.112
0.87	0.00814622	1006.1
0.88	0.00849969	1006.099
0.89	0.00885605	1006.116
0.9	0.00921259	1006.107
0.91	0.00957056	1006.085
0.92	0.0099311	1006.093
0.93	0.0102913	1006.093
0.94	0.0106542	1006.108
0.95	0.0110169	1006.099
0.96	0.0113819	1006.124
0.97	0.0117464	1006.105
0.98	0.0121134	1006.108
0.99	0.012479	1006.112
1.0	0.0128431	1006.112
