V_sipm	I_sipm	R_rtd
0.01	-1.08739e-09	1004.33
0.02	-5.46098e-10	1004.324
0.03	-1.31e-09	1004.316
0.04	-1.07176e-09	1004.319
0.05	-1.01603e-09	1004.33
0.06	-1.09205e-09	1004.329
0.07	-1.1734e-09	1004.339
0.08	-1.12622e-09	1004.342
0.09	-9.4291e-10	1004.321
0.1	-9.8145e-10	1004.34
0.11	-1.26586e-09	1004.343
0.12	-1.03117e-09	1004.305
0.13	-3.93713e-10	1004.327
0.14	-8.93199e-10	1004.328
0.15	-1.09755e-09	1004.337
0.16	-8.86869e-10	1004.352
0.17	-5.80597e-10	1004.354
0.18	-5.98931e-10	1004.354
0.19	-3.45039e-10	1004.354
0.2	-1.48809e-10	1004.351
0.21	3.75509e-10	1004.347
0.22	7.66563e-10	1004.343
0.23	1.0597e-09	1004.348
0.24	2.3304e-09	1004.35
0.25	3.04456e-09	1004.368
0.26	4.21137e-09	1004.353
0.27	5.50467e-09	1004.335
0.28	8.07829e-09	1004.371
0.29	1.09619e-08	1004.354
0.3	1.39233e-08	1004.372
0.31	1.92795e-08	1004.358
0.32	2.60376e-08	1004.346
0.33	3.47187e-08	1004.394
0.34	4.64236e-08	1004.368
0.35	6.2233e-08	1004.37
0.36	8.33921e-08	1004.37
0.37	1.12915e-07	1004.365
0.38	1.53602e-07	1004.39
0.39	2.1034e-07	1004.359
0.4	2.90563e-07	1004.368
0.41	4.03147e-07	1004.388
0.42	5.64341e-07	1004.376
0.43	7.96582e-07	1004.382
0.44	1.13176e-06	1004.377
0.45	1.62131e-06	1004.378
0.46	2.33538e-06	1004.395
0.47	3.38912e-06	1004.384
0.48	4.93826e-06	1004.38
0.49	7.23788e-06	1004.398
0.5	1.06234e-05	1004.397
0.51	1.56557e-05	1004.41
0.52	2.3126e-05	1004.408
0.53	3.40754e-05	1004.398
0.54	5.01507e-05	1004.405
0.55	7.32845e-05	1004.401
0.56	0.000106298	1004.421
0.57	0.000152038	1004.414
0.58	0.000214312	1004.407
0.59	0.000295712	1004.415
0.6	0.000399368	1004.42
0.61	0.000525945	1004.417
0.62	0.000676033	1004.42
0.63	0.000849281	1004.454
0.64	0.00104334	1004.44
0.65	0.00125696	1004.448
0.66	0.00148689	1004.443
0.67	0.0017326	1004.424
0.68	0.00199077	1004.429
0.69	0.00226137	1004.447
0.7	0.00254081	1004.436
0.71	0.00282945	1004.439
0.72	0.00312675	1004.448
0.73	0.00342982	1004.458
0.74	0.00374013	1004.47
0.75	0.0040549	1004.441
0.76	0.00437569	1004.476
0.77	0.00469961	1004.476
0.78	0.00502892	1004.451
0.79	0.00536063	1004.464
0.8	0.00569686	1004.478
0.81	0.0060347	1004.443
0.82	0.00637547	1004.5
0.83	0.00672006	1004.477
0.84	0.00706568	1004.465
0.85	0.00741445	1004.486
0.86	0.00776418	1004.5
0.87	0.00811704	1004.5
0.88	0.00847027	1004.493
0.89	0.00882673	1004.509
0.9	0.00918306	1004.498
0.91	0.00954076	1004.496
0.92	0.00990118	1004.521
0.93	0.0102611	1004.492
0.94	0.010624	1004.512
0.95	0.0109867	1004.519
0.96	0.0113511	1004.514
0.97	0.0117155	1004.53
0.98	0.0120822	1004.526
0.99	0.0124481	1004.511
1.0	0.0128117	1004.512
