V_sipm	I_sipm	R_rtd
20.0	-9.22927e-09	856.9039
20.1	7.82902e-09	856.9148
20.2	4.46568e-09	856.913
20.3	4.51847e-09	856.922
20.4	3.35579e-09	856.9146
20.5	2.89353e-09	856.9155
20.6	9.17268e-10	856.9375
20.7	3.59155e-09	856.9171
20.8	4.56839e-09	856.9146
20.9	3.54238e-09	856.9258
21.0	2.84697e-09	856.9507
21.1	3.37843e-09	856.9364
21.2	4.48681e-09	856.9353
21.3	3.67064e-09	856.9356
21.4	3.69495e-09	856.9394
21.5	2.82354e-09	856.9418
21.6	3.29525e-09	856.9508
21.7	8.8023e-10	856.9448
21.8	4.5676e-09	856.9283
21.9	4.14302e-09	856.9378
22.0	2.91762e-09	856.9238
22.1	2.90849e-09	856.9108
22.2	4.21615e-09	856.9149
22.3	4.24016e-09	856.9057
22.4	3.00758e-09	856.9199
22.5	3.40111e-09	856.899
22.6	2.77725e-09	856.9079
22.7	3.20303e-09	856.8969
22.8	8.9432e-10	856.8859
22.9	4.44554e-09	856.8962
23.0	4.14703e-09	856.8853
23.1	3.07758e-09	856.8892
23.2	2.86121e-09	856.8901
23.3	4.21506e-09	856.8906
23.4	4.11869e-09	856.8638
23.5	2.81034e-09	856.8656
23.6	3.01307e-09	856.8792
23.7	4.01428e-09	856.8698
23.8	1.35279e-08	856.8652
23.9	5.0672e-08	856.8672
24.0	1.169e-07	856.8679
24.1	2.03911e-07	856.8584
24.2	3.12087e-07	856.8694
24.3	4.44847e-07	856.8579
24.4	5.89536e-07	856.8541
24.5	7.59494e-07	856.8598
24.6	9.38786e-07	856.8696
24.7	1.14386e-06	856.856
24.8	1.35579e-06	856.8574
24.9	1.58292e-06	856.8636
25.0	1.83212e-06	856.8607
25.1	2.07972e-06	856.8553
25.2	2.35521e-06	856.8543
25.3	2.63449e-06	856.8552
25.4	2.93808e-06	856.8685
25.5	3.24551e-06	856.8646
25.6	3.55706e-06	856.8611
25.7	3.87494e-06	856.853
25.8	4.2374e-06	856.8581
25.9	4.58205e-06	856.8728
26.0	4.94897e-06	856.8792
26.1	5.32468e-06	856.8599
26.2	5.6868e-06	856.8762
26.3	6.09384e-06	856.8681
26.4	6.53276e-06	856.8642
26.5	6.93197e-06	856.8544
26.6	7.34895e-06	856.8711
26.7	7.81269e-06	856.877
26.8	8.27269e-06	856.8694
26.9	8.73538e-06	856.8582
27.0	9.21304e-06	856.8824
27.1	9.73305e-06	856.8594
27.2	1.03031e-05	856.8732
27.3	1.07952e-05	856.8589
27.4	1.13489e-05	856.859
27.5	1.19123e-05	856.8627
27.6	1.25098e-05	856.8615
27.7	1.30712e-05	856.8641
27.8	1.37477e-05	856.8718
27.9	1.43697e-05	856.8453
28.0	1.49742e-05	856.8593
28.1	1.57091e-05	856.8755
28.2	1.6388e-05	856.8474
28.3	1.70966e-05	856.8758
28.4	1.78304e-05	856.8624
28.5	1.85643e-05	856.8632
28.6	1.93347e-05	856.8561
28.7	2.02266e-05	856.845
28.8	2.1056e-05	856.8456
28.9	2.18932e-05	856.873
29.0	2.29921e-05	856.8718
29.1	2.38396e-05	856.8762
29.2	2.4771e-05	856.8959
29.3	2.5822e-05	856.8845
29.4	2.68839e-05	856.8754
29.5	2.7945e-05	856.8873
29.6	2.91142e-05	856.8763
29.7	3.0412e-05	856.8686
29.8	3.15767e-05	856.8806
29.9	3.28765e-05	856.8868
