N	R	I
0	1087.34	9.7e-05
1	1087.3	9.7e-05
2	1087.31	9.7e-05
3	1087.31	9.7e-05
4	1087.3	9.7e-05
5	1087.31	9.7e-05
6	1087.32	9.7e-05
7	1087.31	9.7e-05
8	1087.32	9.7e-05
9	1087.33	9.7e-05
10	1087.34	9.7e-05
11	1087.31	9.7e-05
12	1087.31	9.7e-05
13	1087.3	9.7e-05
14	1087.3	9.7e-05
15	1087.29	9.7e-05
16	1087.32	9.7e-05
17	1087.29	9.7e-05
18	1087.3	9.7e-05
19	1087.3	9.7e-05
20	1087.32	9.7e-05
21	1087.32	9.7e-05
22	1087.3	9.7e-05
23	1087.3	9.7e-05
24	1087.32	9.7e-05
25	1087.32	9.7e-05
26	1087.31	9.7e-05
27	1087.33	9.7e-05
28	1087.31	9.7e-05
29	1087.34	9.7e-05
30	1087.34	9.7e-05
31	1087.32	9.7e-05
32	1087.32	9.7e-05
33	1087.34	9.7e-05
34	1087.32	9.7e-05
35	1087.34	9.7e-05
36	1087.35	9.7e-05
37	1087.34	9.7e-05
38	1087.34	9.7e-05
39	1087.32	9.7e-05
40	1087.32	9.7e-05
41	1087.32	9.7e-05
42	1087.33	9.7e-05
43	1087.33	9.7e-05
44	1087.33	9.7e-05
45	1087.31	9.7e-05
46	1087.35	9.7e-05
47	1087.32	9.7e-05
48	1087.32	9.7e-05
49	1087.34	9.7e-05
50	1087.35	9.7e-05
51	1087.36	9.7e-05
52	1087.35	9.7e-05
53	1087.34	9.7e-05
54	1087.34	9.7e-05
55	1087.32	9.7e-05
56	1087.34	9.7e-05
57	1087.33	9.7e-05
58	1087.34	9.7e-05
59	1087.34	9.7e-05
60	1087.35	9.7e-05
61	1087.35	9.7e-05
62	1087.36	9.7e-05
63	1087.36	9.7e-05
64	1087.36	9.7e-05
65	1087.35	9.7e-05
66	1087.35	9.7e-05
67	1087.37	9.7e-05
68	1087.37	9.7e-05
69	1087.37	9.7e-05
70	1087.39	9.7e-05
71	1087.37	9.7e-05
72	1087.36	9.7e-05
73	1087.37	9.7e-05
74	1087.36	9.7e-05
75	1087.36	9.7e-05
76	1087.38	9.7e-05
77	1087.36	9.7e-05
78	1087.36	9.7e-05
79	1087.34	9.7e-05
80	1087.37	9.7e-05
81	1087.36	9.7e-05
82	1087.37	9.7e-05
83	1087.38	9.7e-05
84	1087.35	9.7e-05
85	1087.38	9.7e-05
86	1087.37	9.7e-05
87	1087.34	9.7e-05
88	1087.36	9.7e-05
89	1087.36	9.7e-05
90	1087.36	9.7e-05
91	1087.36	9.7e-05
92	1087.38	9.7e-05
93	1087.35	9.7e-05
94	1087.36	9.7e-05
95	1087.38	9.7e-05
96	1087.4	9.7e-05
97	1087.36	9.7e-05
98	1087.37	9.7e-05
99	1087.36	9.7e-05
