N	R	I
0	958.559	9.7e-05
1	958.542	9.7e-05
2	958.536	9.7e-05
3	958.552	9.7e-05
4	958.565	9.7e-05
5	958.569	9.7e-05
6	958.552	9.7e-05
7	958.582	9.7e-05
8	958.57	9.7e-05
9	958.545	9.7e-05
10	958.57	9.7e-05
11	958.592	9.7e-05
12	958.593	9.7e-05
13	958.608	9.7e-05
14	958.581	9.7e-05
15	958.575	9.7e-05
16	958.558	9.7e-05
17	958.554	9.7e-05
18	958.553	9.7e-05
19	958.562	9.7e-05
20	958.566	9.7e-05
21	958.585	9.7e-05
22	958.57	9.7e-05
23	958.585	9.7e-05
24	958.575	9.7e-05
25	958.583	9.7e-05
26	958.55	9.7e-05
27	958.538	9.7e-05
28	958.567	9.7e-05
29	958.545	9.7e-05
30	958.559	9.7e-05
31	958.588	9.7e-05
32	958.573	9.7e-05
33	958.567	9.7e-05
34	958.585	9.7e-05
35	958.547	9.7e-05
36	958.558	9.7e-05
37	958.555	9.7e-05
38	958.563	9.7e-05
39	958.548	9.7e-05
40	958.563	9.7e-05
41	958.562	9.7e-05
42	958.55	9.7e-05
43	958.557	9.7e-05
44	958.58	9.7e-05
45	958.532	9.7e-05
46	958.568	9.7e-05
47	958.553	9.7e-05
48	958.561	9.7e-05
49	958.569	9.7e-05
50	958.578	9.7e-05
51	958.57	9.7e-05
52	958.561	9.7e-05
53	958.578	9.7e-05
54	958.559	9.7e-05
55	958.555	9.7e-05
56	958.563	9.7e-05
57	958.588	9.7e-05
58	958.555	9.7e-05
59	958.582	9.7e-05
60	958.58	9.7e-05
61	958.576	9.7e-05
62	958.56	9.7e-05
63	958.583	9.7e-05
64	958.581	9.7e-05
65	958.576	9.7e-05
66	958.587	9.7e-05
67	958.578	9.7e-05
68	958.575	9.7e-05
69	958.584	9.7e-05
70	958.575	9.7e-05
71	958.607	9.7e-05
72	958.61	9.7e-05
73	958.608	9.7e-05
74	958.598	9.7e-05
75	958.59	9.7e-05
76	958.584	9.7e-05
77	958.591	9.7e-05
78	958.583	9.7e-05
79	958.573	9.7e-05
80	958.561	9.7e-05
81	958.553	9.7e-05
82	958.573	9.7e-05
83	958.551	9.7e-05
84	958.548	9.7e-05
85	958.556	9.7e-05
86	958.58	9.7e-05
87	958.569	9.7e-05
88	958.55	9.7e-05
89	958.554	9.7e-05
90	958.558	9.7e-05
91	958.569	9.7e-05
92	958.573	9.7e-05
93	958.56	9.7e-05
94	958.559	9.7e-05
95	958.578	9.7e-05
96	958.567	9.7e-05
97	958.571	9.7e-05
98	958.57	9.7e-05
99	958.585	9.7e-05
100	958.604	9.7e-05
101	958.598	9.7e-05
102	958.617	9.7e-05
103	958.601	9.7e-05
104	958.614	9.7e-05
105	958.58	9.7e-05
106	958.584	9.7e-05
107	958.593	9.7e-05
108	958.589	9.7e-05
109	958.603	9.7e-05
110	958.596	9.7e-05
111	958.592	9.7e-05
112	958.603	9.7e-05
113	958.578	9.7e-05
114	958.593	9.7e-05
115	958.592	9.7e-05
116	958.587	9.7e-05
117	958.595	9.7e-05
118	958.586	9.7e-05
119	958.588	9.7e-05
120	958.593	9.7e-05
121	958.581	9.7e-05
122	958.593	9.7e-05
123	958.598	9.7e-05
124	958.615	9.7e-05
125	958.617	9.7e-05
126	958.621	9.7e-05
127	958.622	9.7e-05
128	958.622	9.7e-05
129	958.594	9.7e-05
130	958.605	9.7e-05
131	958.586	9.7e-05
132	958.605	9.7e-05
133	958.628	9.7e-05
134	958.621	9.7e-05
135	958.625	9.7e-05
136	958.612	9.7e-05
137	958.613	9.7e-05
138	958.622	9.7e-05
139	958.614	9.7e-05
140	958.637	9.7e-05
141	958.605	9.7e-05
142	958.601	9.7e-05
143	958.632	9.7e-05
144	958.64	9.7e-05
145	958.628	9.7e-05
146	958.634	9.7e-05
147	958.61	9.7e-05
148	958.608	9.7e-05
149	958.634	9.7e-05
150	958.624	9.7e-05
151	958.636	9.7e-05
152	958.63	9.7e-05
153	958.618	9.7e-05
154	958.583	9.7e-05
155	958.613	9.7e-05
156	958.61	9.7e-05
157	958.626	9.7e-05
158	958.646	9.7e-05
159	958.612	9.7e-05
160	958.627	9.7e-05
161	958.621	9.7e-05
