N	R	I
0	959.697	9.7e-05
1	959.676	9.7e-05
2	959.681	9.7e-05
3	959.654	9.7e-05
4	959.658	9.7e-05
5	959.662	9.7e-05
6	959.67	9.7e-05
7	959.664	9.7e-05
8	959.678	9.7e-05
9	959.674	9.7e-05
10	959.657	9.7e-05
11	959.678	9.7e-05
12	959.668	9.7e-05
13	959.674	9.7e-05
14	959.66	9.7e-05
15	959.668	9.7e-05
16	959.67	9.7e-05
17	959.706	9.7e-05
18	959.693	9.7e-05
19	959.685	9.7e-05
20	959.653	9.7e-05
21	959.644	9.7e-05
22	959.694	9.7e-05
23	959.687	9.7e-05
24	959.69	9.7e-05
25	959.683	9.7e-05
26	959.662	9.7e-05
27	959.686	9.7e-05
28	959.661	9.7e-05
29	959.686	9.7e-05
30	959.68	9.7e-05
31	959.668	9.7e-05
32	959.671	9.7e-05
33	959.688	9.7e-05
34	959.675	9.7e-05
35	959.703	9.7e-05
36	959.694	9.7e-05
37	959.687	9.7e-05
38	959.689	9.7e-05
39	959.711	9.7e-05
40	959.693	9.7e-05
41	959.701	9.7e-05
42	959.7	9.7e-05
43	959.706	9.7e-05
44	959.693	9.7e-05
45	959.713	9.7e-05
46	959.683	9.7e-05
47	959.667	9.7e-05
48	959.694	9.7e-05
49	959.695	9.7e-05
50	959.689	9.7e-05
51	959.686	9.7e-05
52	959.71	9.7e-05
53	959.697	9.7e-05
54	959.707	9.7e-05
55	959.686	9.7e-05
56	959.698	9.7e-05
57	959.688	9.7e-05
58	959.693	9.7e-05
59	959.694	9.7e-05
60	959.679	9.7e-05
61	959.686	9.7e-05
62	959.702	9.7e-05
63	959.694	9.7e-05
64	959.682	9.7e-05
65	959.697	9.7e-05
66	959.704	9.7e-05
67	959.69	9.7e-05
68	959.689	9.7e-05
69	959.687	9.7e-05
70	959.689	9.7e-05
71	959.703	9.7e-05
72	959.697	9.7e-05
73	959.695	9.7e-05
74	959.712	9.7e-05
75	959.701	9.7e-05
76	959.718	9.7e-05
77	959.722	9.7e-05
78	959.732	9.7e-05
79	959.699	9.7e-05
80	959.721	9.7e-05
81	959.71	9.7e-05
82	959.73	9.7e-05
83	959.708	9.7e-05
84	959.722	9.7e-05
85	959.725	9.7e-05
86	959.731	9.7e-05
87	959.72	9.7e-05
88	959.726	9.7e-05
89	959.722	9.7e-05
90	959.735	9.7e-05
91	959.718	9.7e-05
92	959.745	9.7e-05
93	959.709	9.7e-05
94	959.719	9.7e-05
95	959.708	9.7e-05
96	959.721	9.7e-05
97	959.706	9.7e-05
98	959.694	9.7e-05
99	959.711	9.7e-05
100	959.704	9.7e-05
101	959.704	9.7e-05
102	959.681	9.7e-05
103	959.688	9.7e-05
104	959.692	9.7e-05
105	959.695	9.7e-05
106	959.699	9.7e-05
107	959.7	9.7e-05
108	959.709	9.7e-05
109	959.703	9.7e-05
110	959.697	9.7e-05
111	959.711	9.7e-05
112	959.688	9.7e-05
113	959.687	9.7e-05
114	959.697	9.7e-05
115	959.7	9.7e-05
116	959.699	9.7e-05
117	959.718	9.7e-05
118	959.734	9.7e-05
119	959.715	9.7e-05
120	959.736	9.7e-05
121	959.708	9.7e-05
122	959.702	9.7e-05
123	959.71	9.7e-05
124	959.705	9.7e-05
125	959.73	9.7e-05
126	959.685	9.7e-05
127	959.7	9.7e-05
128	959.694	9.7e-05
129	959.695	9.7e-05
130	959.693	9.7e-05
131	959.697	9.7e-05
132	959.681	9.7e-05
133	959.697	9.7e-05
134	959.708	9.7e-05
135	959.707	9.7e-05
136	959.714	9.7e-05
137	959.701	9.7e-05
138	959.694	9.7e-05
139	959.709	9.7e-05
140	959.685	9.7e-05
141	959.706	9.7e-05
142	959.703	9.7e-05
143	959.72	9.7e-05
144	959.696	9.7e-05
145	959.718	9.7e-05
146	959.699	9.7e-05
147	959.714	9.7e-05
148	959.713	9.7e-05
149	959.719	9.7e-05
150	959.725	9.7e-05
151	959.718	9.7e-05
152	959.717	9.7e-05
153	959.732	9.7e-05
154	959.721	9.7e-05
155	959.733	9.7e-05
156	959.716	9.7e-05
157	959.732	9.7e-05
158	959.734	9.7e-05
159	959.726	9.7e-05
160	959.745	9.7e-05
161	959.746	9.7e-05
