V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.40767e-06	0.597774	1e-05	1092.894
30.0	3.41715e-06	0.603335	1.21518e-05	1092.885
30.0	3.36632e-06	0.608921	1.47667e-05	1092.893
30.0	3.42014e-06	0.614591	1.79443e-05	1092.888
30.0	3.5676e-06	0.620356	2.18056e-05	1092.896
30.0	3.58775e-06	0.626221	2.64977e-05	1092.896
30.0	3.65181e-06	0.632194	3.21996e-05	1092.886
30.0	3.63974e-06	0.638281	3.91284e-05	1092.886
30.0	3.71378e-06	0.644487	4.75482e-05	1092.885
30.0	3.80394e-06	0.650811	5.77798e-05	1092.879
30.0	3.86489e-06	0.65726	7.02131e-05	1092.876
30.0	4.05196e-06	0.663836	8.53217e-05	1092.894
30.0	4.18214e-06	0.670544	0.000103682	1092.875
30.0	4.5335e-06	0.677367	0.000125992	1092.896
30.0	4.77411e-06	0.6843	0.000153104	1092.889
30.0	5.23089e-06	0.691337	0.000186049	1092.871
30.0	5.93156e-06	0.698484	0.000226083	1092.891
30.0	6.51257e-06	0.705709	0.000274733	1092.872
30.0	7.51335e-06	0.713018	0.000333851	1092.88
30.0	9.0661e-06	0.720398	0.00040569	1092.892
30.0	1.06898e-05	0.727833	0.000492988	1092.883
30.0	1.28309e-05	0.73533	0.00059907	1092.885
30.0	1.57473e-05	0.74287	0.00072798	1092.888
30.0	1.96939e-05	0.750465	0.000884629	1092.896
30.0	2.44208e-05	0.758167	0.00107499	1092.886
30.0	3.0578e-05	0.765891	0.00130631	1092.883
30.0	3.88217e-05	0.773714	0.0015874	1092.863
30.0	4.94713e-05	0.781655	0.00192898	1092.845
30.0	6.27286e-05	0.789766	0.00234407	1092.858
30.0	7.92241e-05	0.798094	0.00284847	1092.859
30.0	0.000100265	0.80669	0.00346142	1092.875
30.0	0.000126624	0.815648	0.00420626	1092.858
30.0	0.00015875	0.825052	0.00511137	1092.852
30.0	0.000199226	0.835017	0.00621125	1092.852
30.0	0.000249425	0.845663	0.00754781	1092.842
30.0	0.000310665	0.857147	0.00917197	1092.864
30.0	0.000387298	0.869627	0.0111456	1092.844
30.0	0.000480446	0.883269	0.013544	1092.854
30.0	0.000591419	0.898262	0.0164584	1092.871
30.0	0.000728025	0.914761	0.02	1092.851
30.0	0.000728173	0.914607	0.02	1092.843
30.0	0.000593252	0.897891	0.0164584	1092.87
30.0	0.00048093	0.882802	0.013544	1092.86
30.0	0.000387825	0.869136	0.0111456	1092.885
30.0	0.000312366	0.856649	0.00917197	1092.877
30.0	0.000250363	0.845176	0.00754781	1092.886
30.0	0.000199728	0.834548	0.00621125	1092.898
30.0	0.000158999	0.824613	0.00511137	1092.899
30.0	0.000126742	0.815234	0.00420626	1092.892
30.0	0.00010018	0.806299	0.00346142	1092.895
30.0	7.88183e-05	0.79772	0.00284847	1092.899
30.0	6.24603e-05	0.789409	0.00234407	1092.924
30.0	4.9257e-05	0.781321	0.00192898	1092.916
30.0	3.88617e-05	0.773403	0.0015874	1092.938
30.0	3.07842e-05	0.765593	0.00130631	1092.941
30.0	2.43172e-05	0.757885	0.00107499	1092.962
30.0	1.9801e-05	0.75021	0.000884629	1092.973
30.0	1.58335e-05	0.742626	0.00072798	1092.956
30.0	1.29806e-05	0.735101	0.00059907	1092.987
30.0	1.04998e-05	0.727615	0.000492988	1092.997
30.0	8.89159e-06	0.720186	0.00040569	1092.995
30.0	7.38228e-06	0.712822	0.000333851	1092.995
30.0	6.61857e-06	0.70552	0.000274733	1093.006
30.0	5.86047e-06	0.698298	0.000226083	1093.01
30.0	5.19152e-06	0.691159	0.000186049	1092.996
30.0	4.85427e-06	0.684126	0.000153104	1092.989
30.0	4.53235e-06	0.677201	0.000125992	1093.003
30.0	4.33603e-06	0.670387	0.000103682	1093.028
30.0	4.03644e-06	0.663684	8.53217e-05	1093.02
30.0	3.90985e-06	0.657116	7.02131e-05	1093.022
30.0	3.7614e-06	0.650668	5.77798e-05	1093.033
30.0	3.75682e-06	0.64435	4.75482e-05	1093.047
30.0	3.57889e-06	0.638155	3.91284e-05	1093.01
30.0	3.54683e-06	0.632076	3.21996e-05	1093.033
30.0	3.55526e-06	0.626114	2.64977e-05	1093.017
30.0	3.5276e-06	0.62025	2.18056e-05	1093.037
30.0	3.52366e-06	0.614491	1.79443e-05	1093.026
30.0	3.48812e-06	0.608821	1.47667e-05	1093.026
30.0	3.48167e-06	0.603239	1.21518e-05	1093.043
30.0	3.51489e-06	0.597689	1e-05	1093.035
