N	R	I
0	912.193	9.7e-05
1	912.186	9.7e-05
2	912.186	9.7e-05
3	912.205	9.7e-05
4	912.194	9.7e-05
5	912.175	9.7e-05
6	912.17	9.7e-05
7	912.161	9.7e-05
8	912.167	9.7e-05
9	912.185	9.7e-05
10	912.198	9.7e-05
11	912.184	9.7e-05
12	912.193	9.7e-05
13	912.19	9.7e-05
14	912.201	9.7e-05
15	912.211	9.7e-05
16	912.177	9.7e-05
17	912.184	9.7e-05
18	912.2	9.7e-05
19	912.186	9.7e-05
20	912.201	9.7e-05
21	912.201	9.7e-05
22	912.198	9.7e-05
23	912.185	9.7e-05
24	912.216	9.7e-05
25	912.22	9.7e-05
26	912.216	9.7e-05
27	912.222	9.7e-05
28	912.204	9.7e-05
29	912.209	9.7e-05
30	912.204	9.7e-05
31	912.178	9.7e-05
32	912.203	9.7e-05
33	912.205	9.7e-05
34	912.212	9.7e-05
35	912.206	9.7e-05
36	912.195	9.7e-05
37	912.183	9.7e-05
38	912.207	9.7e-05
39	912.209	9.7e-05
40	912.22	9.7e-05
41	912.216	9.7e-05
42	912.222	9.7e-05
43	912.202	9.7e-05
44	912.209	9.7e-05
45	912.205	9.7e-05
46	912.215	9.7e-05
47	912.228	9.7e-05
48	912.209	9.7e-05
49	912.208	9.7e-05
50	912.203	9.7e-05
51	912.219	9.7e-05
52	912.215	9.7e-05
53	912.212	9.7e-05
54	912.209	9.7e-05
55	912.211	9.7e-05
56	912.203	9.7e-05
57	912.216	9.7e-05
58	912.226	9.7e-05
59	912.208	9.7e-05
60	912.221	9.7e-05
61	912.21	9.7e-05
62	912.218	9.7e-05
63	912.201	9.7e-05
64	912.211	9.7e-05
65	912.223	9.7e-05
66	912.209	9.7e-05
67	912.212	9.7e-05
68	912.214	9.7e-05
69	912.216	9.7e-05
70	912.206	9.7e-05
71	912.216	9.7e-05
72	912.216	9.7e-05
73	912.208	9.7e-05
74	912.224	9.7e-05
75	912.208	9.7e-05
76	912.229	9.7e-05
77	912.229	9.7e-05
78	912.217	9.7e-05
79	912.214	9.7e-05
80	912.208	9.7e-05
81	912.198	9.7e-05
82	912.2	9.7e-05
83	912.201	9.7e-05
84	912.18	9.7e-05
85	912.173	9.7e-05
86	912.171	9.7e-05
87	912.185	9.7e-05
88	912.177	9.7e-05
89	912.175	9.7e-05
90	912.188	9.7e-05
91	912.203	9.7e-05
92	912.193	9.7e-05
93	912.202	9.7e-05
94	912.195	9.7e-05
95	912.2	9.7e-05
96	912.178	9.7e-05
97	912.179	9.7e-05
98	912.175	9.7e-05
99	912.198	9.7e-05
100	912.208	9.7e-05
101	912.211	9.7e-05
102	912.183	9.7e-05
103	912.174	9.7e-05
104	912.201	9.7e-05
105	912.209	9.7e-05
106	912.21	9.7e-05
107	912.205	9.7e-05
108	912.208	9.7e-05
109	912.211	9.7e-05
110	912.208	9.7e-05
111	912.213	9.7e-05
112	912.234	9.7e-05
113	912.226	9.7e-05
114	912.218	9.7e-05
115	912.206	9.7e-05
116	912.218	9.7e-05
117	912.198	9.7e-05
118	912.205	9.7e-05
119	912.213	9.7e-05
120	912.237	9.7e-05
121	912.25	9.7e-05
122	912.225	9.7e-05
123	912.251	9.7e-05
124	912.237	9.7e-05
125	912.223	9.7e-05
126	912.243	9.7e-05
127	912.231	9.7e-05
128	912.232	9.7e-05
129	912.23	9.7e-05
130	912.231	9.7e-05
131	912.22	9.7e-05
132	912.235	9.7e-05
133	912.223	9.7e-05
134	912.244	9.7e-05
135	912.219	9.7e-05
136	912.215	9.7e-05
137	912.221	9.7e-05
138	912.231	9.7e-05
139	912.242	9.7e-05
140	912.25	9.7e-05
141	912.227	9.7e-05
142	912.239	9.7e-05
143	912.23	9.7e-05
144	912.221	9.7e-05
145	912.244	9.7e-05
146	912.235	9.7e-05
147	912.255	9.7e-05
148	912.24	9.7e-05
149	912.232	9.7e-05
150	912.251	9.7e-05
151	912.228	9.7e-05
152	912.22	9.7e-05
153	912.218	9.7e-05
154	912.239	9.7e-05
155	912.238	9.7e-05
156	912.262	9.7e-05
157	912.233	9.7e-05
158	912.228	9.7e-05
159	912.23	9.7e-05
160	912.242	9.7e-05
161	912.234	9.7e-05
