V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.69748e-06	0.596193	1e-05	1095.599
30.0	3.68523e-06	0.601738	1.21518e-05	1095.597
30.0	3.69831e-06	0.607341	1.47667e-05	1095.607
30.0	3.77967e-06	0.613031	1.79443e-05	1095.614
30.0	3.81341e-06	0.618816	2.18056e-05	1095.612
30.0	3.815e-06	0.624694	2.64977e-05	1095.617
30.0	3.8438e-06	0.630674	3.21996e-05	1095.607
30.0	3.86656e-06	0.636766	3.91284e-05	1095.588
30.0	3.9603e-06	0.642979	4.75482e-05	1095.586
30.0	4.00782e-06	0.64931	5.77798e-05	1095.604
30.0	4.12887e-06	0.655763	7.02131e-05	1095.597
30.0	4.27887e-06	0.662341	8.53217e-05	1095.605
30.0	4.51516e-06	0.669041	0.000103682	1095.578
30.0	4.74967e-06	0.675869	0.000125992	1095.608
30.0	5.05587e-06	0.682807	0.000153104	1095.599
30.0	5.51071e-06	0.689857	0.000186049	1095.603
30.0	6.06939e-06	0.697012	0.000226083	1095.596
30.0	6.82545e-06	0.704254	0.000274733	1095.594
30.0	7.84156e-06	0.711575	0.000333851	1095.599
30.0	9.08119e-06	0.718968	0.00040569	1095.593
30.0	1.08321e-05	0.726426	0.000492988	1095.585
30.0	1.30973e-05	0.733938	0.00059907	1095.591
30.0	1.59593e-05	0.741501	0.00072798	1095.597
30.0	1.98695e-05	0.749126	0.000884629	1095.595
30.0	2.46988e-05	0.756788	0.00107499	1095.596
30.0	3.10679e-05	0.764551	0.00130631	1095.59
30.0	3.92019e-05	0.772413	0.0015874	1095.586
30.0	4.96083e-05	0.780393	0.00192898	1095.573
30.0	6.26853e-05	0.788542	0.00234407	1095.6
30.0	7.96129e-05	0.796905	0.00284847	1095.588
30.0	0.000100425	0.805547	0.00346142	1095.568
30.0	0.000126936	0.814551	0.00420626	1095.581
30.0	0.000159957	0.824002	0.00511137	1095.589
30.0	0.000200539	0.834023	0.00621125	1095.584
30.0	0.000251126	0.844732	0.00754781	1095.587
30.0	0.000313271	0.856288	0.00917197	1095.575
30.0	0.00038884	0.868831	0.0111456	1095.591
30.0	0.000481738	0.882585	0.013544	1095.58
30.0	0.000594567	0.897722	0.0164584	1095.586
30.0	0.000730533	0.914397	0.02	1095.585
30.0	0.000730952	0.914218	0.02	1095.597
30.0	0.00059498	0.897287	0.0164584	1095.573
30.0	0.000482625	0.882029	0.013544	1095.566
30.0	0.000389754	0.868225	0.0111456	1095.553
30.0	0.000313756	0.855667	0.00917197	1095.579
30.0	0.000251353	0.84411	0.00754781	1095.587
