V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.57872e-06	0.596693	1e-05	1094.756
30.0	3.63611e-06	0.602242	1.21518e-05	1094.752
30.0	3.64147e-06	0.607842	1.47667e-05	1094.737
30.0	3.67561e-06	0.613526	1.79443e-05	1094.754
30.0	3.67401e-06	0.619305	2.18056e-05	1094.74
30.0	3.75489e-06	0.625175	2.64977e-05	1094.746
30.0	3.77111e-06	0.631149	3.21996e-05	1094.735
30.0	3.83197e-06	0.637242	3.91284e-05	1094.743
30.0	3.88873e-06	0.643445	4.75482e-05	1094.743
30.0	3.97989e-06	0.64977	5.77798e-05	1094.761
30.0	4.07271e-06	0.656218	7.02131e-05	1094.751
30.0	4.25477e-06	0.662789	8.53217e-05	1094.738
30.0	4.44618e-06	0.669487	0.000103682	1094.743
30.0	4.65162e-06	0.676308	0.000125992	1094.744
30.0	5.05471e-06	0.683238	0.000153104	1094.736
30.0	5.44289e-06	0.690279	0.000186049	1094.727
30.0	5.97378e-06	0.697425	0.000226083	1094.74
30.0	6.77591e-06	0.704665	0.000274733	1094.732
30.0	7.66536e-06	0.711978	0.000333851	1094.748
30.0	9.09354e-06	0.719364	0.00040569	1094.764
30.0	1.07405e-05	0.726815	0.000492988	1094.75
30.0	1.29104e-05	0.734323	0.00059907	1094.755
30.0	1.59205e-05	0.741883	0.00072798	1094.733
30.0	1.97755e-05	0.749498	0.000884629	1094.747
30.0	2.4637e-05	0.757169	0.00107499	1094.733
30.0	3.09006e-05	0.76493	0.00130631	1094.748
30.0	3.90499e-05	0.772779	0.0015874	1094.762
30.0	4.94878e-05	0.780752	0.00192898	1094.737
30.0	6.28014e-05	0.788901	0.00234407	1094.769
30.0	7.94463e-05	0.797257	0.00284847	1094.739
30.0	0.000100499	0.805898	0.00346142	1094.745
30.0	0.000126509	0.814893	0.00420626	1094.752
30.0	0.000159597	0.824345	0.00511137	1094.753
30.0	0.000200458	0.834364	0.00621125	1094.758
30.0	0.0002509	0.845077	0.00754781	1094.75
30.0	0.000312708	0.856636	0.00917197	1094.757
30.0	0.000388512	0.86919	0.0111456	1094.747
30.0	0.000481467	0.882936	0.013544	1094.742
30.0	0.000593994	0.89807	0.0164584	1094.76
30.0	0.000730237	0.914748	0.02	1094.741
30.0	0.000729783	0.914555	0.02	1094.743
30.0	0.000594551	0.897624	0.0164584	1094.738
30.0	0.000481295	0.882369	0.013544	1094.73
30.0	0.000389079	0.868565	0.0111456	1094.735
30.0	0.000313236	0.855995	0.00917197	1094.75
30.0	0.000251511	0.84445	0.00754781	1094.742
30.0	0.00020108	0.833758	0.00621125	1094.744
30.0	0.000159743	0.823766	0.00511137	1094.75
30.0	0.000126823	0.814356	0.00420626	1094.73
30.0	0.000100593	0.805383	0.00346142	1094.746
30.0	7.97228e-05	0.79678	0.00284847	1094.727
30.0	6.29675e-05	0.788444	0.00234407	1094.742
30.0	4.97458e-05	0.780328	0.00192898	1094.755
30.0	3.92211e-05	0.772382	0.0015874	1094.744
30.0	3.10094e-05	0.764552	0.00130631	1094.754
30.0	2.4657e-05	0.756811	0.00107499	1094.728
30.0	1.98032e-05	0.749168	0.000884629	1094.739
30.0	1.60375e-05	0.741564	0.00072798	1094.754
30.0	1.31277e-05	0.73402	0.00059907	1094.746
30.0	1.08381e-05	0.726529	0.000492988	1094.745
30.0	9.06417e-06	0.719095	0.00040569	1094.732
30.0	7.79582e-06	0.711722	0.000333851	1094.749
30.0	6.80044e-06	0.704416	0.000274733	1094.753
30.0	6.02298e-06	0.697191	0.000226083	1094.75
30.0	5.42586e-06	0.690054	0.000186049	1094.739
30.0	5.04845e-06	0.68302	0.000153104	1094.746
30.0	4.67906e-06	0.676094	0.000125992	1094.751
30.0	4.43217e-06	0.669281	0.000103682	1094.735
30.0	4.25052e-06	0.662587	8.53217e-05	1094.741
30.0	4.08669e-06	0.656024	7.02131e-05	1094.765
30.0	3.97805e-06	0.649582	5.77798e-05	1094.741
30.0	3.8731e-06	0.643261	4.75482e-05	1094.76
30.0	3.8607e-06	0.637063	3.91284e-05	1094.744
30.0	3.73587e-06	0.63098	3.21996e-05	1094.73
30.0	3.76739e-06	0.625006	2.64977e-05	1094.75
30.0	3.70531e-06	0.61914	2.18056e-05	1094.747
30.0	3.68561e-06	0.613373	1.79443e-05	1094.769
30.0	3.66352e-06	0.607691	1.47667e-05	1094.774
30.0	3.62988e-06	0.602093	1.21518e-05	1094.769
30.0	3.67549e-06	0.596542	1e-05	1094.772
30.0	3.65595e-06	0.596542	1e-05	1094.758
30.0	3.63913e-06	0.602106	1.21518e-05	1094.75
30.0	3.65718e-06	0.607715	1.47667e-05	1094.781
30.0	3.66166e-06	0.613398	1.79443e-05	1094.777
30.0	3.70822e-06	0.61918	2.18056e-05	1094.763
30.0	3.74661e-06	0.625059	2.64977e-05	1094.759
30.0	3.78683e-06	0.631037	3.21996e-05	1094.773
30.0	3.81839e-06	0.637131	3.91284e-05	1094.77
30.0	3.87185e-06	0.643338	4.75482e-05	1094.779
30.0	3.99433e-06	0.649668	5.77798e-05	1094.779
30.0	4.12473e-06	0.656121	7.02131e-05	1094.75
30.0	4.25699e-06	0.662696	8.53217e-05	1094.762
30.0	4.42907e-06	0.669394	0.000103682	1094.766
30.0	4.67796e-06	0.67622	0.000125992	1094.781
30.0	5.03306e-06	0.683158	0.000153104	1094.794
30.0	5.45615e-06	0.690204	0.000186049	1094.747
30.0	6.01904e-06	0.697351	0.000226083	1094.787
30.0	6.76423e-06	0.704588	0.000274733	1094.806
30.0	7.78157e-06	0.711905	0.000333851	1094.777
30.0	9.09335e-06	0.719297	0.00040569	1094.775
30.0	1.07993e-05	0.726747	0.000492988	1094.795
