V_sipm	I_sipm	R_rtd
0.01	-7.81584e-10	979.2411
0.02	-8.39484e-10	979.2433
0.03	-1.07373e-09	979.2454
0.04	-8.57019e-10	979.2482
0.05	-7.19416e-10	979.2518
0.06	-7.89416e-10	979.2575
0.07	-9.27341e-10	979.2368
0.08	-2.39646e-10	979.2262
0.09	-8.06308e-10	979.2489
0.1	-6.12605e-10	979.2431
0.11	-6.42908e-10	979.2621
0.12	-6.0699e-10	979.2383
0.13	-8.73029e-10	979.2488
0.14	-5.37252e-10	979.2525
0.15	-3.47877e-10	979.2505
0.16	-4.43768e-10	979.2565
0.17	-2.96259e-10	979.2368
0.18	5.64933e-11	979.2344
0.19	8.34715e-10	979.2424
0.2	5.51927e-10	979.2576
0.21	7.35319e-10	979.227
0.22	1.38599e-09	979.2413
0.23	1.98932e-09	979.2399
0.24	2.6986e-09	979.2352
0.25	3.58396e-09	979.2372
0.26	4.72794e-09	979.2503
0.27	6.83599e-09	979.2383
0.28	8.70037e-09	979.2434
0.29	1.06694e-08	979.2494
0.3	1.51814e-08	979.2505
0.31	1.96532e-08	979.2444
0.32	2.58918e-08	979.2431
0.33	3.40211e-08	979.242
0.34	4.54092e-08	979.2255
0.35	5.82259e-08	979.2361
0.36	7.48379e-08	979.3191
0.37	1.08693e-07	979.2525
0.38	1.47703e-07	979.2512
0.39	2.0196e-07	979.2476
0.4	2.78491e-07	979.2419
0.41	3.86425e-07	979.2399
0.42	5.40551e-07	979.2288
0.43	7.62409e-07	979.2302
0.44	1.08266e-06	979.2477
0.45	1.55048e-06	979.2507
0.46	2.23278e-06	979.2415
0.47	3.23975e-06	979.2399
0.48	4.72015e-06	979.227
0.49	6.91245e-06	979.3216
0.5	1.01597e-05	979.2385
0.51	1.49822e-05	979.2471
0.52	2.2148e-05	979.2076
0.53	3.26726e-05	979.2374
0.54	4.81427e-05	979.2288
0.55	7.04421e-05	979.2457
0.56	0.00010236	979.229
0.57	0.000146725	979.2281
0.58	0.000207236	979.2335
0.59	0.00028668	979.2244
0.6	0.000388243	979.2241
0.61	0.000512649	979.2205
0.62	0.000660568	979.2176
0.63	0.000831778	979.2753
0.64	0.00102396	979.2202
0.65	0.00123592	979.2283
0.66	0.00146434	979.2232
0.67	0.00170882	979.2293
0.68	0.00196562	979.2252
0.69	0.00223514	979.2427
0.7	0.0025136	979.2369
0.71	0.00280127	979.2277
0.72	0.00309769	979.2289
0.73	0.00340001	979.2303
0.74	0.00370937	979.2319
0.75	0.00402343	979.2144
0.76	0.00434338	979.2324
0.77	0.00466677	979.2349
0.78	0.00499547	979.1927
0.79	0.00532648	979.2238
0.8	0.00566189	979.2174
0.81	0.00599894	979.1998
0.82	0.00633912	979.2269
0.83	0.00668323	979.2034
0.84	0.00702827	979.2063
0.85	0.00737631	979.2206
0.86	0.0077255	979.1968
0.87	0.00807784	979.212
0.88	0.0084304	979.1947
0.89	0.00878609	979.1909
0.9	0.00914199	979.2208
0.91	0.00949915	979.2148
0.92	0.00985907	979.1901
0.93	0.0102185	979.1775
0.94	0.0105808	979.16
0.95	0.0109428	979.1971
0.96	0.0113068	979.2013
0.97	0.0116706	979.2009
0.98	0.0120368	979.194
0.99	0.0124017	979.1875
1.0	0.0127649	979.228
