N	R	I
0	965.998	9.7e-05
1	965.973	9.7e-05
2	966.006	9.7e-05
3	965.99	9.7e-05
4	965.977	9.7e-05
5	965.961	9.7e-05
6	965.979	9.7e-05
7	965.971	9.7e-05
8	965.96	9.7e-05
9	965.95	9.7e-05
10	965.966	9.7e-05
11	965.971	9.7e-05
12	965.944	9.7e-05
13	965.959	9.7e-05
14	965.957	9.7e-05
15	965.942	9.7e-05
16	965.932	9.7e-05
17	965.914	9.7e-05
18	965.925	9.7e-05
19	965.927	9.7e-05
20	965.904	9.7e-05
21	965.9	9.7e-05
22	965.9	9.7e-05
23	965.933	9.7e-05
24	965.945	9.7e-05
25	965.932	9.7e-05
26	965.934	9.7e-05
27	965.916	9.7e-05
28	965.92	9.7e-05
29	965.92	9.7e-05
30	965.914	9.7e-05
31	965.924	9.7e-05
32	965.908	9.7e-05
33	965.919	9.7e-05
34	965.901	9.7e-05
35	965.874	9.7e-05
36	965.873	9.7e-05
37	965.887	9.7e-05
38	965.883	9.7e-05
39	965.891	9.7e-05
40	965.918	9.7e-05
41	965.9	9.7e-05
42	965.9	9.7e-05
43	965.913	9.7e-05
44	965.913	9.7e-05
45	965.906	9.7e-05
46	965.89	9.7e-05
47	965.9	9.7e-05
48	965.915	9.7e-05
49	965.879	9.7e-05
50	965.879	9.7e-05
51	965.895	9.7e-05
52	965.876	9.7e-05
53	965.886	9.7e-05
54	965.883	9.7e-05
55	965.895	9.7e-05
56	965.908	9.7e-05
57	965.884	9.7e-05
58	965.909	9.7e-05
59	965.891	9.7e-05
60	965.877	9.7e-05
61	965.893	9.7e-05
62	965.901	9.7e-05
63	965.889	9.7e-05
64	965.886	9.7e-05
65	965.894	9.7e-05
66	965.901	9.7e-05
67	965.875	9.7e-05
68	965.889	9.7e-05
69	965.864	9.7e-05
70	965.865	9.7e-05
71	965.862	9.7e-05
72	965.864	9.7e-05
73	965.859	9.7e-05
74	965.882	9.7e-05
75	965.889	9.7e-05
76	965.886	9.7e-05
77	965.88	9.7e-05
78	965.87	9.7e-05
79	965.869	9.7e-05
80	965.872	9.7e-05
81	965.887	9.7e-05
82	965.87	9.7e-05
83	965.847	9.7e-05
84	965.857	9.7e-05
85	965.853	9.7e-05
86	965.867	9.7e-05
87	965.865	9.7e-05
88	965.853	9.7e-05
89	965.856	9.7e-05
90	965.83	9.7e-05
91	965.875	9.7e-05
92	965.854	9.7e-05
93	965.84	9.7e-05
94	965.856	9.7e-05
95	965.862	9.7e-05
96	965.856	9.7e-05
97	965.854	9.7e-05
98	965.855	9.7e-05
99	965.852	9.7e-05
100	965.857	9.7e-05
101	965.871	9.7e-05
102	965.863	9.7e-05
103	965.837	9.7e-05
104	965.869	9.7e-05
105	965.856	9.7e-05
106	965.842	9.7e-05
107	965.835	9.7e-05
108	965.83	9.7e-05
109	965.827	9.7e-05
110	965.844	9.7e-05
111	965.85	9.7e-05
112	965.864	9.7e-05
113	965.863	9.7e-05
114	965.847	9.7e-05
115	965.857	9.7e-05
116	965.84	9.7e-05
117	965.857	9.7e-05
118	965.858	9.7e-05
119	965.851	9.7e-05
120	965.87	9.7e-05
121	965.854	9.7e-05
122	965.882	9.7e-05
123	965.858	9.7e-05
124	965.868	9.7e-05
125	965.863	9.7e-05
126	965.862	9.7e-05
127	965.846	9.7e-05
128	965.847	9.7e-05
129	965.835	9.7e-05
130	965.865	9.7e-05
131	965.847	9.7e-05
132	965.837	9.7e-05
133	965.852	9.7e-05
134	965.847	9.7e-05
135	965.843	9.7e-05
136	965.857	9.7e-05
137	965.862	9.7e-05
138	965.843	9.7e-05
139	965.89	9.7e-05
140	965.849	9.7e-05
141	965.878	9.7e-05
142	965.852	9.7e-05
143	965.847	9.7e-05
144	965.853	9.7e-05
145	965.863	9.7e-05
146	965.862	9.7e-05
147	965.873	9.7e-05
148	965.872	9.7e-05
149	965.866	9.7e-05
150	965.854	9.7e-05
151	965.871	9.7e-05
152	965.87	9.7e-05
153	965.872	9.7e-05
154	965.869	9.7e-05
155	965.825	9.7e-05
156	965.818	9.7e-05
157	965.847	9.7e-05
158	965.846	9.7e-05
159	965.829	9.7e-05
160	965.857	9.7e-05
161	965.857	9.7e-05
162	965.845	9.7e-05
163	965.812	9.7e-05
164	965.858	9.7e-05
165	965.857	9.7e-05
166	965.83	9.7e-05
167	965.829	9.7e-05
168	965.837	9.7e-05
169	965.826	9.7e-05
170	965.828	9.7e-05
171	965.854	9.7e-05
172	965.814	9.7e-05
173	965.828	9.7e-05
174	965.84	9.7e-05
175	965.822	9.7e-05
176	965.817	9.7e-05
177	965.821	9.7e-05
178	965.843	9.7e-05
179	965.822	9.7e-05
180	965.838	9.7e-05
181	965.832	9.7e-05
182	965.83	9.7e-05
183	965.822	9.7e-05
184	965.84	9.7e-05
185	965.833	9.7e-05
186	965.84	9.7e-05
187	965.84	9.7e-05
188	965.851	9.7e-05
189	965.836	9.7e-05
190	965.841	9.7e-05
191	965.83	9.7e-05
192	965.845	9.7e-05
193	965.835	9.7e-05
194	965.828	9.7e-05
195	965.823	9.7e-05
196	965.83	9.7e-05
197	965.836	9.7e-05
198	965.855	9.7e-05
199	965.824	9.7e-05
200	965.839	9.7e-05
201	965.833	9.7e-05
