V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.57785e-06	0.597682	1e-05	1092.853
30.0	3.20243e-06	0.603221	1.21518e-05	1092.859
30.0	3.47791e-06	0.608816	1.47667e-05	1092.858
30.0	3.65191e-06	0.614486	1.79443e-05	1092.864
30.0	3.49674e-06	0.620256	2.18056e-05	1092.845
30.0	3.71411e-06	0.626121	2.64977e-05	1092.849
30.0	3.7762e-06	0.632087	3.21996e-05	1092.859
30.0	3.78611e-06	0.638163	3.91284e-05	1092.844
30.0	3.98378e-06	0.644362	4.75482e-05	1092.849
30.0	3.70344e-06	0.650674	5.77798e-05	1092.863
30.0	3.99147e-06	0.657114	7.02131e-05	1092.86
30.0	4.30752e-06	0.663674	8.53217e-05	1092.859
30.0	3.84936e-06	0.67036	0.000103682	1092.854
30.0	4.49564e-06	0.677169	0.000125992	1092.859
30.0	4.75551e-06	0.684094	0.000153104	1092.871
30.0	5.46693e-06	0.691119	0.000186049	1092.86
30.0	5.71323e-06	0.698258	0.000226083	1092.853
30.0	6.33479e-06	0.705477	0.000274733	1092.849
30.0	7.44579e-06	0.712781	0.000333851	1092.852
30.0	8.73106e-06	0.720162	0.00040569	1092.859
30.0	1.07052e-05	0.727601	0.000492988	1092.846
30.0	1.24376e-05	0.735102	0.00059907	1092.863
30.0	1.5247e-05	0.742651	0.00072798	1092.857
30.0	1.93939e-05	0.750258	0.000884629	1092.843
30.0	2.34578e-05	0.757915	0.00107499	1092.843
30.0	3.00265e-05	0.765666	0.00130631	1092.841
30.0	3.89189e-05	0.77351	0.0015874	1092.839
30.0	4.94089e-05	0.781481	0.00192898	1092.861
30.0	6.33044e-05	0.789616	0.00234407	1092.846
30.0	7.83098e-05	0.797971	0.00284847	1092.871
30.0	9.91302e-05	0.806602	0.00346142	1092.852
30.0	0.00012694	0.815597	0.00420626	1092.845
30.0	0.00015792	0.825044	0.00511137	1092.846
30.0	0.000198426	0.835051	0.00621125	1092.87
30.0	0.000249283	0.845759	0.00754781	1092.839
30.0	0.00031249	0.857314	0.00917197	1092.845
30.0	0.000383778	0.869864	0.0111456	1092.854
30.0	0.000478611	0.883609	0.013544	1092.866
30.0	0.000590911	0.898735	0.0164584	1092.87
30.0	0.000719342	0.915402	0.02	1092.859
30.0	0.000732284	0.915208	0.02	1092.847
30.0	0.00059024	0.898276	0.0164584	1092.867
30.0	0.000481121	0.883026	0.013544	1092.846
30.0	0.000387474	0.869226	0.0111456	1092.851
30.0	0.000312151	0.856665	0.00917197	1092.853
30.0	0.000246502	0.845125	0.00754781	1092.849
30.0	0.000198482	0.834437	0.00621125	1092.848
30.0	0.000158693	0.824449	0.00511137	1092.846
30.0	0.00012527	0.815036	0.00420626	1092.847
30.0	0.000100925	0.806072	0.00346142	1092.842
30.0	7.96413e-05	0.79747	0.00284847	1092.847
30.0	6.24968e-05	0.789148	0.00234407	1092.864
30.0	4.95416e-05	0.781039	0.00192898	1092.857
30.0	3.95673e-05	0.773096	0.0015874	1092.862
30.0	3.10967e-05	0.765275	0.00130631	1092.861
30.0	2.51952e-05	0.757544	0.00107499	1092.862
30.0	1.96342e-05	0.749913	0.000884629	1092.84
30.0	1.60038e-05	0.742321	0.00072798	1092.859
30.0	1.28622e-05	0.73479	0.00059907	1092.868
30.0	1.10165e-05	0.727306	0.000492988	1092.851
30.0	9.18642e-06	0.719884	0.00040569	1092.848
30.0	7.57005e-06	0.712513	0.000333851	1092.851
30.0	6.40135e-06	0.70522	0.000274733	1092.863
30.0	6.1033e-06	0.698005	0.000226083	1092.854
30.0	5.65045e-06	0.690881	0.000186049	1092.852
30.0	4.88633e-06	0.683859	0.000153104	1092.85
30.0	4.59602e-06	0.676944	0.000125992	1092.854
30.0	4.52671e-06	0.670137	0.000103682	1092.87
30.0	4.31322e-06	0.66346	8.53217e-05	1092.856
30.0	4.1588e-06	0.656902	7.02131e-05	1092.865
30.0	3.89923e-06	0.650472	5.77798e-05	1092.871
30.0	3.85611e-06	0.644162	4.75482e-05	1092.869
30.0	4.15006e-06	0.637972	3.91284e-05	1092.866
30.0	3.59385e-06	0.6319	3.21996e-05	1092.862
30.0	3.7209e-06	0.625936	2.64977e-05	1092.866
30.0	3.52272e-06	0.620075	2.18056e-05	1092.861
30.0	3.57977e-06	0.614311	1.79443e-05	1092.868
30.0	3.36091e-06	0.608634	1.47667e-05	1092.856
30.0	3.27545e-06	0.603043	1.21518e-05	1092.888
30.0	3.33659e-06	0.597509	1e-05	1092.879
