V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.58643e-06	0.597404	1e-05	1093.342
30.0	3.44313e-06	0.60294	1.21518e-05	1093.358
30.0	3.62893e-06	0.608533	1.47667e-05	1093.349
30.0	3.69886e-06	0.614217	1.79443e-05	1093.349
30.0	3.59463e-06	0.619984	2.18056e-05	1093.34
30.0	3.82078e-06	0.625859	2.64977e-05	1093.361
30.0	3.56727e-06	0.631825	3.21996e-05	1093.338
30.0	3.8496e-06	0.637907	3.91284e-05	1093.338
30.0	3.81099e-06	0.644105	4.75482e-05	1093.352
30.0	3.73046e-06	0.650424	5.77798e-05	1093.349
30.0	4.27613e-06	0.656864	7.02131e-05	1093.338
30.0	3.94573e-06	0.663432	8.53217e-05	1093.343
30.0	4.30487e-06	0.670119	0.000103682	1093.348
30.0	4.26394e-06	0.676933	0.000125992	1093.361
30.0	4.83247e-06	0.683858	0.000153104	1093.351
30.0	5.29668e-06	0.690889	0.000186049	1093.344
30.0	5.95571e-06	0.698028	0.000226083	1093.342
30.0	6.79235e-06	0.705256	0.000274733	1093.36
30.0	7.40472e-06	0.712563	0.000333851	1093.339
30.0	9.22956e-06	0.719948	0.00040569	1093.353
30.0	1.12559e-05	0.72739	0.000492988	1093.361
30.0	1.24902e-05	0.734892	0.00059907	1093.355
30.0	1.62907e-05	0.742444	0.00072798	1093.348
30.0	1.88915e-05	0.75005	0.000884629	1093.351
30.0	2.37537e-05	0.757709	0.00107499	1093.353
30.0	3.25054e-05	0.765457	0.00130631	1093.344
30.0	3.93955e-05	0.773312	0.0015874	1093.323
30.0	5.04242e-05	0.781283	0.00192898	1093.349
30.0	6.31427e-05	0.789418	0.00234407	1093.349
30.0	7.90513e-05	0.797776	0.00284847	1093.345
30.0	9.74346e-05	0.806409	0.00346142	1093.36
30.0	0.000125613	0.815406	0.00420626	1093.348
30.0	0.000158234	0.824852	0.00511137	1093.346
30.0	0.000202148	0.834864	0.00621125	1093.352
30.0	0.000250191	0.84557	0.00754781	1093.349
30.0	0.000312761	0.857125	0.00917197	1093.336
30.0	0.000388071	0.869674	0.0111456	1093.356
30.0	0.000481607	0.883416	0.013544	1093.335
30.0	0.000587974	0.89854	0.0164584	1093.34
30.0	0.000733964	0.915206	0.02	1093.336
30.0	0.000728949	0.915013	0.02	1093.343
30.0	0.000590762	0.89808	0.0164584	1093.333
30.0	0.000480781	0.882832	0.013544	1093.333
30.0	0.000390619	0.86904	0.0111456	1093.338
30.0	0.000316199	0.856477	0.00917197	1093.342
30.0	0.000249464	0.844929	0.00754781	1093.325
30.0	0.000198919	0.834247	0.00621125	1093.351
30.0	0.000158632	0.824257	0.00511137	1093.352
30.0	0.000125218	0.814847	0.00420626	1093.349
30.0	0.000101452	0.805883	0.00346142	1093.34
30.0	7.94424e-05	0.797274	0.00284847	1093.364
30.0	6.16803e-05	0.788951	0.00234407	1093.356
30.0	5.03155e-05	0.780839	0.00192898	1093.338
30.0	4.03895e-05	0.772898	0.0015874	1093.355
30.0	2.9467e-05	0.765069	0.00130631	1093.34
30.0	2.5191e-05	0.757339	0.00107499	1093.343
30.0	1.99243e-05	0.749711	0.000884629	1093.348
30.0	1.58463e-05	0.742114	0.00072798	1093.349
30.0	1.28933e-05	0.734575	0.00059907	1093.34
30.0	1.08231e-05	0.727092	0.000492988	1093.35
30.0	9.03066e-06	0.719662	0.00040569	1093.342
30.0	7.86326e-06	0.712295	0.000333851	1093.337
30.0	6.83989e-06	0.704994	0.000274733	1093.344
30.0	5.66519e-06	0.697777	0.000226083	1093.352
30.0	5.57196e-06	0.690648	0.000186049	1093.338
30.0	4.83599e-06	0.683623	0.000153104	1093.348
30.0	4.61035e-06	0.676706	0.000125992	1093.345
30.0	4.23727e-06	0.669897	0.000103682	1093.347
30.0	4.07172e-06	0.663218	8.53217e-05	1093.345
30.0	3.98223e-06	0.656662	7.02131e-05	1093.334
30.0	3.82129e-06	0.650223	5.77798e-05	1093.356
30.0	3.45318e-06	0.643912	4.75482e-05	1093.354
30.0	3.89623e-06	0.637718	3.91284e-05	1093.352
30.0	3.52888e-06	0.63164	3.21996e-05	1093.356
30.0	3.70031e-06	0.625677	2.64977e-05	1093.363
30.0	3.67487e-06	0.619808	2.18056e-05	1093.339
30.0	3.58172e-06	0.614047	1.79443e-05	1093.356
30.0	3.59783e-06	0.608366	1.47667e-05	1093.352
30.0	3.61833e-06	0.602771	1.21518e-05	1093.359
30.0	3.56629e-06	0.597231	1e-05	1093.355
