N	R	I
0	912.771	9.7e-05
1	912.773	9.7e-05
2	912.775	9.7e-05
3	912.791	9.7e-05
4	912.76	9.7e-05
5	912.785	9.7e-05
6	912.748	9.7e-05
7	912.77	9.7e-05
8	912.774	9.7e-05
9	912.754	9.7e-05
10	912.795	9.7e-05
11	912.762	9.7e-05
12	912.781	9.7e-05
13	912.77	9.7e-05
14	912.774	9.7e-05
15	912.77	9.7e-05
16	912.777	9.7e-05
17	912.789	9.7e-05
18	912.787	9.7e-05
19	912.778	9.7e-05
20	912.771	9.7e-05
21	912.772	9.7e-05
22	912.766	9.7e-05
23	912.758	9.7e-05
24	912.798	9.7e-05
25	912.794	9.7e-05
26	912.787	9.7e-05
27	912.77	9.7e-05
28	912.756	9.7e-05
29	912.777	9.7e-05
30	912.785	9.7e-05
31	912.785	9.7e-05
32	912.762	9.7e-05
33	912.785	9.7e-05
34	912.769	9.7e-05
35	912.805	9.7e-05
36	912.778	9.7e-05
37	912.785	9.7e-05
38	912.772	9.7e-05
39	912.779	9.7e-05
40	912.801	9.7e-05
41	912.82	9.7e-05
42	912.805	9.7e-05
43	912.789	9.7e-05
44	912.774	9.7e-05
45	912.758	9.7e-05
46	912.769	9.7e-05
47	912.762	9.7e-05
48	912.76	9.7e-05
49	912.767	9.7e-05
50	912.78	9.7e-05
51	912.77	9.7e-05
52	912.776	9.7e-05
53	912.784	9.7e-05
54	912.762	9.7e-05
55	912.79	9.7e-05
56	912.781	9.7e-05
57	912.793	9.7e-05
58	912.76	9.7e-05
59	912.798	9.7e-05
60	912.774	9.7e-05
61	912.8	9.7e-05
62	912.783	9.7e-05
63	912.792	9.7e-05
64	912.799	9.7e-05
65	912.789	9.7e-05
66	912.797	9.7e-05
67	912.784	9.7e-05
68	912.807	9.7e-05
69	912.794	9.7e-05
70	912.784	9.7e-05
71	912.789	9.7e-05
72	912.799	9.7e-05
73	912.761	9.7e-05
74	912.797	9.7e-05
75	912.803	9.7e-05
76	912.806	9.7e-05
77	912.808	9.7e-05
78	912.807	9.7e-05
79	912.808	9.7e-05
80	912.809	9.7e-05
81	912.822	9.7e-05
82	912.818	9.7e-05
83	912.826	9.7e-05
84	912.809	9.7e-05
85	912.801	9.7e-05
86	912.8	9.7e-05
87	912.808	9.7e-05
88	912.827	9.7e-05
89	912.846	9.7e-05
90	912.824	9.7e-05
91	912.84	9.7e-05
92	912.807	9.7e-05
93	912.811	9.7e-05
94	912.829	9.7e-05
95	912.834	9.7e-05
96	912.838	9.7e-05
97	912.85	9.7e-05
98	912.841	9.7e-05
99	912.839	9.7e-05
100	912.847	9.7e-05
101	912.856	9.7e-05
102	912.847	9.7e-05
103	912.854	9.7e-05
104	912.871	9.7e-05
105	912.857	9.7e-05
106	912.876	9.7e-05
107	912.859	9.7e-05
108	912.85	9.7e-05
109	912.859	9.7e-05
110	912.878	9.7e-05
111	912.855	9.7e-05
112	912.842	9.7e-05
113	912.858	9.7e-05
114	912.865	9.7e-05
115	912.856	9.7e-05
116	912.849	9.7e-05
117	912.844	9.7e-05
118	912.859	9.7e-05
119	912.833	9.7e-05
120	912.83	9.7e-05
121	912.851	9.7e-05
122	912.834	9.7e-05
123	912.852	9.7e-05
124	912.854	9.7e-05
125	912.854	9.7e-05
126	912.878	9.7e-05
127	912.872	9.7e-05
128	912.904	9.7e-05
129	912.867	9.7e-05
130	912.862	9.7e-05
131	912.871	9.7e-05
132	912.875	9.7e-05
133	912.886	9.7e-05
134	912.893	9.7e-05
135	912.873	9.7e-05
136	912.886	9.7e-05
137	912.891	9.7e-05
138	912.897	9.7e-05
139	912.892	9.7e-05
