N	R	I
0	1034.48	9.7e-05
1	1034.49	9.7e-05
2	1034.47	9.7e-05
3	1034.48	9.7e-05
4	1034.47	9.7e-05
5	1034.46	9.7e-05
6	1034.5	9.7e-05
7	1034.49	9.7e-05
8	1034.48	9.7e-05
9	1034.48	9.7e-05
10	1034.49	9.7e-05
11	1034.47	9.7e-05
12	1034.48	9.7e-05
13	1034.51	9.7e-05
14	1034.49	9.7e-05
15	1034.48	9.7e-05
16	1034.49	9.7e-05
17	1034.49	9.7e-05
18	1034.5	9.7e-05
19	1034.5	9.7e-05
20	1034.49	9.7e-05
21	1034.51	9.7e-05
22	1034.5	9.7e-05
23	1034.5	9.7e-05
24	1034.48	9.7e-05
25	1034.47	9.7e-05
26	1034.5	9.7e-05
27	1034.51	9.7e-05
28	1034.5	9.7e-05
29	1034.51	9.7e-05
30	1034.5	9.7e-05
31	1034.51	9.7e-05
32	1034.49	9.7e-05
33	1034.49	9.7e-05
34	1034.49	9.7e-05
35	1034.5	9.7e-05
36	1034.51	9.7e-05
37	1034.5	9.7e-05
38	1034.5	9.7e-05
39	1034.51	9.7e-05
40	1034.53	9.7e-05
41	1034.53	9.7e-05
42	1034.52	9.7e-05
43	1034.52	9.7e-05
44	1034.51	9.7e-05
45	1034.49	9.7e-05
46	1034.5	9.7e-05
47	1034.51	9.7e-05
48	1034.5	9.7e-05
49	1034.52	9.7e-05
50	1034.5	9.7e-05
51	1034.53	9.7e-05
52	1034.52	9.7e-05
53	1034.5	9.7e-05
54	1034.49	9.7e-05
55	1034.5	9.7e-05
56	1034.52	9.7e-05
57	1034.51	9.7e-05
58	1034.5	9.7e-05
59	1034.5	9.7e-05
60	1034.51	9.7e-05
61	1034.51	9.7e-05
62	1034.51	9.7e-05
63	1034.51	9.7e-05
64	1034.5	9.7e-05
65	1034.47	9.7e-05
66	1034.5	9.7e-05
67	1034.51	9.7e-05
68	1034.5	9.7e-05
69	1034.51	9.7e-05
70	1034.5	9.7e-05
71	1034.5	9.7e-05
72	1034.53	9.7e-05
73	1034.5	9.7e-05
74	1034.49	9.7e-05
75	1034.48	9.7e-05
76	1034.47	9.7e-05
77	1034.47	9.7e-05
78	1034.49	9.7e-05
79	1034.52	9.7e-05
80	1034.49	9.7e-05
81	1034.51	9.7e-05
82	1034.52	9.7e-05
83	1034.52	9.7e-05
84	1034.52	9.7e-05
85	1034.52	9.7e-05
86	1034.53	9.7e-05
87	1034.55	9.7e-05
88	1034.51	9.7e-05
89	1034.52	9.7e-05
90	1034.52	9.7e-05
91	1034.49	9.7e-05
92	1034.51	9.7e-05
93	1034.5	9.7e-05
94	1034.54	9.7e-05
95	1034.51	9.7e-05
96	1034.53	9.7e-05
97	1034.57	9.7e-05
98	1034.56	9.7e-05
99	1034.55	9.7e-05
100	1034.54	9.7e-05
101	1034.53	9.7e-05
102	1034.56	9.7e-05
103	1034.57	9.7e-05
104	1034.57	9.7e-05
105	1034.56	9.7e-05
106	1034.56	9.7e-05
107	1034.57	9.7e-05
108	1034.57	9.7e-05
109	1034.55	9.7e-05
110	1034.56	9.7e-05
111	1034.57	9.7e-05
112	1034.57	9.7e-05
113	1034.58	9.7e-05
114	1034.56	9.7e-05
115	1034.57	9.7e-05
116	1034.56	9.7e-05
117	1034.55	9.7e-05
118	1034.59	9.7e-05
119	1034.57	9.7e-05
120	1034.57	9.7e-05
121	1034.55	9.7e-05
122	1034.57	9.7e-05
123	1034.57	9.7e-05
124	1034.58	9.7e-05
125	1034.6	9.7e-05
126	1034.58	9.7e-05
127	1034.61	9.7e-05
128	1034.6	9.7e-05
129	1034.6	9.7e-05
130	1034.59	9.7e-05
131	1034.6	9.7e-05
132	1034.62	9.7e-05
133	1034.6	9.7e-05
134	1034.59	9.7e-05
135	1034.61	9.7e-05
136	1034.61	9.7e-05
137	1034.65	9.7e-05
138	1034.62	9.7e-05
139	1034.63	9.7e-05
140	1034.6	9.7e-05
141	1034.65	9.7e-05
142	1034.64	9.7e-05
143	1034.65	9.7e-05
144	1034.65	9.7e-05
145	1034.64	9.7e-05
146	1034.63	9.7e-05
147	1034.64	9.7e-05
148	1034.65	9.7e-05
149	1034.67	9.7e-05
150	1034.67	9.7e-05
151	1034.65	9.7e-05
152	1034.63	9.7e-05
153	1034.67	9.7e-05
154	1034.67	9.7e-05
155	1034.66	9.7e-05
156	1034.68	9.7e-05
157	1034.68	9.7e-05
158	1034.67	9.7e-05
159	1034.67	9.7e-05
160	1034.69	9.7e-05
161	1034.69	9.7e-05
162	1034.69	9.7e-05
163	1034.66	9.7e-05
164	1034.69	9.7e-05
165	1034.65	9.7e-05
166	1034.69	9.7e-05
167	1034.69	9.7e-05
168	1034.71	9.7e-05
169	1034.69	9.7e-05
170	1034.69	9.7e-05
171	1034.69	9.7e-05
172	1034.7	9.7e-05
173	1034.68	9.7e-05
174	1034.71	9.7e-05
175	1034.69	9.7e-05
176	1034.7	9.7e-05
177	1034.73	9.7e-05
178	1034.7	9.7e-05
179	1034.72	9.7e-05
180	1034.73	9.7e-05
181	1034.72	9.7e-05
182	1034.72	9.7e-05
183	1034.71	9.7e-05
184	1034.71	9.7e-05
185	1034.74	9.7e-05
186	1034.74	9.7e-05
187	1034.72	9.7e-05
188	1034.74	9.7e-05
189	1034.72	9.7e-05
190	1034.75	9.7e-05
191	1034.73	9.7e-05
192	1034.75	9.7e-05
193	1034.75	9.7e-05
194	1034.77	9.7e-05
195	1034.78	9.7e-05
196	1034.75	9.7e-05
197	1034.78	9.7e-05
198	1034.74	9.7e-05
199	1034.76	9.7e-05
200	1034.76	9.7e-05
201	1034.77	9.7e-05
