N	R	I
0	946.4	9.7e-05
1	946.413	9.7e-05
2	946.369	9.7e-05
3	946.372	9.7e-05
4	946.381	9.7e-05
5	946.382	9.7e-05
6	946.375	9.7e-05
7	946.382	9.7e-05
8	946.367	9.7e-05
9	946.357	9.7e-05
10	946.344	9.7e-05
11	946.371	9.7e-05
12	946.364	9.7e-05
13	946.347	9.7e-05
14	946.35	9.7e-05
15	946.339	9.7e-05
16	946.345	9.7e-05
17	946.331	9.7e-05
18	946.33	9.7e-05
19	946.33	9.7e-05
20	946.336	9.7e-05
21	946.319	9.7e-05
22	946.317	9.7e-05
23	946.31	9.7e-05
24	946.279	9.7e-05
25	946.28	9.7e-05
26	946.288	9.7e-05
27	946.289	9.7e-05
28	946.297	9.7e-05
29	946.314	9.7e-05
30	946.293	9.7e-05
31	946.283	9.7e-05
32	946.29	9.7e-05
33	946.253	9.7e-05
34	946.25	9.7e-05
35	946.269	9.7e-05
36	946.273	9.7e-05
37	946.242	9.7e-05
38	946.26	9.7e-05
39	946.254	9.7e-05
40	946.277	9.7e-05
41	946.263	9.7e-05
42	946.283	9.7e-05
43	946.255	9.7e-05
44	946.249	9.7e-05
45	946.23	9.7e-05
46	946.232	9.7e-05
47	946.237	9.7e-05
48	946.242	9.7e-05
49	946.227	9.7e-05
50	946.243	9.7e-05
51	946.25	9.7e-05
52	946.252	9.7e-05
53	946.251	9.7e-05
54	946.227	9.7e-05
55	946.222	9.7e-05
56	946.239	9.7e-05
57	946.23	9.7e-05
58	946.243	9.7e-05
59	946.237	9.7e-05
60	946.22	9.7e-05
61	946.247	9.7e-05
62	946.259	9.7e-05
63	946.255	9.7e-05
64	946.266	9.7e-05
65	946.288	9.7e-05
66	946.284	9.7e-05
67	946.301	9.7e-05
68	946.297	9.7e-05
69	946.304	9.7e-05
70	946.283	9.7e-05
71	946.298	9.7e-05
72	946.338	9.7e-05
73	946.32	9.7e-05
74	946.351	9.7e-05
75	946.323	9.7e-05
76	946.329	9.7e-05
77	946.331	9.7e-05
78	946.351	9.7e-05
79	946.369	9.7e-05
80	946.349	9.7e-05
81	946.367	9.7e-05
82	946.391	9.7e-05
83	946.384	9.7e-05
84	946.398	9.7e-05
85	946.412	9.7e-05
86	946.424	9.7e-05
87	946.397	9.7e-05
88	946.423	9.7e-05
89	946.42	9.7e-05
90	946.441	9.7e-05
91	946.481	9.7e-05
92	946.466	9.7e-05
93	946.5	9.7e-05
94	946.489	9.7e-05
95	946.516	9.7e-05
96	946.51	9.7e-05
97	946.534	9.7e-05
98	946.527	9.7e-05
99	946.576	9.7e-05
100	946.572	9.7e-05
101	946.579	9.7e-05
102	946.582	9.7e-05
103	946.596	9.7e-05
104	946.601	9.7e-05
105	946.61	9.7e-05
106	946.61	9.7e-05
107	946.631	9.7e-05
108	946.661	9.7e-05
109	946.695	9.7e-05
110	946.691	9.7e-05
111	946.738	9.7e-05
112	946.75	9.7e-05
113	946.761	9.7e-05
114	946.786	9.7e-05
115	946.792	9.7e-05
116	946.815	9.7e-05
117	946.831	9.7e-05
118	946.848	9.7e-05
119	946.873	9.7e-05
120	946.911	9.7e-05
121	946.913	9.7e-05
122	946.934	9.7e-05
123	946.942	9.7e-05
124	946.976	9.7e-05
125	946.979	9.7e-05
126	947.0	9.7e-05
127	947.02	9.7e-05
128	947.031	9.7e-05
129	947.065	9.7e-05
130	947.067	9.7e-05
131	947.102	9.7e-05
132	947.124	9.7e-05
133	947.135	9.7e-05
134	947.169	9.7e-05
135	947.183	9.7e-05
136	947.231	9.7e-05
137	947.208	9.7e-05
138	947.245	9.7e-05
139	947.27	9.7e-05
140	947.283	9.7e-05
141	947.293	9.7e-05
142	947.302	9.7e-05
143	947.342	9.7e-05
144	947.359	9.7e-05
145	947.377	9.7e-05
146	947.405	9.7e-05
147	947.422	9.7e-05
148	947.44	9.7e-05
149	947.443	9.7e-05
150	947.473	9.7e-05
151	947.488	9.7e-05
152	947.517	9.7e-05
153	947.537	9.7e-05
154	947.553	9.7e-05
155	947.577	9.7e-05
156	947.66	9.7e-05
157	947.753	9.7e-05
158	947.838	9.7e-05
159	947.922	9.7e-05
160	947.966	9.7e-05
161	948.022	9.7e-05
162	948.063	9.7e-05
163	948.099	9.7e-05
164	948.171	9.7e-05
165	948.177	9.7e-05
166	948.178	9.7e-05
167	948.214	9.7e-05
168	948.224	9.7e-05
169	948.241	9.7e-05
170	948.246	9.7e-05
171	948.244	9.7e-05
172	948.26	9.7e-05
173	948.268	9.7e-05
174	948.262	9.7e-05
175	948.305	9.7e-05
176	948.309	9.7e-05
177	948.291	9.7e-05
178	948.322	9.7e-05
179	948.322	9.7e-05
180	948.35	9.7e-05
181	948.368	9.7e-05
182	948.38	9.7e-05
183	948.387	9.7e-05
184	948.393	9.7e-05
185	948.399	9.7e-05
186	948.43	9.7e-05
187	948.43	9.7e-05
188	948.419	9.7e-05
189	948.407	9.7e-05
190	948.43	9.7e-05
191	948.46	9.7e-05
192	948.455	9.7e-05
193	948.466	9.7e-05
194	948.469	9.7e-05
195	948.47	9.7e-05
196	948.486	9.7e-05
197	948.505	9.7e-05
198	948.514	9.7e-05
