V_sipm	I_sipm	R_rtd
0.01	-9.23121e-10	1082.176
0.02	-1.28542e-09	1082.164
0.03	-1.43498e-09	1082.16
0.04	-1.09245e-09	1082.163
0.05	-8.85189e-10	1082.165
0.06	-8.27694e-10	1082.168
0.07	1.33586e-10	1082.182
0.08	-1.11492e-09	1082.174
0.09	-1.16743e-09	1082.169
0.1	-5.48625e-10	1082.163
0.11	-3.44849e-10	1082.163
0.12	-2.69854e-10	1082.158
0.13	-3.45039e-10	1082.168
0.14	3.94499e-10	1082.169
0.15	5.2563e-10	1082.168
0.16	8.93307e-10	1082.151
0.17	1.84619e-09	1082.167
0.18	2.90957e-09	1082.135
0.19	4.0291e-09	1082.171
0.2	5.23772e-09	1082.161
0.21	6.66761e-09	1082.165
0.22	8.59555e-09	1082.164
0.23	1.28762e-08	1082.154
0.24	1.73693e-08	1082.166
0.25	2.2837e-08	1082.156
0.26	2.99627e-08	1082.157
0.27	3.95244e-08	1082.161
0.28	5.23419e-08	1082.162
0.29	6.9189e-08	1082.144
0.3	9.12975e-08	1082.174
0.31	1.21791e-07	1082.159
0.32	1.62967e-07	1082.166
0.33	2.19039e-07	1082.187
0.34	2.96359e-07	1082.169
0.35	4.0294e-07	1082.151
0.36	5.52025e-07	1082.151
0.37	7.59753e-07	1082.171
0.38	1.05362e-06	1082.173
0.39	1.46786e-06	1082.175
0.4	2.05924e-06	1082.148
0.41	2.89982e-06	1082.161
0.42	4.10383e-06	1082.16
0.43	5.83975e-06	1082.158
0.44	8.32894e-06	1082.169
0.45	1.19138e-05	1082.178
0.46	1.70821e-05	1082.156
0.47	2.45347e-05	1082.163
0.48	3.51666e-05	1082.16
0.49	5.0357e-05	1082.164
0.5	7.16963e-05	1082.153
0.51	0.000101381	1082.154
0.52	0.000142133	1082.163
0.53	0.000196548	1082.162
0.54	0.000267916	1082.144
0.55	0.000358169	1082.125
0.56	0.000469824	1082.137
0.57	0.000603075	1082.147
0.58	0.000758741	1082.142
0.59	0.000934836	1082.133
0.6	0.00113171	1082.13
0.61	0.00134544	1082.129
0.62	0.00157552	1082.136
0.63	0.00182078	1082.112
0.64	0.00207807	1082.116
0.65	0.00234755	1082.109
0.66	0.00262624	1082.123
0.67	0.00291476	1082.111
0.68	0.00321007	1082.115
0.69	0.00351348	1082.132
0.7	0.00382212	1082.105
0.71	0.00413658	1082.128
0.72	0.00445693	1082.131
0.73	0.00478103	1082.111
0.74	0.0051104	1082.113
0.75	0.00544247	1082.098
0.76	0.00577903	1082.124
0.77	0.00611778	1082.112
0.78	0.00646063	1082.12
0.79	0.00680497	1082.108
0.8	0.00715327	1082.104
0.81	0.00750228	1082.112
0.82	0.00785366	1082.108
0.83	0.00820831	1082.099
0.84	0.00856362	1082.115
0.85	0.00892177	1082.096
0.86	0.00928058	1082.115
0.87	0.00964215	1082.104
0.88	0.0100033	1082.094
0.89	0.0103677	1082.105
0.9	0.010732	1082.099
0.91	0.0110977	1082.081
0.92	0.0114656	1082.114
0.93	0.0118332	1082.095
0.94	0.0122035	1082.112
0.95	0.012573	1082.109
0.96	0.0129448	1082.09
0.97	0.0133159	1082.076
0.98	0.0136896	1082.067
0.99	0.0140621	1082.071
1.0	0.0144314	1082.019
