N	R	I
0	944.66	9.7e-05
1	944.641	9.7e-05
2	944.651	9.7e-05
3	944.672	9.7e-05
4	944.679	9.7e-05
5	944.672	9.7e-05
6	944.69	9.7e-05
7	944.661	9.7e-05
8	944.667	9.7e-05
9	944.673	9.7e-05
10	944.693	9.7e-05
11	944.672	9.7e-05
12	944.685	9.7e-05
13	944.699	9.7e-05
14	944.711	9.7e-05
15	944.713	9.7e-05
16	944.695	9.7e-05
17	944.696	9.7e-05
18	944.667	9.7e-05
19	944.679	9.7e-05
20	944.687	9.7e-05
21	944.695	9.7e-05
22	944.688	9.7e-05
23	944.689	9.7e-05
24	944.681	9.7e-05
25	944.686	9.7e-05
26	944.677	9.7e-05
27	944.696	9.7e-05
28	944.693	9.7e-05
29	944.704	9.7e-05
30	944.69	9.7e-05
31	944.701	9.7e-05
32	944.697	9.7e-05
33	944.685	9.7e-05
34	944.692	9.7e-05
35	944.702	9.7e-05
36	944.686	9.7e-05
37	944.686	9.7e-05
38	944.702	9.7e-05
39	944.691	9.7e-05
40	944.702	9.7e-05
41	944.697	9.7e-05
42	944.694	9.7e-05
43	944.693	9.7e-05
44	944.711	9.7e-05
45	944.701	9.7e-05
46	944.688	9.7e-05
47	944.701	9.7e-05
48	944.708	9.7e-05
49	944.712	9.7e-05
50	944.694	9.7e-05
51	944.711	9.7e-05
52	944.693	9.7e-05
53	944.68	9.7e-05
54	944.684	9.7e-05
55	944.691	9.7e-05
56	944.693	9.7e-05
57	944.702	9.7e-05
58	944.691	9.7e-05
59	944.691	9.7e-05
60	944.694	9.7e-05
61	944.678	9.7e-05
62	944.71	9.7e-05
63	944.693	9.7e-05
64	944.683	9.7e-05
65	944.692	9.7e-05
66	944.704	9.7e-05
67	944.692	9.7e-05
68	944.699	9.7e-05
69	944.69	9.7e-05
70	944.72	9.7e-05
71	944.721	9.7e-05
72	944.699	9.7e-05
73	944.718	9.7e-05
74	944.723	9.7e-05
75	944.686	9.7e-05
76	944.719	9.7e-05
77	944.699	9.7e-05
78	944.688	9.7e-05
79	944.683	9.7e-05
80	944.705	9.7e-05
81	944.722	9.7e-05
82	944.698	9.7e-05
83	944.696	9.7e-05
84	944.685	9.7e-05
85	944.69	9.7e-05
86	944.7	9.7e-05
87	944.719	9.7e-05
88	944.712	9.7e-05
89	944.699	9.7e-05
90	944.696	9.7e-05
91	944.677	9.7e-05
92	944.68	9.7e-05
93	944.682	9.7e-05
94	944.682	9.7e-05
95	944.68	9.7e-05
96	944.687	9.7e-05
97	944.699	9.7e-05
98	944.695	9.7e-05
99	944.705	9.7e-05
