N	R	I
0	941.867	9.7e-05
1	941.871	9.7e-05
2	941.857	9.7e-05
3	941.874	9.7e-05
4	941.862	9.7e-05
5	941.87	9.7e-05
6	941.872	9.7e-05
7	941.85	9.7e-05
8	941.873	9.7e-05
9	941.85	9.7e-05
10	941.867	9.7e-05
11	941.865	9.7e-05
12	941.862	9.7e-05
13	941.863	9.7e-05
14	941.875	9.7e-05
15	941.896	9.7e-05
16	941.887	9.7e-05
17	941.889	9.7e-05
18	941.884	9.7e-05
19	941.893	9.7e-05
20	941.898	9.7e-05
21	941.886	9.7e-05
22	941.907	9.7e-05
23	941.887	9.7e-05
24	941.874	9.7e-05
25	941.9	9.7e-05
26	941.909	9.7e-05
27	941.904	9.7e-05
28	941.911	9.7e-05
29	941.911	9.7e-05
30	941.919	9.7e-05
31	941.921	9.7e-05
32	941.919	9.7e-05
33	941.918	9.7e-05
34	941.947	9.7e-05
35	941.966	9.7e-05
36	941.955	9.7e-05
37	942.0	9.7e-05
38	941.973	9.7e-05
39	941.99	9.7e-05
40	941.974	9.7e-05
41	941.975	9.7e-05
42	942.002	9.7e-05
43	942.014	9.7e-05
44	942.017	9.7e-05
45	942.017	9.7e-05
46	942.04	9.7e-05
47	942.05	9.7e-05
48	942.073	9.7e-05
49	942.057	9.7e-05
50	942.071	9.7e-05
51	942.076	9.7e-05
52	942.106	9.7e-05
53	942.113	9.7e-05
54	942.138	9.7e-05
55	942.125	9.7e-05
56	942.148	9.7e-05
57	942.164	9.7e-05
58	942.143	9.7e-05
59	942.198	9.7e-05
60	942.195	9.7e-05
61	942.203	9.7e-05
62	942.221	9.7e-05
63	942.223	9.7e-05
64	942.242	9.7e-05
65	942.251	9.7e-05
66	942.298	9.7e-05
67	942.303	9.7e-05
68	942.315	9.7e-05
69	942.312	9.7e-05
70	942.349	9.7e-05
71	942.362	9.7e-05
72	942.365	9.7e-05
73	942.401	9.7e-05
74	942.417	9.7e-05
75	942.425	9.7e-05
76	942.46	9.7e-05
77	942.484	9.7e-05
78	942.5	9.7e-05
79	942.5	9.7e-05
80	942.507	9.7e-05
81	942.522	9.7e-05
82	942.531	9.7e-05
83	942.559	9.7e-05
84	942.583	9.7e-05
85	942.595	9.7e-05
86	942.641	9.7e-05
87	942.64	9.7e-05
88	942.663	9.7e-05
89	942.69	9.7e-05
90	942.744	9.7e-05
91	942.773	9.7e-05
92	942.762	9.7e-05
93	942.802	9.7e-05
94	942.797	9.7e-05
95	942.83	9.7e-05
96	942.848	9.7e-05
97	942.873	9.7e-05
98	942.918	9.7e-05
99	942.945	9.7e-05
100	942.962	9.7e-05
101	942.976	9.7e-05
102	943.014	9.7e-05
103	943.054	9.7e-05
104	943.061	9.7e-05
105	943.064	9.7e-05
106	943.08	9.7e-05
107	943.14	9.7e-05
108	943.134	9.7e-05
109	943.148	9.7e-05
110	943.163	9.7e-05
111	943.214	9.7e-05
112	943.23	9.7e-05
113	943.233	9.7e-05
114	943.287	9.7e-05
115	943.3	9.7e-05
116	943.322	9.7e-05
117	943.315	9.7e-05
118	943.342	9.7e-05
119	943.382	9.7e-05
120	943.396	9.7e-05
121	943.404	9.7e-05
122	943.421	9.7e-05
123	943.445	9.7e-05
124	943.477	9.7e-05
125	943.473	9.7e-05
126	943.526	9.7e-05
127	943.561	9.7e-05
128	943.59	9.7e-05
129	943.622	9.7e-05
130	943.655	9.7e-05
131	943.647	9.7e-05
132	943.657	9.7e-05
133	943.688	9.7e-05
134	943.696	9.7e-05
135	943.704	9.7e-05
136	943.745	9.7e-05
137	943.763	9.7e-05
138	943.792	9.7e-05
139	943.8	9.7e-05
