N	R	I
0	860.837	9.7e-05
1	860.796	9.7e-05
2	860.832	9.7e-05
3	860.854	9.7e-05
4	860.794	9.7e-05
5	860.853	9.7e-05
6	860.818	9.7e-05
7	860.819	9.7e-05
8	860.845	9.7e-05
9	860.824	9.7e-05
10	860.842	9.7e-05
11	860.828	9.7e-05
12	860.846	9.7e-05
13	860.852	9.7e-05
14	860.801	9.7e-05
15	860.828	9.7e-05
16	860.84	9.7e-05
17	860.836	9.7e-05
18	860.833	9.7e-05
19	860.834	9.7e-05
20	860.832	9.7e-05
21	860.814	9.7e-05
22	860.81	9.7e-05
23	860.849	9.7e-05
24	860.839	9.7e-05
25	860.849	9.7e-05
26	860.833	9.7e-05
27	860.838	9.7e-05
28	860.848	9.7e-05
29	860.823	9.7e-05
30	860.824	9.7e-05
31	860.857	9.7e-05
32	860.808	9.7e-05
33	860.805	9.7e-05
34	860.85	9.7e-05
35	860.821	9.7e-05
36	860.822	9.7e-05
37	860.83	9.7e-05
38	860.815	9.7e-05
39	860.846	9.7e-05
40	860.847	9.7e-05
41	860.799	9.7e-05
42	860.822	9.7e-05
43	860.79	9.7e-05
44	860.843	9.7e-05
45	860.801	9.7e-05
46	860.798	9.7e-05
47	860.826	9.7e-05
48	860.85	9.7e-05
49	860.792	9.7e-05
50	860.805	9.7e-05
51	860.851	9.7e-05
52	860.814	9.7e-05
53	860.826	9.7e-05
54	860.809	9.7e-05
55	860.821	9.7e-05
56	860.83	9.7e-05
57	860.828	9.7e-05
58	860.773	9.7e-05
59	860.82	9.7e-05
60	860.818	9.7e-05
61	860.827	9.7e-05
62	860.775	9.7e-05
63	860.803	9.7e-05
64	860.827	9.7e-05
65	860.822	9.7e-05
66	860.82	9.7e-05
67	860.775	9.7e-05
68	860.787	9.7e-05
69	860.823	9.7e-05
70	860.802	9.7e-05
71	860.815	9.7e-05
72	860.822	9.7e-05
73	860.832	9.7e-05
74	860.772	9.7e-05
75	860.826	9.7e-05
76	860.825	9.7e-05
77	860.798	9.7e-05
78	860.795	9.7e-05
79	860.815	9.7e-05
80	860.768	9.7e-05
81	860.785	9.7e-05
82	860.789	9.7e-05
83	860.795	9.7e-05
84	860.813	9.7e-05
85	860.768	9.7e-05
86	860.766	9.7e-05
87	860.792	9.7e-05
88	860.801	9.7e-05
89	860.786	9.7e-05
90	860.788	9.7e-05
91	860.789	9.7e-05
92	860.815	9.7e-05
93	860.78	9.7e-05
94	860.803	9.7e-05
95	860.816	9.7e-05
96	860.794	9.7e-05
97	860.781	9.7e-05
98	860.809	9.7e-05
99	860.795	9.7e-05
