V_sipm	I_sipm	R_rtd
0.01	-1.18665e-09	865.3112
0.02	-8.00574e-10	865.3138
0.03	-3.86941e-10	865.3042
0.04	-9.56464e-10	865.3125
0.05	-1.81606e-09	865.2921
0.06	-1.31476e-09	865.2969
0.07	-1.35287e-09	865.2997
0.08	-8.75938e-10	865.2827
0.09	-9.24349e-10	865.2979
0.1	-1.6898e-09	865.2755
0.11	-1.51328e-09	865.2569
0.12	-8.97956e-10	865.2727
0.13	-8.75139e-10	865.267
0.14	-4.31049e-10	865.2571
0.15	-1.30495e-09	865.2609
0.16	-1.75072e-09	865.2737
0.17	-1.0089e-09	865.2437
0.18	-9.99928e-10	865.2475
0.19	-7.92646e-10	865.2405
0.2	-1.19375e-09	865.2235
0.21	-1.89309e-09	865.2357
0.22	-1.09766e-09	865.2322
0.23	-6.14655e-10	865.218
0.24	-6.83701e-10	865.2271
0.25	-8.97169e-11	865.2261
0.26	-1.01868e-09	865.21
0.27	-9.36031e-10	865.2077
0.28	-1.47104e-11	865.2111
0.29	1.80435e-10	865.2084
0.3	4.07135e-10	865.207
0.31	4.57573e-10	865.1892
0.32	1.93791e-09	865.1868
0.33	2.50964e-09	865.1949
0.34	2.80088e-09	865.188
0.35	5.20213e-09	865.1887
0.36	9.13241e-09	865.2155
0.37	1.17982e-08	865.1955
0.38	1.60711e-08	865.1769
0.39	2.17022e-08	865.1814
0.4	2.9854e-08	865.1801
0.41	4.08416e-08	865.1854
0.42	5.61001e-08	865.1755
0.43	7.69808e-08	865.1856
0.44	1.06857e-07	865.177
0.45	1.49466e-07	865.1648
0.46	2.10648e-07	865.1672
0.47	3.00203e-07	865.1636
0.48	4.31365e-07	865.1614
0.49	6.2695e-07	865.1576
0.5	9.18654e-07	865.1496
0.51	1.35821e-06	865.1441
0.52	2.02747e-06	865.1674
0.53	3.04705e-06	865.1489
0.54	4.61722e-06	865.1591
0.55	7.0241e-06	865.1406
0.56	1.07338e-05	865.1434
0.57	1.64458e-05	865.1377
0.58	2.52503e-05	865.1421
0.59	3.86165e-05	865.1373
0.6	5.88361e-05	865.1318
0.61	8.86465e-05	865.1436
0.62	0.000131707	865.1212
0.63	0.000192234	865.1195
0.64	0.000273578	865.1002
0.65	0.000379169	865.1075
0.66	0.000509707	865.0974
0.67	0.000665947	865.0958
0.68	0.00084537	865.0971
0.69	0.00104732	865.0849
0.7	0.00126756	865.0902
0.71	0.00150467	865.0847
0.72	0.00175678	865.0849
0.73	0.00202062	865.0786
0.74	0.00229601	865.0913
0.75	0.00257996	865.0718
0.76	0.00287297	865.075
0.77	0.00317195	865.0683
0.78	0.00347833	865.0809
0.79	0.0037891	865.0623
0.8	0.00410597	865.0664
0.81	0.00442574	865.0585
0.82	0.00474963	865.0468
0.83	0.00507825	865.0613
0.84	0.00540876	865.063
0.85	0.00574305	865.0671
0.86	0.00607915	865.0552
0.87	0.00641895	865.0555
0.88	0.00675952	865.0405
0.89	0.00710334	865.0334
0.9	0.00744771	865.0223
0.91	0.00779407	865.0327
0.92	0.00814292	865.0292
0.93	0.00849223	865.0208
0.94	0.00884388	865.043
0.95	0.00919575	865.0187
0.96	0.00954968	865.0032
0.97	0.00990397	864.9939
0.98	0.0102596	865.0128
0.99	0.0106148	865.0121
1.0	0.0109685	865.0123
