V_sipm	I_sipm	R_rtd
0.01	-1.46207e-09	867.5759
0.02	-9.33886e-10	867.5754
0.03	-8.36813e-10	867.5764
0.04	-8.20351e-10	867.5733
0.05	-1.19243e-09	867.5782
0.06	-1.95891e-09	867.5682
0.07	-1.17803e-09	867.5645
0.08	-8.24332e-10	867.5638
0.09	-1.2673e-09	867.5577
0.1	-1.98044e-09	867.5616
0.11	-4.65381e-10	867.5441
0.12	-1.24409e-09	867.5487
0.13	-8.43298e-10	867.5593
0.14	-9.45127e-10	867.5597
0.15	-8.60643e-10	867.549
0.16	-1.25742e-09	867.549
0.17	-2.05072e-09	867.5456
0.18	-9.50229e-10	867.5527
0.19	-8.29947e-10	867.5493
0.2	-1.3849e-09	867.531
0.21	-1.77962e-09	867.545
0.22	-3.09384e-10	867.529
0.23	-9.62663e-10	867.5433
0.24	-5.11873e-10	867.5457
0.25	-6.25813e-10	867.5239
0.26	-3.96061e-10	867.5425
0.27	-8.37553e-10	867.5309
0.28	-5.28407e-10	867.5264
0.29	2.48337e-10	867.5314
0.3	3.58713e-10	867.524
0.31	5.17213e-10	867.5245
0.32	1.96919e-09	867.5295
0.33	3.89805e-09	867.5323
0.34	4.19898e-09	867.5192
0.35	4.89444e-09	867.5244
0.36	7.89726e-09	867.5237
0.37	1.13762e-08	867.5334
0.38	1.67622e-08	867.5187
0.39	2.28297e-08	867.5349
0.4	3.11458e-08	867.5231
0.41	4.2584e-08	867.5172
0.42	5.84556e-08	867.5111
0.43	8.02303e-08	867.5271
0.44	1.11356e-07	867.5217
0.45	1.55837e-07	867.5159
0.46	2.1986e-07	867.5176
0.47	3.13403e-07	867.5041
0.48	4.50603e-07	867.4938
0.49	6.55113e-07	867.507
0.5	9.60151e-07	867.5118
0.51	1.42015e-06	867.5105
0.52	2.1208e-06	867.5095
0.53	3.18787e-06	867.5076
0.54	4.82963e-06	867.5052
0.55	7.34568e-06	867.5123
0.56	1.12217e-05	867.4814
0.57	1.71825e-05	867.5043
0.58	2.63592e-05	867.5103
0.59	4.02662e-05	867.4927
0.6	6.12611e-05	867.4925
0.61	9.21521e-05	867.4991
0.62	0.000136624	867.5059
0.63	0.000198895	867.49
0.64	0.000282243	867.4783
0.65	0.000389991	867.4933
0.66	0.000522763	867.4715
0.67	0.000681108	867.4853
0.68	0.000862393	867.4894
0.69	0.00106609	867.4824
0.7	0.00128772	867.4828
0.71	0.001526	867.4609
0.72	0.00177927	867.479
0.73	0.00204392	867.4816
0.74	0.00232024	867.4689
0.75	0.00260495	867.4698
0.76	0.00289868	867.476
0.77	0.00319819	867.4772
0.78	0.00350516	867.4841
0.79	0.00381642	867.4659
0.8	0.00413375	867.4616
0.81	0.00445405	867.4584
0.82	0.00477825	867.4434
0.83	0.00510725	867.4449
0.84	0.00543794	867.4493
0.85	0.0057727	867.4569
0.86	0.00610921	867.4501
0.87	0.00644919	867.4474
0.88	0.00678999	867.4515
0.89	0.00713402	867.4469
0.9	0.00747885	867.4402
0.91	0.0078254	867.4418
0.92	0.00817467	867.4334
0.93	0.00852426	867.457
0.94	0.00887649	867.4434
0.95	0.00922851	867.4326
0.96	0.00958293	867.4432
0.97	0.00993749	867.4521
0.98	0.0102936	867.4586
0.99	0.0106494	867.4327
1.0	0.0110036	867.4645
