V_sipm	I_sipm	R_rtd
0.01	-1.41925e-09	926.2507
0.02	-4.70841e-10	926.2325
0.03	-1.97791e-09	926.248
0.04	-1.0811e-09	926.2336
0.05	-8.41582e-10	926.2528
0.06	-8.60286e-10	926.2446
0.07	-1.31987e-09	926.2172
0.08	-2.00326e-09	926.2213
0.09	-1.05195e-09	926.2263
0.1	-8.70717e-10	926.2361
0.11	-1.46724e-09	926.2313
0.12	-1.95932e-09	926.2242
0.13	-3.35705e-10	926.235
0.14	-8.19147e-10	926.212
0.15	-9.49991e-10	926.2158
0.16	-1.77425e-09	926.2148
0.17	-1.86855e-09	926.2192
0.18	-1.02086e-09	926.2202
0.19	-5.88953e-10	926.2101
0.2	-1.10093e-09	926.2195
0.21	-3.93093e-10	926.2031
0.22	-5.36191e-10	926.2078
0.23	-8.68189e-10	926.2057
0.24	-1.03807e-10	926.2026
0.25	2.23386e-10	926.1997
0.26	1.7736e-10	926.1747
0.27	1.06008e-09	926.1988
0.28	1.50031e-09	926.1965
0.29	1.79635e-09	926.1954
0.3	3.51006e-09	926.2048
0.31	6.29901e-09	926.1954
0.32	8.34761e-09	926.2022
0.33	1.0605e-08	926.1937
0.34	1.62134e-08	926.1998
0.35	2.11047e-08	926.1826
0.36	2.84891e-08	926.1967
0.37	3.84522e-08	926.174
0.38	5.21181e-08	926.1998
0.39	7.08637e-08	926.2015
0.4	9.61727e-08	926.1871
0.41	1.32146e-07	926.1956
0.42	1.82831e-07	926.1935
0.43	2.5529e-07	926.2064
0.44	3.58927e-07	926.1875
0.45	5.0968e-07	926.1851
0.46	7.29044e-07	926.1904
0.47	1.05329e-06	926.1768
0.48	1.53182e-06	926.1873
0.49	2.24724e-06	926.1987
0.5	3.31525e-06	926.1915
0.51	4.92051e-06	926.1843
0.52	7.34793e-06	926.1857
0.53	1.09865e-05	926.1815
0.54	1.6515e-05	926.1843
0.55	2.48117e-05	926.1765
0.56	3.7267e-05	926.1841
0.57	5.56506e-05	926.1658
0.58	8.25903e-05	926.1633
0.59	0.000121006	926.1783
0.6	0.00017477	926.1644
0.61	0.000247102	926.1555
0.62	0.000341201	926.1696
0.63	0.000459555	926.1708
0.64	0.000601891	926.1664
0.65	0.00076872	926.1599
0.66	0.000957155	926.1602
0.67	0.00116668	926.1563
0.68	0.00139303	926.1497
0.69	0.00163597	926.1679
0.7	0.00189162	926.1561
0.71	0.0021592	926.1519
0.72	0.00243792	926.153
0.73	0.00272478	926.1652
0.74	0.00302051	926.1595
0.75	0.00332219	926.16
0.76	0.00363113	926.153
0.77	0.00394434	926.1513
0.78	0.00426357	926.1553
0.79	0.00458615	926.147
0.8	0.00491375	926.1388
0.81	0.00524349	926.1567
0.82	0.00557674	926.1498
0.83	0.00591397	926.1558
0.84	0.00625274	926.1513
0.85	0.00659502	926.1451
0.86	0.00693857	926.1263
0.87	0.00728528	926.14
0.88	0.00763262	926.1404
0.89	0.00798308	926.1445
0.9	0.00833394	926.1384
0.91	0.00868647	926.1298
0.92	0.00904169	926.1258
0.93	0.00939672	926.1447
0.94	0.0097547	926.1152
0.95	0.0101119	926.1203
0.96	0.0104717	926.1191
0.97	0.0108312	926.123
0.98	0.0111931	926.1278
0.99	0.0115543	926.1155
1.0	0.0119136	926.1339
