V_sipm	I_sipm	R_rtd
0.01	-1.19758e-09	925.6548
0.02	-8.58939e-10	925.6398
0.03	-3.86274e-10	925.6536
0.04	-9.0276e-10	925.6298
0.05	-1.74612e-09	925.637
0.06	-1.55572e-09	925.6459
0.07	-1.8371e-09	925.631
0.08	-1.00722e-09	925.6365
0.09	-8.64267e-10	925.6413
0.1	-9.69136e-10	925.6293
0.11	-8.97169e-10	925.6285
0.12	-1.63952e-09	925.6179
0.13	-1.37931e-09	925.6381
0.14	-3.7123e-10	925.6295
0.15	-8.50272e-10	925.643
0.16	-7.80761e-10	925.6237
0.17	-1.22813e-09	925.6375
0.18	-9.66382e-10	925.612
0.19	-1.6264e-09	925.6242
0.2	-7.98416e-10	925.6155
0.21	-3.76022e-10	925.6237
0.22	-5.07665e-10	925.607
0.23	-7.90942e-10	925.6075
0.24	-2.62845e-10	925.624
0.25	5.19836e-10	925.6191
0.26	4.90224e-10	925.6287
0.27	5.82218e-10	925.6279
0.28	1.77044e-09	925.6304
0.29	2.79348e-09	925.6378
0.3	4.37726e-09	925.6467
0.31	4.89632e-09	925.6318
0.32	8.56396e-09	925.638
0.33	1.08156e-08	925.6326
0.34	1.55124e-08	925.6266
0.35	2.11764e-08	925.6488
0.36	2.89401e-08	925.6374
0.37	3.85266e-08	925.6473
0.38	5.22169e-08	925.6328
0.39	7.10339e-08	925.6547
0.4	9.64028e-08	925.6425
0.41	1.3252e-07	925.6316
0.42	1.83294e-07	925.6355
0.43	2.55956e-07	925.6284
0.44	3.59982e-07	925.6243
0.45	5.11304e-07	925.655
0.46	7.31783e-07	925.6448
0.47	1.05739e-06	925.6616
0.48	1.53792e-06	925.6623
0.49	2.25678e-06	925.6573
0.5	3.32981e-06	925.6678
0.51	4.94278e-06	925.6483
0.52	7.38025e-06	925.6613
0.53	1.10372e-05	925.659
0.54	1.65947e-05	925.6578
0.55	2.49274e-05	925.6614
0.56	3.74431e-05	925.6412
0.57	5.59001e-05	925.6478
0.58	8.29423e-05	925.6609
0.59	0.000121487	925.6558
0.6	0.000175449	925.6633
0.61	0.000247987	925.6563
0.62	0.000342385	925.6678
0.63	0.00046099	925.6701
0.64	0.000603646	925.6773
0.65	0.00077067	925.6713
0.66	0.000959256	925.666
0.67	0.0011688	925.6662
0.68	0.00139551	925.6717
0.69	0.00163851	925.681
0.7	0.00189441	925.6652
0.71	0.00216221	925.6773
0.72	0.00244117	925.6686
0.73	0.00272808	925.6721
0.74	0.00302384	925.6595
0.75	0.00332571	925.6667
0.76	0.00363455	925.666
0.77	0.00394793	925.6651
0.78	0.00426721	925.6669
0.79	0.00458977	925.6784
0.8	0.00491729	925.6663
0.81	0.0052473	925.6639
0.82	0.00558049	925.6564
0.83	0.00591763	925.6761
0.84	0.00625658	925.6613
0.85	0.00659877	925.6514
0.86	0.00694253	925.6707
0.87	0.00728935	925.667
0.88	0.00763664	925.6734
0.89	0.00798722	925.6744
0.9	0.00833814	925.6701
0.91	0.00869062	925.6754
0.92	0.0090457	925.6651
0.93	0.00940101	925.6699
0.94	0.0097588	925.6744
0.95	0.0101157	925.669
0.96	0.0104755	925.6862
0.97	0.0108351	925.6672
0.98	0.0111965	925.6536
0.99	0.0115575	925.6747
1.0	0.0119162	925.6682
