N	R	I
0	959.272	9.7e-05
1	959.262	9.7e-05
2	959.263	9.7e-05
3	959.266	9.7e-05
4	959.266	9.7e-05
5	959.292	9.7e-05
6	959.262	9.7e-05
7	959.257	9.7e-05
8	959.271	9.7e-05
9	959.252	9.7e-05
10	959.263	9.7e-05
11	959.268	9.7e-05
12	959.271	9.7e-05
13	959.257	9.7e-05
14	959.251	9.7e-05
15	959.239	9.7e-05
16	959.263	9.7e-05
17	959.276	9.7e-05
18	959.26	9.7e-05
19	959.258	9.7e-05
20	959.281	9.7e-05
21	959.285	9.7e-05
22	959.285	9.7e-05
23	959.295	9.7e-05
24	959.28	9.7e-05
25	959.275	9.7e-05
26	959.27	9.7e-05
27	959.271	9.7e-05
28	959.257	9.7e-05
29	959.269	9.7e-05
30	959.259	9.7e-05
31	959.261	9.7e-05
32	959.265	9.7e-05
33	959.236	9.7e-05
34	959.257	9.7e-05
35	959.244	9.7e-05
36	959.257	9.7e-05
37	959.262	9.7e-05
38	959.269	9.7e-05
39	959.274	9.7e-05
40	959.258	9.7e-05
41	959.274	9.7e-05
42	959.291	9.7e-05
43	959.268	9.7e-05
44	959.271	9.7e-05
45	959.284	9.7e-05
46	959.267	9.7e-05
47	959.285	9.7e-05
48	959.277	9.7e-05
49	959.26	9.7e-05
50	959.248	9.7e-05
51	959.263	9.7e-05
52	959.27	9.7e-05
53	959.27	9.7e-05
54	959.285	9.7e-05
55	959.281	9.7e-05
56	959.286	9.7e-05
57	959.268	9.7e-05
58	959.256	9.7e-05
59	959.26	9.7e-05
60	959.261	9.7e-05
61	959.257	9.7e-05
62	959.26	9.7e-05
63	959.26	9.7e-05
64	959.264	9.7e-05
65	959.258	9.7e-05
66	959.246	9.7e-05
67	959.282	9.7e-05
68	959.268	9.7e-05
69	959.253	9.7e-05
70	959.261	9.7e-05
71	959.252	9.7e-05
72	959.248	9.7e-05
73	959.237	9.7e-05
74	959.251	9.7e-05
75	959.262	9.7e-05
76	959.28	9.7e-05
77	959.269	9.7e-05
78	959.276	9.7e-05
79	959.286	9.7e-05
80	959.274	9.7e-05
81	959.286	9.7e-05
82	959.269	9.7e-05
83	959.294	9.7e-05
84	959.306	9.7e-05
85	959.287	9.7e-05
86	959.262	9.7e-05
87	959.282	9.7e-05
88	959.286	9.7e-05
89	959.301	9.7e-05
90	959.278	9.7e-05
91	959.28	9.7e-05
92	959.281	9.7e-05
93	959.275	9.7e-05
94	959.302	9.7e-05
95	959.315	9.7e-05
96	959.329	9.7e-05
97	959.318	9.7e-05
98	959.305	9.7e-05
99	959.304	9.7e-05
100	959.303	9.7e-05
101	959.291	9.7e-05
102	959.31	9.7e-05
103	959.278	9.7e-05
104	959.272	9.7e-05
105	959.291	9.7e-05
106	959.3	9.7e-05
107	959.304	9.7e-05
108	959.273	9.7e-05
109	959.276	9.7e-05
110	959.281	9.7e-05
111	959.304	9.7e-05
112	959.285	9.7e-05
113	959.26	9.7e-05
114	959.295	9.7e-05
115	959.305	9.7e-05
116	959.306	9.7e-05
117	959.307	9.7e-05
118	959.335	9.7e-05
119	959.318	9.7e-05
120	959.294	9.7e-05
121	959.289	9.7e-05
122	959.294	9.7e-05
123	959.301	9.7e-05
124	959.299	9.7e-05
125	959.292	9.7e-05
126	959.283	9.7e-05
127	959.29	9.7e-05
128	959.28	9.7e-05
129	959.296	9.7e-05
130	959.278	9.7e-05
131	959.256	9.7e-05
132	959.259	9.7e-05
133	959.268	9.7e-05
134	959.272	9.7e-05
135	959.278	9.7e-05
136	959.261	9.7e-05
137	959.276	9.7e-05
138	959.279	9.7e-05
139	959.282	9.7e-05
140	959.283	9.7e-05
141	959.284	9.7e-05
142	959.275	9.7e-05
143	959.29	9.7e-05
144	959.284	9.7e-05
145	959.249	9.7e-05
146	959.281	9.7e-05
147	959.278	9.7e-05
148	959.303	9.7e-05
149	959.296	9.7e-05
150	959.269	9.7e-05
151	959.269	9.7e-05
152	959.279	9.7e-05
153	959.283	9.7e-05
154	959.272	9.7e-05
155	959.262	9.7e-05
156	959.266	9.7e-05
157	959.259	9.7e-05
158	959.274	9.7e-05
159	959.273	9.7e-05
160	959.286	9.7e-05
161	959.286	9.7e-05
