0.0	1.67847e-11
0.01	4.04698e-09
0.02	4.03681e-09
0.03	4.02483e-09
0.04	4.05109e-09
0.05	4.08695e-09
0.06	4.13964e-09
0.07	4.20148e-09
0.08	4.31024e-09
0.09	4.38426e-09
0.1	4.29624e-09
0.11	4.4445e-09
0.12	4.6504e-09
0.13	4.75156e-09
0.14	4.82253e-09
0.15	4.97896e-09
0.16	5.26395e-09
0.17	5.68846e-09
0.18	6.11722e-09
0.19	6.72671e-09
0.2	7.51492e-09
0.21	8.27576e-09
0.22	9.46509e-09
0.23	1.11031e-08
0.24	1.30792e-08
0.25	1.53237e-08
0.26	1.86049e-08
0.27	2.32738e-08
0.28	2.92147e-08
0.29	3.69471e-08
0.3	4.69465e-08
0.31	6.01151e-08
0.32	7.76712e-08
0.33	1.02172e-07
0.34	1.35911e-07
0.35	1.81113e-07
0.36	2.42222e-07
0.37	3.25431e-07
0.38	4.39957e-07
0.39	5.98385e-07
0.4	8.18473e-07
0.41	1.12774e-06
0.42	1.56216e-06
0.43	2.17814e-06
0.44	3.05975e-06
0.45	4.31809e-06
0.46	6.12834e-06
0.47	8.75102e-06
0.48	1.25247e-05
0.49	1.80046e-05
0.5	2.59578e-05
0.51	3.73773e-05
0.52	5.37299e-05
0.53	7.70364e-05
0.54	0.000109579
0.55	0.000154476
0.56	0.000214557
0.57	0.000293106
0.58	0.000393107
0.59	0.000515587
0.6	0.000661483
0.61	0.000831151
0.62	0.00102182
0.63	0.00123312
0.64	0.00146335
0.65	0.00170937
0.66	0.00196955
0.67	0.00224351
0.68	0.00252792
0.69	0.00282202
0.7	0.00312597
0.71	0.00343661
0.72	0.00375422
0.73	0.00407898
0.74	0.0044082
0.75	0.0047425
0.76	0.00508252
0.77	0.00542536
0.78	0.00577186
0.79	0.00612353
0.8	0.00647667
0.81	0.00683412
0.82	0.00719281
0.83	0.00755425
0.84	0.00791909
0.85	0.00828468
0.86	0.00865246
0.87	0.00902362
0.88	0.00939504
0.89	0.00976806
0.9	0.0101445
0.91	0.0105207
0.92	0.0108983
0.93	0.0112787
0.94	0.011659
0.95	0.0120402
0.96	0.0124242
0.97	0.0128079
0.98	0.0131929
0.99	0.0135799
