N	R	I
0	956.776	9.7e-05
1	956.761	9.7e-05
2	956.765	9.7e-05
3	956.777	9.7e-05
4	956.789	9.7e-05
5	956.759	9.7e-05
6	956.774	9.7e-05
7	956.765	9.7e-05
8	956.765	9.7e-05
9	956.75	9.7e-05
10	956.754	9.7e-05
11	956.756	9.7e-05
12	956.769	9.7e-05
13	956.788	9.7e-05
14	956.774	9.7e-05
15	956.778	9.7e-05
16	956.778	9.7e-05
17	956.774	9.7e-05
18	956.758	9.7e-05
19	956.773	9.7e-05
20	956.778	9.7e-05
21	956.769	9.7e-05
22	956.771	9.7e-05
23	956.774	9.7e-05
24	956.756	9.7e-05
25	956.796	9.7e-05
26	956.773	9.7e-05
27	956.791	9.7e-05
28	956.786	9.7e-05
29	956.776	9.7e-05
30	956.797	9.7e-05
31	956.774	9.7e-05
32	956.769	9.7e-05
33	956.776	9.7e-05
34	956.783	9.7e-05
35	956.81	9.7e-05
36	956.818	9.7e-05
37	956.812	9.7e-05
38	956.833	9.7e-05
39	956.809	9.7e-05
40	956.818	9.7e-05
41	956.85	9.7e-05
42	956.834	9.7e-05
43	956.815	9.7e-05
44	956.834	9.7e-05
45	956.835	9.7e-05
46	956.836	9.7e-05
47	956.803	9.7e-05
48	956.851	9.7e-05
49	956.841	9.7e-05
50	956.852	9.7e-05
51	956.829	9.7e-05
52	956.84	9.7e-05
53	956.848	9.7e-05
54	956.865	9.7e-05
55	956.859	9.7e-05
56	956.868	9.7e-05
57	956.872	9.7e-05
58	956.898	9.7e-05
59	956.91	9.7e-05
60	956.918	9.7e-05
61	956.925	9.7e-05
62	956.917	9.7e-05
63	956.94	9.7e-05
64	956.938	9.7e-05
65	956.936	9.7e-05
66	956.941	9.7e-05
67	956.944	9.7e-05
68	956.951	9.7e-05
69	956.959	9.7e-05
70	956.992	9.7e-05
71	956.974	9.7e-05
72	956.979	9.7e-05
73	957.007	9.7e-05
74	956.999	9.7e-05
75	956.996	9.7e-05
76	957.011	9.7e-05
77	957.074	9.7e-05
78	957.056	9.7e-05
79	957.078	9.7e-05
80	957.096	9.7e-05
81	957.108	9.7e-05
82	957.083	9.7e-05
83	957.137	9.7e-05
84	957.142	9.7e-05
85	957.151	9.7e-05
86	957.166	9.7e-05
87	957.17	9.7e-05
88	957.177	9.7e-05
89	957.193	9.7e-05
90	957.211	9.7e-05
91	957.229	9.7e-05
92	957.236	9.7e-05
93	957.258	9.7e-05
94	957.266	9.7e-05
95	957.282	9.7e-05
96	957.317	9.7e-05
97	957.302	9.7e-05
98	957.352	9.7e-05
99	957.363	9.7e-05
100	957.363	9.7e-05
101	957.364	9.7e-05
102	957.395	9.7e-05
103	957.433	9.7e-05
104	957.45	9.7e-05
105	957.447	9.7e-05
106	957.471	9.7e-05
107	957.483	9.7e-05
108	957.522	9.7e-05
109	957.504	9.7e-05
110	957.561	9.7e-05
111	957.579	9.7e-05
112	957.585	9.7e-05
113	957.635	9.7e-05
114	957.629	9.7e-05
115	957.677	9.7e-05
116	957.701	9.7e-05
117	957.734	9.7e-05
118	957.738	9.7e-05
119	957.755	9.7e-05
120	957.777	9.7e-05
121	957.783	9.7e-05
122	957.812	9.7e-05
123	957.864	9.7e-05
124	957.881	9.7e-05
125	957.9	9.7e-05
126	957.933	9.7e-05
127	957.955	9.7e-05
128	958.014	9.7e-05
129	958.007	9.7e-05
130	958.032	9.7e-05
131	958.043	9.7e-05
132	958.09	9.7e-05
133	958.1	9.7e-05
134	958.105	9.7e-05
135	958.167	9.7e-05
136	958.195	9.7e-05
137	958.202	9.7e-05
138	958.245	9.7e-05
139	958.272	9.7e-05
140	958.283	9.7e-05
141	958.309	9.7e-05
142	958.351	9.7e-05
143	958.363	9.7e-05
144	958.388	9.7e-05
145	958.423	9.7e-05
146	958.443	9.7e-05
147	958.462	9.7e-05
148	958.484	9.7e-05
149	958.527	9.7e-05
150	958.557	9.7e-05
151	958.567	9.7e-05
152	958.586	9.7e-05
153	958.615	9.7e-05
154	958.63	9.7e-05
155	958.659	9.7e-05
156	958.685	9.7e-05
157	958.699	9.7e-05
158	958.756	9.7e-05
159	958.76	9.7e-05
160	958.815	9.7e-05
161	958.828	9.7e-05
162	958.841	9.7e-05
163	958.869	9.7e-05
164	958.879	9.7e-05
165	958.94	9.7e-05
166	958.953	9.7e-05
167	958.96	9.7e-05
168	958.98	9.7e-05
169	958.996	9.7e-05
170	959.032	9.7e-05
171	959.057	9.7e-05
172	959.098	9.7e-05
173	959.102	9.7e-05
174	959.13	9.7e-05
175	959.129	9.7e-05
176	959.184	9.7e-05
177	959.202	9.7e-05
178	959.225	9.7e-05
179	959.244	9.7e-05
180	959.256	9.7e-05
181	959.266	9.7e-05
182	959.298	9.7e-05
183	959.356	9.7e-05
184	959.322	9.7e-05
185	959.356	9.7e-05
186	959.398	9.7e-05
187	959.429	9.7e-05
188	959.432	9.7e-05
189	959.445	9.7e-05
190	959.472	9.7e-05
191	959.479	9.7e-05
192	959.513	9.7e-05
193	959.525	9.7e-05
194	959.55	9.7e-05
195	959.552	9.7e-05
196	959.559	9.7e-05
197	959.576	9.7e-05
198	959.622	9.7e-05
