N	R	I
0	984.368	9.7e-05
1	984.356	9.7e-05
2	984.353	9.7e-05
3	984.353	9.7e-05
4	984.365	9.7e-05
5	984.365	9.7e-05
6	984.378	9.7e-05
7	984.364	9.7e-05
8	984.384	9.7e-05
9	984.357	9.7e-05
10	984.365	9.7e-05
11	984.357	9.7e-05
12	984.369	9.7e-05
13	984.362	9.7e-05
14	984.349	9.7e-05
15	984.357	9.7e-05
16	984.347	9.7e-05
17	984.35	9.7e-05
18	984.364	9.7e-05
19	984.356	9.7e-05
20	984.344	9.7e-05
21	984.365	9.7e-05
22	984.351	9.7e-05
23	984.354	9.7e-05
24	984.358	9.7e-05
25	984.342	9.7e-05
26	984.339	9.7e-05
27	984.355	9.7e-05
28	984.35	9.7e-05
29	984.341	9.7e-05
30	984.345	9.7e-05
31	984.328	9.7e-05
32	984.34	9.7e-05
33	984.323	9.7e-05
34	984.337	9.7e-05
35	984.323	9.7e-05
36	984.33	9.7e-05
37	984.325	9.7e-05
38	984.315	9.7e-05
39	984.321	9.7e-05
40	984.328	9.7e-05
41	984.326	9.7e-05
42	984.334	9.7e-05
43	984.324	9.7e-05
44	984.299	9.7e-05
45	984.295	9.7e-05
46	984.303	9.7e-05
47	984.28	9.7e-05
48	984.287	9.7e-05
49	984.266	9.7e-05
50	984.284	9.7e-05
51	984.262	9.7e-05
52	984.271	9.7e-05
53	984.299	9.7e-05
54	984.29	9.7e-05
55	984.265	9.7e-05
56	984.263	9.7e-05
57	984.295	9.7e-05
58	984.293	9.7e-05
59	984.285	9.7e-05
60	984.289	9.7e-05
61	984.283	9.7e-05
62	984.295	9.7e-05
63	984.294	9.7e-05
64	984.266	9.7e-05
65	984.282	9.7e-05
66	984.278	9.7e-05
67	984.266	9.7e-05
68	984.256	9.7e-05
69	984.279	9.7e-05
70	984.258	9.7e-05
71	984.276	9.7e-05
72	984.277	9.7e-05
73	984.258	9.7e-05
74	984.275	9.7e-05
75	984.279	9.7e-05
76	984.287	9.7e-05
77	984.268	9.7e-05
78	984.259	9.7e-05
79	984.275	9.7e-05
80	984.26	9.7e-05
81	984.261	9.7e-05
82	984.253	9.7e-05
83	984.277	9.7e-05
84	984.237	9.7e-05
85	984.215	9.7e-05
86	984.223	9.7e-05
87	984.243	9.7e-05
88	984.247	9.7e-05
89	984.235	9.7e-05
90	984.24	9.7e-05
91	984.24	9.7e-05
92	984.219	9.7e-05
93	984.217	9.7e-05
94	984.222	9.7e-05
95	984.246	9.7e-05
96	984.223	9.7e-05
97	984.231	9.7e-05
98	984.229	9.7e-05
99	984.258	9.7e-05
100	984.257	9.7e-05
101	984.268	9.7e-05
102	984.239	9.7e-05
103	984.256	9.7e-05
104	984.293	9.7e-05
105	984.265	9.7e-05
106	984.266	9.7e-05
107	984.259	9.7e-05
108	984.242	9.7e-05
109	984.236	9.7e-05
110	984.251	9.7e-05
111	984.232	9.7e-05
112	984.245	9.7e-05
113	984.257	9.7e-05
114	984.254	9.7e-05
115	984.244	9.7e-05
116	984.254	9.7e-05
117	984.264	9.7e-05
118	984.261	9.7e-05
119	984.232	9.7e-05
120	984.24	9.7e-05
121	984.245	9.7e-05
122	984.285	9.7e-05
123	984.29	9.7e-05
124	984.281	9.7e-05
125	984.278	9.7e-05
126	984.266	9.7e-05
127	984.253	9.7e-05
128	984.286	9.7e-05
129	984.267	9.7e-05
130	984.273	9.7e-05
131	984.276	9.7e-05
132	984.256	9.7e-05
133	984.287	9.7e-05
134	984.289	9.7e-05
135	984.264	9.7e-05
136	984.25	9.7e-05
137	984.272	9.7e-05
138	984.259	9.7e-05
139	984.266	9.7e-05
140	984.251	9.7e-05
141	984.273	9.7e-05
142	984.272	9.7e-05
143	984.289	9.7e-05
144	984.263	9.7e-05
145	984.261	9.7e-05
146	984.273	9.7e-05
147	984.27	9.7e-05
148	984.27	9.7e-05
149	984.269	9.7e-05
150	984.262	9.7e-05
151	984.298	9.7e-05
152	984.287	9.7e-05
153	984.281	9.7e-05
154	984.292	9.7e-05
155	984.325	9.7e-05
156	984.296	9.7e-05
157	984.304	9.7e-05
158	984.308	9.7e-05
159	984.315	9.7e-05
160	984.315	9.7e-05
161	984.286	9.7e-05
162	984.31	9.7e-05
163	984.302	9.7e-05
164	984.31	9.7e-05
165	984.331	9.7e-05
166	984.325	9.7e-05
167	984.303	9.7e-05
168	984.318	9.7e-05
169	984.32	9.7e-05
170	984.333	9.7e-05
171	984.319	9.7e-05
172	984.322	9.7e-05
173	984.331	9.7e-05
174	984.313	9.7e-05
175	984.34	9.7e-05
176	984.345	9.7e-05
177	984.351	9.7e-05
178	984.338	9.7e-05
179	984.331	9.7e-05
180	984.353	9.7e-05
181	984.326	9.7e-05
182	984.352	9.7e-05
183	984.332	9.7e-05
184	984.333	9.7e-05
185	984.32	9.7e-05
186	984.341	9.7e-05
187	984.313	9.7e-05
188	984.349	9.7e-05
189	984.327	9.7e-05
190	984.336	9.7e-05
191	984.346	9.7e-05
192	984.359	9.7e-05
193	984.337	9.7e-05
194	984.345	9.7e-05
195	984.315	9.7e-05
196	984.342	9.7e-05
197	984.346	9.7e-05
198	984.351	9.7e-05
199	984.352	9.7e-05
200	984.352	9.7e-05
201	984.352	9.7e-05
