N	R	I
0	930.228	9.7e-05
1	930.218	9.7e-05
2	930.228	9.7e-05
3	930.209	9.7e-05
4	930.213	9.7e-05
5	930.196	9.7e-05
6	930.199	9.7e-05
7	930.223	9.7e-05
8	930.22	9.7e-05
9	930.232	9.7e-05
10	930.236	9.7e-05
11	930.238	9.7e-05
12	930.225	9.7e-05
13	930.226	9.7e-05
14	930.229	9.7e-05
15	930.224	9.7e-05
16	930.236	9.7e-05
17	930.239	9.7e-05
18	930.236	9.7e-05
19	930.234	9.7e-05
20	930.22	9.7e-05
21	930.232	9.7e-05
22	930.245	9.7e-05
23	930.22	9.7e-05
24	930.231	9.7e-05
25	930.228	9.7e-05
26	930.243	9.7e-05
27	930.255	9.7e-05
28	930.232	9.7e-05
29	930.216	9.7e-05
30	930.231	9.7e-05
31	930.238	9.7e-05
32	930.254	9.7e-05
33	930.243	9.7e-05
34	930.237	9.7e-05
35	930.234	9.7e-05
36	930.212	9.7e-05
37	930.211	9.7e-05
38	930.22	9.7e-05
39	930.224	9.7e-05
40	930.199	9.7e-05
41	930.23	9.7e-05
42	930.22	9.7e-05
43	930.256	9.7e-05
44	930.239	9.7e-05
45	930.23	9.7e-05
46	930.237	9.7e-05
47	930.216	9.7e-05
48	930.259	9.7e-05
49	930.235	9.7e-05
50	930.227	9.7e-05
51	930.22	9.7e-05
52	930.234	9.7e-05
53	930.237	9.7e-05
54	930.227	9.7e-05
55	930.247	9.7e-05
56	930.239	9.7e-05
57	930.238	9.7e-05
58	930.238	9.7e-05
59	930.217	9.7e-05
60	930.215	9.7e-05
61	930.234	9.7e-05
62	930.228	9.7e-05
63	930.224	9.7e-05
64	930.237	9.7e-05
65	930.216	9.7e-05
66	930.229	9.7e-05
67	930.239	9.7e-05
68	930.239	9.7e-05
69	930.238	9.7e-05
70	930.233	9.7e-05
71	930.238	9.7e-05
72	930.248	9.7e-05
73	930.222	9.7e-05
74	930.243	9.7e-05
75	930.242	9.7e-05
76	930.26	9.7e-05
77	930.285	9.7e-05
78	930.255	9.7e-05
79	930.283	9.7e-05
80	930.281	9.7e-05
81	930.268	9.7e-05
82	930.275	9.7e-05
83	930.262	9.7e-05
84	930.249	9.7e-05
85	930.283	9.7e-05
86	930.239	9.7e-05
87	930.27	9.7e-05
88	930.274	9.7e-05
89	930.265	9.7e-05
90	930.268	9.7e-05
91	930.277	9.7e-05
92	930.264	9.7e-05
93	930.258	9.7e-05
94	930.263	9.7e-05
95	930.257	9.7e-05
96	930.245	9.7e-05
97	930.249	9.7e-05
98	930.228	9.7e-05
99	930.244	9.7e-05
