V_sipm	I_sipm	R_rtd
0.01	-6.58882e-10	1145.455
0.02	-5.68783e-10	1145.478
0.03	-4.47226e-10	1145.46
0.04	-2.70104e-10	1145.467
0.05	-3.86107e-10	1145.48
0.06	8.62575e-10	1145.451
0.07	2.59471e-10	1145.452
0.08	7.64501e-10	1145.441
0.09	1.31254e-09	1145.454
0.1	1.90592e-09	1145.457
0.11	2.45912e-09	1145.447
0.12	3.52527e-09	1145.451
0.13	4.86385e-09	1145.423
0.14	6.59822e-09	1145.43
0.15	8.59227e-09	1145.41
0.16	1.08261e-08	1145.413
0.17	1.54132e-08	1145.42
0.18	1.95049e-08	1145.428
0.19	2.54134e-08	1145.407
0.2	3.28984e-08	1145.406
0.21	4.29389e-08	1145.402
0.22	5.62159e-08	1145.385
0.23	7.35825e-08	1145.389
0.24	9.60081e-08	1145.388
0.25	1.26988e-07	1145.372
0.26	1.67461e-07	1145.369
0.27	2.22103e-07	1145.395
0.28	2.95589e-07	1145.377
0.29	3.95651e-07	1145.366
0.3	5.31667e-07	1145.373
0.31	7.17916e-07	1145.359
0.32	9.75339e-07	1145.347
0.33	1.32976e-06	1145.341
0.34	1.82366e-06	1145.326
0.35	2.50946e-06	1145.341
0.36	3.47142e-06	1145.327
0.37	4.8135e-06	1145.351
0.38	6.70608e-06	1145.342
0.39	9.35721e-06	1145.351
0.4	1.30866e-05	1145.356
0.41	1.83314e-05	1145.349
0.42	2.56846e-05	1145.353
0.43	3.60034e-05	1145.336
0.44	5.03083e-05	1145.341
0.45	7.01165e-05	1145.334
0.46	9.70922e-05	1145.351
0.47	0.000133563	1145.335
0.48	0.000181665	1145.343
0.49	0.000244316	1145.317
0.5	0.000323517	1145.326
0.51	0.000421369	1145.293
0.52	0.000539674	1145.317
0.53	0.000678262	1145.308
0.54	0.000837909	1145.29
0.55	0.0010169	1145.298
0.56	0.00121487	1145.272
0.57	0.00142898	1145.291
0.58	0.00165944	1145.269
0.59	0.00190307	1145.286
0.6	0.00216023	1145.267
0.61	0.00242741	1145.271
0.62	0.00270466	1145.241
0.63	0.00299183	1145.254
0.64	0.00328575	1145.227
0.65	0.00358812	1145.235
0.66	0.0038957	1145.255
0.67	0.00421026	1145.224
0.68	0.00452895	1145.227
0.69	0.00485367	1145.201
0.7	0.00518145	1145.211
0.71	0.00551336	1145.226
0.72	0.00584977	1145.228
0.73	0.00618869	1145.226
0.74	0.00653175	1145.183
0.75	0.00687648	1145.196
0.76	0.00722527	1145.174
0.77	0.00757544	1145.176
0.78	0.00792895	1145.164
0.79	0.00828367	1145.174
0.8	0.00864143	1145.179
0.81	0.00899974	1145.159
0.82	0.00935987	1145.163
0.83	0.00972322	1145.164
0.84	0.0100865	1145.167
0.85	0.0104526	1145.171
0.86	0.0108192	1145.166
0.87	0.0111881	1145.142
0.88	0.011557	1145.119
0.89	0.0119287	1145.12
0.9	0.0123	1145.122
0.91	0.0126725	1145.118
0.92	0.0130474	1145.11
0.93	0.0134218	1145.095
0.94	0.0137982	1145.085
0.95	0.0141746	1145.063
0.96	0.0145527	1145.058
0.97	0.0149303	1145.066
0.98	0.0153103	1145.058
0.99	0.0156888	1145.047
1.0	0.0160645	1145.046
