N	R	I
0	999.623	9.7e-05
1	999.635	9.7e-05
2	999.626	9.7e-05
3	999.632	9.7e-05
4	999.63	9.7e-05
5	999.615	9.7e-05
6	999.624	9.7e-05
7	999.605	9.7e-05
8	999.62	9.7e-05
9	999.613	9.7e-05
10	999.615	9.7e-05
11	999.631	9.7e-05
12	999.639	9.7e-05
13	999.649	9.7e-05
14	999.652	9.7e-05
15	999.631	9.7e-05
16	999.627	9.7e-05
17	999.637	9.7e-05
18	999.633	9.7e-05
19	999.631	9.7e-05
20	999.643	9.7e-05
21	999.647	9.7e-05
22	999.623	9.7e-05
23	999.639	9.7e-05
24	999.647	9.7e-05
25	999.622	9.7e-05
26	999.644	9.7e-05
27	999.639	9.7e-05
28	999.635	9.7e-05
29	999.645	9.7e-05
30	999.662	9.7e-05
31	999.647	9.7e-05
32	999.634	9.7e-05
33	999.628	9.7e-05
34	999.638	9.7e-05
35	999.644	9.7e-05
36	999.66	9.7e-05
37	999.649	9.7e-05
38	999.667	9.7e-05
39	999.649	9.7e-05
40	999.629	9.7e-05
41	999.643	9.7e-05
42	999.647	9.7e-05
43	999.625	9.7e-05
44	999.637	9.7e-05
45	999.647	9.7e-05
46	999.644	9.7e-05
47	999.653	9.7e-05
48	999.656	9.7e-05
49	999.649	9.7e-05
50	999.653	9.7e-05
51	999.659	9.7e-05
52	999.661	9.7e-05
53	999.672	9.7e-05
54	999.67	9.7e-05
55	999.662	9.7e-05
56	999.655	9.7e-05
57	999.638	9.7e-05
58	999.626	9.7e-05
59	999.631	9.7e-05
60	999.642	9.7e-05
61	999.626	9.7e-05
62	999.642	9.7e-05
63	999.64	9.7e-05
64	999.647	9.7e-05
65	999.615	9.7e-05
66	999.628	9.7e-05
67	999.652	9.7e-05
68	999.64	9.7e-05
69	999.667	9.7e-05
70	999.661	9.7e-05
71	999.663	9.7e-05
72	999.661	9.7e-05
73	999.673	9.7e-05
74	999.673	9.7e-05
75	999.658	9.7e-05
76	999.662	9.7e-05
77	999.66	9.7e-05
78	999.647	9.7e-05
79	999.652	9.7e-05
80	999.658	9.7e-05
81	999.661	9.7e-05
82	999.662	9.7e-05
83	999.649	9.7e-05
84	999.674	9.7e-05
85	999.673	9.7e-05
86	999.662	9.7e-05
87	999.67	9.7e-05
88	999.659	9.7e-05
89	999.657	9.7e-05
90	999.656	9.7e-05
91	999.668	9.7e-05
92	999.639	9.7e-05
93	999.636	9.7e-05
94	999.644	9.7e-05
95	999.648	9.7e-05
96	999.656	9.7e-05
97	999.655	9.7e-05
98	999.666	9.7e-05
99	999.67	9.7e-05
100	999.673	9.7e-05
101	999.647	9.7e-05
102	999.658	9.7e-05
103	999.665	9.7e-05
104	999.649	9.7e-05
105	999.649	9.7e-05
106	999.631	9.7e-05
107	999.656	9.7e-05
108	999.646	9.7e-05
109	999.676	9.7e-05
110	999.677	9.7e-05
111	999.688	9.7e-05
112	999.687	9.7e-05
113	999.647	9.7e-05
114	999.638	9.7e-05
115	999.652	9.7e-05
116	999.652	9.7e-05
117	999.656	9.7e-05
118	999.643	9.7e-05
119	999.656	9.7e-05
120	999.644	9.7e-05
121	999.655	9.7e-05
122	999.651	9.7e-05
123	999.656	9.7e-05
124	999.658	9.7e-05
125	999.654	9.7e-05
126	999.669	9.7e-05
127	999.686	9.7e-05
128	999.67	9.7e-05
129	999.671	9.7e-05
130	999.66	9.7e-05
131	999.688	9.7e-05
132	999.673	9.7e-05
133	999.688	9.7e-05
134	999.673	9.7e-05
135	999.676	9.7e-05
136	999.66	9.7e-05
137	999.677	9.7e-05
138	999.669	9.7e-05
139	999.671	9.7e-05
140	999.679	9.7e-05
141	999.705	9.7e-05
142	999.677	9.7e-05
143	999.689	9.7e-05
144	999.696	9.7e-05
145	999.682	9.7e-05
146	999.67	9.7e-05
147	999.684	9.7e-05
148	999.671	9.7e-05
149	999.697	9.7e-05
150	999.693	9.7e-05
151	999.673	9.7e-05
152	999.679	9.7e-05
153	999.693	9.7e-05
154	999.678	9.7e-05
155	999.676	9.7e-05
156	999.683	9.7e-05
157	999.668	9.7e-05
158	999.656	9.7e-05
159	999.662	9.7e-05
160	999.665	9.7e-05
161	999.683	9.7e-05
