N	R	I
0	997.725	9.7e-05
1	997.718	9.7e-05
2	997.733	9.7e-05
3	997.721	9.7e-05
4	997.733	9.7e-05
5	997.72	9.7e-05
6	997.743	9.7e-05
7	997.727	9.7e-05
8	997.733	9.7e-05
9	997.726	9.7e-05
10	997.729	9.7e-05
11	997.739	9.7e-05
12	997.729	9.7e-05
13	997.711	9.7e-05
14	997.73	9.7e-05
15	997.738	9.7e-05
16	997.743	9.7e-05
17	997.744	9.7e-05
18	997.74	9.7e-05
19	997.758	9.7e-05
20	997.732	9.7e-05
21	997.739	9.7e-05
22	997.739	9.7e-05
23	997.743	9.7e-05
24	997.737	9.7e-05
25	997.702	9.7e-05
26	997.72	9.7e-05
27	997.731	9.7e-05
28	997.723	9.7e-05
29	997.731	9.7e-05
30	997.721	9.7e-05
31	997.717	9.7e-05
32	997.699	9.7e-05
33	997.72	9.7e-05
34	997.718	9.7e-05
35	997.711	9.7e-05
36	997.714	9.7e-05
37	997.727	9.7e-05
38	997.711	9.7e-05
39	997.729	9.7e-05
40	997.728	9.7e-05
41	997.734	9.7e-05
42	997.726	9.7e-05
43	997.732	9.7e-05
44	997.726	9.7e-05
45	997.713	9.7e-05
46	997.734	9.7e-05
47	997.735	9.7e-05
48	997.756	9.7e-05
49	997.745	9.7e-05
50	997.73	9.7e-05
51	997.738	9.7e-05
52	997.724	9.7e-05
53	997.74	9.7e-05
54	997.746	9.7e-05
55	997.739	9.7e-05
56	997.743	9.7e-05
57	997.76	9.7e-05
58	997.737	9.7e-05
59	997.734	9.7e-05
60	997.749	9.7e-05
61	997.757	9.7e-05
62	997.736	9.7e-05
63	997.744	9.7e-05
64	997.75	9.7e-05
65	997.752	9.7e-05
66	997.736	9.7e-05
67	997.733	9.7e-05
68	997.756	9.7e-05
69	997.754	9.7e-05
70	997.753	9.7e-05
71	997.763	9.7e-05
72	997.743	9.7e-05
73	997.742	9.7e-05
74	997.739	9.7e-05
75	997.746	9.7e-05
76	997.74	9.7e-05
77	997.745	9.7e-05
78	997.752	9.7e-05
79	997.743	9.7e-05
80	997.745	9.7e-05
81	997.737	9.7e-05
82	997.745	9.7e-05
83	997.74	9.7e-05
84	997.763	9.7e-05
85	997.754	9.7e-05
86	997.764	9.7e-05
87	997.747	9.7e-05
88	997.751	9.7e-05
89	997.736	9.7e-05
90	997.733	9.7e-05
91	997.747	9.7e-05
92	997.741	9.7e-05
93	997.728	9.7e-05
94	997.735	9.7e-05
95	997.733	9.7e-05
96	997.741	9.7e-05
97	997.732	9.7e-05
98	997.729	9.7e-05
99	997.723	9.7e-05
100	997.737	9.7e-05
101	997.733	9.7e-05
102	997.762	9.7e-05
103	997.76	9.7e-05
104	997.738	9.7e-05
105	997.741	9.7e-05
106	997.74	9.7e-05
107	997.749	9.7e-05
108	997.745	9.7e-05
109	997.762	9.7e-05
110	997.762	9.7e-05
111	997.776	9.7e-05
112	997.77	9.7e-05
113	997.784	9.7e-05
114	997.789	9.7e-05
115	997.766	9.7e-05
116	997.761	9.7e-05
117	997.767	9.7e-05
118	997.76	9.7e-05
119	997.743	9.7e-05
120	997.772	9.7e-05
121	997.753	9.7e-05
122	997.772	9.7e-05
123	997.748	9.7e-05
124	997.76	9.7e-05
125	997.78	9.7e-05
126	997.766	9.7e-05
127	997.765	9.7e-05
128	997.763	9.7e-05
129	997.761	9.7e-05
130	997.78	9.7e-05
131	997.769	9.7e-05
132	997.768	9.7e-05
133	997.754	9.7e-05
134	997.76	9.7e-05
135	997.757	9.7e-05
136	997.767	9.7e-05
137	997.76	9.7e-05
138	997.751	9.7e-05
139	997.741	9.7e-05
140	997.744	9.7e-05
141	997.739	9.7e-05
142	997.751	9.7e-05
143	997.748	9.7e-05
144	997.744	9.7e-05
145	997.747	9.7e-05
146	997.734	9.7e-05
147	997.726	9.7e-05
148	997.717	9.7e-05
149	997.727	9.7e-05
150	997.733	9.7e-05
151	997.772	9.7e-05
152	997.746	9.7e-05
153	997.744	9.7e-05
154	997.753	9.7e-05
155	997.746	9.7e-05
156	997.762	9.7e-05
157	997.745	9.7e-05
158	997.768	9.7e-05
159	997.773	9.7e-05
160	997.8	9.7e-05
161	997.791	9.7e-05
