V_sipm	I_sipm	R_rtd
20.0	-8.38162e-09	1092.578
20.1	1.0972e-08	1092.579
20.2	8.12145e-09	1092.579
20.3	6.47013e-09	1092.59
20.4	7.2889e-09	1092.571
20.5	8.54858e-09	1092.572
20.6	5.23045e-09	1092.586
20.7	6.76936e-09	1092.593
20.8	7.59207e-09	1092.596
20.9	8.3163e-09	1092.591
21.0	6.95578e-09	1092.591
21.1	8.85354e-09	1092.595
21.2	7.48158e-09	1092.597
21.3	6.68375e-09	1092.574
21.4	7.66282e-09	1092.599
21.5	8.75216e-09	1092.589
21.6	7.78854e-09	1092.598
21.7	5.079e-09	1092.577
21.8	9.0835e-09	1092.588
21.9	8.21911e-09	1092.569
22.0	7.14816e-09	1092.56
22.1	6.81103e-09	1092.587
22.2	7.74692e-09	1092.575
22.3	9.11017e-09	1092.564
22.4	6.96297e-09	1092.57
22.5	7.29983e-09	1092.598
22.6	8.31331e-09	1092.585
22.7	6.98348e-09	1092.58
22.8	6.6883e-09	1092.602
22.9	7.80484e-09	1092.582
23.0	8.88739e-09	1092.593
23.1	9.01836e-09	1092.594
23.2	7.77252e-09	1092.594
23.3	7.53168e-09	1092.6
23.4	8.57319e-09	1092.589
23.5	9.02766e-09	1092.578
23.6	8.1943e-09	1092.584
23.7	8.15384e-09	1092.575
23.8	8.22731e-09	1092.576
23.9	8.97445e-09	1092.586
24.0	8.81105e-09	1092.576
24.1	9.61466e-09	1092.589
24.2	1.12134e-08	1092.581
24.3	1.19385e-08	1092.597
24.4	1.16709e-08	1092.581
24.5	1.29035e-08	1092.606
24.6	1.76907e-08	1092.603
24.7	3.11423e-08	1092.587
24.8	1.91116e-07	1092.614
24.9	1.59714e-06	1092.586
25.0	4.54429e-06	1092.593
25.1	8.84569e-06	1092.588
25.2	1.46282e-05	1092.639
25.3	2.14258e-05	1092.607
25.4	2.95555e-05	1092.587
25.5	3.84772e-05	1092.597
25.6	4.8733e-05	1092.596
25.7	5.95275e-05	1092.602
25.8	7.16267e-05	1092.599
25.9	8.41535e-05	1092.613
26.0	9.73557e-05	1092.601
26.1	0.000111805	1092.602
26.2	0.000126514	1092.6
26.3	0.000142409	1092.584
26.4	0.000158341	1092.585
26.5	0.000175759	1092.586
26.6	0.000193156	1092.592
26.7	0.000211899	1092.601
26.8	0.000230304	1092.596
26.9	0.00024955	1092.6
27.0	0.000269925	1092.595
27.1	0.000290399	1092.603
27.2	0.000312777	1092.596
27.3	0.000334394	1092.61
27.4	0.000357512	1092.597
27.5	0.000380381	1092.594
27.6	0.000405035	1092.594
27.7	0.00042913	1092.59
27.8	0.000455627	1092.587
27.9	0.000480939	1092.603
28.0	0.000507764	1092.603
28.1	0.000536423	1092.593
28.2	0.000564078	1092.587
28.3	0.000593581	1092.608
28.4	0.000623807	1092.601
28.5	0.00065535	1092.609
28.6	0.000687136	1092.608
28.7	0.000721018	1092.612
28.8	0.000754691	1092.602
28.9	0.000789518	1092.623
29.0	0.000827168	1092.603
29.1	0.000864559	1092.599
29.2	0.000904557	1092.591
29.3	0.000944684	1092.602
29.4	0.000987727	1092.583
29.5	0.0010302	1092.622
29.6	0.00107624	1092.594
29.7	0.0011226	1092.581
29.8	0.00117047	1092.604
29.9	0.00122188	1092.607
