V_sipm	I_sipm	R_rtd
20.0	4.79133e-09	1142.593
20.1	1.95982e-08	1142.613
20.2	1.5686e-08	1142.648
20.3	1.62185e-08	1142.627
20.4	1.72636e-08	1142.641
20.5	1.67038e-08	1142.633
20.6	1.37457e-08	1142.642
20.7	1.60626e-08	1142.648
20.8	1.61509e-08	1142.643
20.9	1.7413e-08	1142.655
21.0	1.72909e-08	1142.658
21.1	1.66481e-08	1142.681
21.2	1.62885e-08	1142.654
21.3	1.74731e-08	1142.674
21.4	1.79338e-08	1142.687
21.5	1.78422e-08	1142.667
21.6	1.71549e-08	1142.678
21.7	1.47764e-08	1142.666
21.8	1.70039e-08	1142.677
21.9	1.75265e-08	1142.68
22.0	1.86609e-08	1142.69
22.1	1.82283e-08	1142.731
22.2	1.79104e-08	1142.737
22.3	1.75347e-08	1142.735
22.4	1.80903e-08	1142.738
22.5	1.85458e-08	1142.756
22.6	1.94596e-08	1142.73
22.7	1.91803e-08	1142.767
22.8	1.63884e-08	1142.766
22.9	1.8715e-08	1142.766
23.0	1.87452e-08	1142.781
23.1	1.95578e-08	1142.775
23.2	2.02924e-08	1142.778
23.3	1.98583e-08	1142.805
23.4	1.96619e-08	1142.812
23.5	2.00035e-08	1142.815
23.6	2.07256e-08	1142.827
23.7	2.1502e-08	1142.817
23.8	2.14515e-08	1142.829
23.9	1.92006e-08	1142.836
24.0	2.18014e-08	1142.87
24.1	2.21509e-08	1142.858
24.2	2.31641e-08	1142.872
24.3	2.40739e-08	1142.88
24.4	2.43666e-08	1142.892
24.5	2.52241e-08	1142.893
24.6	2.66138e-08	1142.891
24.7	2.87759e-08	1142.886
24.8	3.18267e-08	1142.888
24.9	3.76318e-08	1142.902
25.0	5.04955e-08	1142.882
25.1	1.30844e-07	1142.894
25.2	1.23447e-06	1142.865
25.3	6.00518e-06	1142.877
25.4	1.45539e-05	1142.882
25.5	2.59539e-05	1142.883
25.6	4.07555e-05	1142.862
25.7	5.78255e-05	1142.877
25.8	7.79251e-05	1142.884
25.9	9.97983e-05	1142.908
26.0	0.000123834	1142.889
26.1	0.000150727	1142.884
26.2	0.000178622	1142.91
26.3	0.000209469	1142.922
26.4	0.000240927	1142.929
26.5	0.000275247	1142.914
26.6	0.000309985	1142.935
26.7	0.000347556	1142.941
26.8	0.000385378	1142.947
26.9	0.000424498	1142.956
27.0	0.00046645	1142.98
27.1	0.000508245	1142.977
27.2	0.000553158	1142.991
27.3	0.000598658	1142.988
27.4	0.000646725	1143.0
27.5	0.000694602	1143.006
27.6	0.000745804	1142.99
27.7	0.000796862	1142.993
27.8	0.000850687	1142.994
27.9	0.000904718	1143.014
28.0	0.000960081	1143.023
28.1	0.00101897	1143.017
28.2	0.00107849	1143.023
28.3	0.0011405	1143.04
28.4	0.00120323	1143.019
28.5	0.00126949	1143.048
28.6	0.00133648	1143.048
28.7	0.00140777	1143.054
28.8	0.0014777	1143.077
28.9	0.00155036	1143.104
29.0	0.00162792	1143.114
29.1	0.00170503	1143.117
29.2	0.00178657	1143.132
29.3	0.00187052	1143.126
29.4	0.00195717	1143.126
29.5	0.00204833	1143.117
29.6	0.00214416	1143.161
29.7	0.00224043	1143.144
29.8	0.00233711	1143.136
29.9	0.00243927	1143.127
