N	R	I
0	860.129	9.7e-05
1	860.148	9.7e-05
2	860.153	9.7e-05
3	860.143	9.7e-05
4	860.134	9.7e-05
5	860.129	9.7e-05
6	860.169	9.7e-05
7	860.149	9.7e-05
8	860.142	9.7e-05
9	860.098	9.7e-05
10	860.141	9.7e-05
11	860.138	9.7e-05
12	860.148	9.7e-05
13	860.172	9.7e-05
14	860.164	9.7e-05
15	860.167	9.7e-05
16	860.131	9.7e-05
17	860.143	9.7e-05
18	860.128	9.7e-05
19	860.143	9.7e-05
20	860.159	9.7e-05
21	860.153	9.7e-05
22	860.151	9.7e-05
23	860.158	9.7e-05
24	860.136	9.7e-05
25	860.157	9.7e-05
26	860.145	9.7e-05
27	860.135	9.7e-05
28	860.114	9.7e-05
29	860.13	9.7e-05
30	860.131	9.7e-05
31	860.104	9.7e-05
32	860.111	9.7e-05
33	860.151	9.7e-05
34	860.121	9.7e-05
35	860.154	9.7e-05
36	860.112	9.7e-05
37	860.128	9.7e-05
38	860.133	9.7e-05
39	860.129	9.7e-05
40	860.122	9.7e-05
41	860.14	9.7e-05
42	860.1	9.7e-05
43	860.124	9.7e-05
44	860.133	9.7e-05
45	860.131	9.7e-05
46	860.138	9.7e-05
47	860.129	9.7e-05
48	860.078	9.7e-05
49	860.137	9.7e-05
50	860.127	9.7e-05
51	860.104	9.7e-05
52	860.143	9.7e-05
53	860.131	9.7e-05
54	860.151	9.7e-05
55	860.151	9.7e-05
56	860.164	9.7e-05
57	860.121	9.7e-05
58	860.153	9.7e-05
59	860.135	9.7e-05
60	860.115	9.7e-05
61	860.115	9.7e-05
62	860.119	9.7e-05
63	860.136	9.7e-05
64	860.14	9.7e-05
65	860.164	9.7e-05
66	860.147	9.7e-05
67	860.129	9.7e-05
68	860.142	9.7e-05
69	860.098	9.7e-05
70	860.097	9.7e-05
71	860.109	9.7e-05
72	860.126	9.7e-05
73	860.115	9.7e-05
74	860.133	9.7e-05
75	860.119	9.7e-05
76	860.114	9.7e-05
77	860.11	9.7e-05
78	860.153	9.7e-05
79	860.144	9.7e-05
80	860.097	9.7e-05
81	860.11	9.7e-05
82	860.141	9.7e-05
83	860.108	9.7e-05
84	860.094	9.7e-05
85	860.155	9.7e-05
86	860.147	9.7e-05
87	860.159	9.7e-05
88	860.127	9.7e-05
89	860.129	9.7e-05
90	860.134	9.7e-05
91	860.125	9.7e-05
92	860.124	9.7e-05
93	860.112	9.7e-05
94	860.141	9.7e-05
95	860.149	9.7e-05
96	860.144	9.7e-05
97	860.096	9.7e-05
98	860.124	9.7e-05
99	860.135	9.7e-05
