V_sipm	I_sipm	R_rtd
20.0	-5.45971e-09	1073.808
20.1	7.79717e-09	1073.813
20.2	5.05841e-09	1073.821
20.3	6.17964e-09	1073.814
20.4	7.15215e-09	1073.832
20.5	5.53092e-09	1073.811
20.6	4.93116e-09	1073.833
20.7	5.79395e-09	1073.839
20.8	5.88712e-09	1073.851
20.9	7.39425e-09	1073.851
21.0	6.18596e-09	1073.836
21.1	2.95967e-09	1073.849
21.2	5.13024e-09	1073.85
21.3	5.57838e-09	1073.856
21.4	6.12096e-09	1073.873
21.5	7.38021e-09	1073.87
21.6	6.1985e-09	1073.876
21.7	5.27531e-09	1073.874
21.8	5.69272e-09	1073.891
21.9	5.47067e-09	1073.892
22.0	6.65954e-09	1073.922
22.1	7.52769e-09	1073.925
22.2	3.27889e-09	1073.912
22.3	5.87807e-09	1073.926
22.4	5.41271e-09	1073.935
22.5	5.98365e-09	1073.927
22.6	7.04232e-09	1073.945
22.7	7.11225e-09	1073.961
22.8	5.76901e-09	1073.957
22.9	5.89745e-09	1073.955
23.0	6.00436e-09	1073.974
23.1	7.46101e-09	1073.962
23.2	7.90172e-09	1073.971
23.3	6.51033e-09	1073.966
23.4	5.9135e-09	1073.981
23.5	6.69956e-09	1073.983
23.6	8.35224e-09	1073.963
23.7	7.4574e-09	1074.003
23.8	6.67177e-09	1073.974
23.9	6.54817e-09	1073.984
24.0	6.98049e-09	1074.019
24.1	8.18418e-09	1074.004
24.2	9.32738e-09	1074.011
24.3	6.50392e-09	1074.018
24.4	9.95879e-09	1074.035
24.5	1.19214e-08	1074.027
24.6	2.17718e-08	1074.045
24.7	1.52913e-07	1074.056
24.8	1.12218e-06	1074.024
24.9	3.18674e-06	1074.065
25.0	6.07807e-06	1074.036
25.1	9.79557e-06	1074.039
25.2	1.44889e-05	1074.065
25.3	1.97348e-05	1074.052
25.4	2.584e-05	1074.063
25.5	3.24049e-05	1074.08
25.6	3.98062e-05	1074.077
25.7	4.76013e-05	1074.09
25.8	5.6164e-05	1074.078
25.9	6.49366e-05	1074.071
26.0	7.43116e-05	1074.098
26.1	8.42978e-05	1074.092
26.2	9.46615e-05	1074.112
26.3	0.000105642	1074.093
26.4	0.000116766	1074.122
26.5	0.000128829	1074.111
26.6	0.000140784	1074.129
26.7	0.000153562	1074.12
26.8	0.000166299	1074.123
26.9	0.000179556	1074.127
27.0	0.00019371	1074.139
27.1	0.000207817	1074.143
27.2	0.000222655	1074.134
27.3	0.000237593	1074.15
27.4	0.000253512	1074.161
27.5	0.000269498	1074.162
27.6	0.000286399	1074.172
27.7	0.000303186	1074.171
27.8	0.000321317	1074.171
27.9	0.000338847	1074.19
28.0	0.00035724	1074.184
28.1	0.000376772	1074.197
28.2	0.000396169	1074.184
28.3	0.000416911	1074.183
28.4	0.000437641	1074.204
28.5	0.000459676	1074.216
28.6	0.000481451	1074.215
28.7	0.000505025	1074.232
28.8	0.000528219	1074.229
28.9	0.000552041	1074.228
29.0	0.000578273	1074.239
29.1	0.00060431	1074.237
29.2	0.000631905	1074.221
29.3	0.000659338	1074.244
29.4	0.000689587	1074.247
29.5	0.000719393	1074.256
29.6	0.00075124	1074.254
29.7	0.000784748	1074.26
29.8	0.000817997	1074.274
29.9	0.000854007	1074.277
