V_sipm	I_sipm	R_rtd
20.0	-9.12793e-09	1075.657
20.1	4.36884e-09	1075.657
20.2	7.2576e-09	1075.651
20.3	5.49103e-09	1075.665
20.4	5.07704e-09	1075.652
20.5	6.00622e-09	1075.685
20.6	7.35862e-09	1075.676
20.7	6.6036e-09	1075.661
20.8	5.39155e-09	1075.69
20.9	5.62388e-09	1075.644
21.0	5.13915e-09	1075.675
21.1	6.14433e-09	1075.667
21.2	2.98296e-09	1075.679
21.3	7.58723e-09	1075.66
21.4	6.16701e-09	1075.67
21.5	5.33628e-09	1075.689
21.6	5.62726e-09	1075.679
21.7	7.07134e-09	1075.681
21.8	6.93232e-09	1075.668
21.9	5.59012e-09	1075.684
22.0	5.90301e-09	1075.681
22.1	5.33787e-09	1075.69
22.2	6.15727e-09	1075.667
22.3	3.46394e-09	1075.689
22.4	7.57792e-09	1075.701
22.5	7.11005e-09	1075.695
22.6	5.75199e-09	1075.693
22.7	5.84382e-09	1075.683
22.8	6.79204e-09	1075.696
22.9	7.91991e-09	1075.684
23.0	6.72019e-09	1075.699
23.1	7.12e-09	1075.681
23.2	5.986e-09	1075.7
23.3	5.97237e-09	1075.725
23.4	3.97046e-09	1075.703
23.5	8.36995e-09	1075.687
23.6	7.61967e-09	1075.707
23.7	6.48725e-09	1075.692
23.8	6.73338e-09	1075.697
23.9	8.18099e-09	1075.714
24.0	8.67462e-09	1075.723
24.1	7.73704e-09	1075.69
24.2	8.21779e-09	1075.69
24.3	8.45244e-09	1075.705
24.4	9.62881e-09	1075.702
24.5	1.00567e-08	1075.724
24.6	2.07545e-08	1075.717
24.7	1.20678e-07	1075.707
24.8	9.97699e-07	1075.704
24.9	3.0469e-06	1075.721
25.0	5.97874e-06	1075.722
25.1	9.77811e-06	1075.724
25.2	1.45947e-05	1075.73
25.3	1.99845e-05	1075.724
25.4	2.63194e-05	1075.711
25.5	3.3116e-05	1075.725
25.6	4.07758e-05	1075.708
25.7	4.87603e-05	1075.723
25.8	5.76307e-05	1075.728
25.9	6.68522e-05	1075.711
26.0	7.63299e-05	1075.741
26.1	8.67807e-05	1075.73
26.2	9.73957e-05	1075.726
26.3	0.000108933	1075.733
26.4	0.000120377	1075.725
26.5	0.000132747	1075.745
26.6	0.000145205	1075.747
26.7	0.000158597	1075.737
26.8	0.000171756	1075.734
26.9	0.000185795	1075.729
27.0	0.000200123	1075.737
27.1	0.000214964	1075.75
27.2	0.000230265	1075.734
27.3	0.000245728	1075.747
27.4	0.000262168	1075.743
27.5	0.000278945	1075.737
27.6	0.00029613	1075.723
27.7	0.000313622	1075.753
27.8	0.000332085	1075.759
27.9	0.00035084	1075.745
28.0	0.000369184	1075.774
28.1	0.000389658	1075.745
28.2	0.000409601	1075.766
28.3	0.000431369	1075.744
28.4	0.000452341	1075.753
28.5	0.000475563	1075.759
28.6	0.000498198	1075.742
28.7	0.000521964	1075.759
28.8	0.000546304	1075.774
28.9	0.000571822	1075.776
29.0	0.000598444	1075.753
29.1	0.000624934	1075.754
29.2	0.000654343	1075.767
29.3	0.000682609	1075.759
29.4	0.000712957	1075.755
29.5	0.000744462	1075.774
29.6	0.00077701	1075.784
29.7	0.000810826	1075.783
29.8	0.000846469	1075.785
29.9	0.000884268	1075.769
