N	R	I
0	895.248	9.7e-05
1	895.24	9.7e-05
2	895.239	9.7e-05
3	895.218	9.7e-05
4	895.21	9.7e-05
5	895.218	9.7e-05
6	895.238	9.7e-05
7	895.228	9.7e-05
8	895.211	9.7e-05
9	895.201	9.7e-05
10	895.229	9.7e-05
11	895.214	9.7e-05
12	895.222	9.7e-05
13	895.202	9.7e-05
14	895.213	9.7e-05
15	895.212	9.7e-05
16	895.225	9.7e-05
17	895.213	9.7e-05
18	895.206	9.7e-05
19	895.204	9.7e-05
20	895.187	9.7e-05
21	895.205	9.7e-05
22	895.218	9.7e-05
23	895.192	9.7e-05
24	895.184	9.7e-05
25	895.196	9.7e-05
26	895.189	9.7e-05
27	895.18	9.7e-05
28	895.194	9.7e-05
29	895.215	9.7e-05
30	895.181	9.7e-05
31	895.197	9.7e-05
32	895.194	9.7e-05
33	895.188	9.7e-05
34	895.192	9.7e-05
35	895.179	9.7e-05
36	895.185	9.7e-05
37	895.192	9.7e-05
38	895.186	9.7e-05
39	895.183	9.7e-05
40	895.183	9.7e-05
41	895.194	9.7e-05
42	895.206	9.7e-05
43	895.205	9.7e-05
44	895.195	9.7e-05
45	895.181	9.7e-05
46	895.194	9.7e-05
47	895.193	9.7e-05
48	895.172	9.7e-05
49	895.199	9.7e-05
50	895.196	9.7e-05
51	895.195	9.7e-05
52	895.199	9.7e-05
53	895.201	9.7e-05
54	895.212	9.7e-05
55	895.195	9.7e-05
56	895.212	9.7e-05
57	895.201	9.7e-05
58	895.226	9.7e-05
59	895.193	9.7e-05
60	895.203	9.7e-05
61	895.187	9.7e-05
62	895.202	9.7e-05
63	895.215	9.7e-05
64	895.194	9.7e-05
65	895.208	9.7e-05
66	895.178	9.7e-05
67	895.182	9.7e-05
68	895.199	9.7e-05
69	895.208	9.7e-05
70	895.181	9.7e-05
71	895.199	9.7e-05
72	895.194	9.7e-05
73	895.22	9.7e-05
74	895.219	9.7e-05
75	895.22	9.7e-05
76	895.195	9.7e-05
77	895.192	9.7e-05
78	895.181	9.7e-05
79	895.187	9.7e-05
80	895.189	9.7e-05
81	895.178	9.7e-05
82	895.186	9.7e-05
83	895.172	9.7e-05
84	895.194	9.7e-05
85	895.174	9.7e-05
86	895.166	9.7e-05
87	895.188	9.7e-05
88	895.196	9.7e-05
89	895.195	9.7e-05
90	895.179	9.7e-05
91	895.2	9.7e-05
92	895.197	9.7e-05
93	895.188	9.7e-05
94	895.177	9.7e-05
95	895.195	9.7e-05
96	895.202	9.7e-05
97	895.211	9.7e-05
98	895.204	9.7e-05
99	895.207	9.7e-05
