V_sipm	I_sipm	R_rtd
20.0	-9.14911e-09	993.9305
20.1	7.84349e-09	993.9434
20.2	4.47667e-09	993.9358
20.3	4.53708e-09	993.9445
20.4	3.73802e-09	993.9379
20.5	4.78522e-09	993.9361
20.6	3.06388e-09	993.951
20.7	3.99157e-09	993.9244
20.8	5.59908e-09	993.9572
20.9	5.55371e-09	993.9368
21.0	3.80146e-09	993.9453
21.1	4.04083e-09	993.9586
21.2	5.91574e-09	993.9426
21.3	5.22734e-09	993.9572
21.4	4.25923e-09	993.9553
21.5	6.25284e-09	993.9648
21.6	5.0961e-09	993.972
21.7	2.38634e-09	993.9531
21.8	5.82283e-09	993.9749
21.9	5.38852e-09	993.9837
22.0	4.04692e-09	993.9586
22.1	3.93732e-09	993.9838
22.2	5.26767e-09	993.981
22.3	5.74337e-09	993.9756
22.4	3.85225e-09	993.988
22.5	5.80723e-09	993.9874
22.6	5.99449e-09	993.9752
22.7	4.10863e-09	994.0034
22.8	2.40955e-09	994.0051
22.9	6.36829e-09	993.9756
23.0	4.14613e-09	994.0177
23.1	3.93037e-09	994.0333
23.2	4.74468e-09	994.0187
23.3	5.93699e-09	994.0398
23.4	4.14295e-09	994.036
23.5	4.0287e-09	994.0395
23.6	5.71448e-09	994.0229
23.7	5.39523e-09	994.0414
23.8	5.97724e-09	994.0471
23.9	2.98821e-09	994.0554
24.0	6.40628e-09	994.0685
24.1	6.36535e-09	994.0566
24.2	7.83323e-09	994.0908
24.3	5.6937e-08	994.0741
24.4	2.88275e-07	994.1047
24.5	6.87465e-07	994.0829
24.6	1.21895e-06	994.0837
24.7	1.92131e-06	994.1059
24.8	2.7193e-06	994.0798
24.9	3.6664e-06	994.0885
25.0	4.70362e-06	994.1161
25.1	5.82982e-06	994.1058
25.2	7.10416e-06	994.1165
25.3	8.44856e-06	994.1304
25.4	9.90559e-06	994.113
25.5	1.14135e-05	994.1539
25.6	1.3077e-05	994.1142
25.7	1.47548e-05	994.124
25.8	1.65547e-05	994.1437
25.9	1.8368e-05	994.1487
26.0	2.02325e-05	994.1429
26.1	2.22703e-05	994.1509
26.2	2.43254e-05	994.1654
26.3	2.65025e-05	994.1602
26.4	2.86443e-05	994.1516
26.5	3.10009e-05	994.1688
26.6	3.3259e-05	994.1683
26.7	3.57045e-05	994.1867
26.8	3.81548e-05	994.1757
26.9	4.06525e-05	994.1885
27.0	4.33455e-05	994.1819
27.1	4.60514e-05	994.1751
27.2	4.87946e-05	994.1852
27.3	5.17729e-05	994.1863
27.4	5.48009e-05	994.2093
27.5	5.77526e-05	994.2117
27.6	6.09819e-05	994.2288
27.7	6.41042e-05	994.2048
27.8	6.75385e-05	994.1904
27.9	7.09721e-05	994.1976
28.0	7.44241e-05	994.2126
28.1	7.80956e-05	994.2318
28.2	8.18669e-05	994.2351
28.3	8.59108e-05	994.2226
28.4	8.98202e-05	994.2161
28.5	9.38644e-05	994.2427
28.6	9.81983e-05	994.2646
28.7	0.000102646	994.2507
28.8	0.000107207	994.2521
28.9	0.000111658	994.2861
29.0	0.000116591	994.2729
29.1	0.000121837	994.2637
29.2	0.000127101	994.2776
29.3	0.000132488	994.3005
29.4	0.000138253	994.2792
29.5	0.000144114	994.3043
29.6	0.00015037	994.2798
29.7	0.000156632	994.312
29.8	0.000163129	994.3094
29.9	0.000170004	994.3072
