V_sipm	I_sipm	R_rtd
20.0	-1.23848e-08	993.4731
20.1	8.94947e-09	993.4896
20.2	5.63198e-09	993.4757
20.3	4.0818e-09	993.4802
20.4	5.85585e-09	993.4785
20.5	5.19204e-09	993.4704
20.6	4.03738e-09	993.4819
20.7	6.14727e-09	993.4857
20.8	4.75655e-09	993.4791
20.9	2.51033e-09	993.4818
21.0	6.10002e-09	993.4906
21.1	5.34521e-09	993.4807
21.2	3.80745e-09	993.4849
21.3	3.97006e-09	993.4979
21.4	5.38737e-09	993.4784
21.5	5.51457e-09	993.46
21.6	4.22616e-09	993.4859
21.7	4.90992e-09	993.4765
21.8	6.26098e-09	993.4813
21.9	4.53515e-09	993.475
22.0	2.45546e-09	993.482
22.1	6.24607e-09	993.4805
22.2	4.70176e-09	993.4633
22.3	3.68608e-09	993.4763
22.4	4.54198e-09	993.4849
22.5	6.3542e-09	993.4704
22.6	4.48697e-09	993.4651
22.7	3.77908e-09	993.4511
22.8	5.86444e-09	993.4799
22.9	4.28125e-09	993.4576
23.0	3.76225e-09	993.463
23.1	3.79683e-09	993.4832
23.2	4.6406e-09	993.4654
23.3	3.90178e-09	993.4672
23.4	4.17567e-09	993.4604
23.5	5.56645e-09	993.4622
23.6	5.65059e-09	993.4789
23.7	4.24317e-09	993.4485
23.8	4.10398e-09	993.4651
23.9	6.39071e-09	993.4706
24.0	4.83605e-09	993.4465
24.1	4.95636e-09	993.442
24.2	7.90487e-09	993.4543
24.3	5.97307e-08	993.4496
24.4	2.95669e-07	993.4845
24.5	6.95459e-07	993.471
24.6	1.2309e-06	993.4471
24.7	1.92378e-06	993.4579
24.8	2.72274e-06	993.4481
24.9	3.65793e-06	993.4249
25.0	4.68637e-06	993.4313
25.1	5.82004e-06	993.4574
25.2	7.07768e-06	993.431
25.3	8.38603e-06	993.4243
25.4	9.84399e-06	993.4393
25.5	1.13476e-05	993.4454
25.6	1.29599e-05	993.4188
25.7	1.45945e-05	993.4378
25.8	1.6397e-05	993.4615
25.9	1.81638e-05	993.4672
26.0	2.00893e-05	993.4322
26.1	2.20502e-05	993.4512
26.2	2.40702e-05	993.45
26.3	2.61741e-05	993.4604
26.4	2.83318e-05	993.4692
26.5	3.06531e-05	993.4477
26.6	3.29528e-05	993.4541
26.7	3.53837e-05	993.4562
26.8	3.77807e-05	993.4536
26.9	4.02808e-05	993.4421
27.0	4.29582e-05	993.4749
27.1	4.56084e-05	993.4684
27.2	4.85194e-05	993.4574
27.3	5.1183e-05	993.4592
27.4	5.41657e-05	993.4718
27.5	5.72753e-05	993.4734
27.6	6.02821e-05	993.4659
27.7	6.35265e-05	993.4742
27.8	6.69416e-05	993.4891
27.9	7.02051e-05	993.4819
28.0	7.36911e-05	993.4893
28.1	7.73764e-05	993.4817
28.2	8.10074e-05	993.4943
28.3	8.49361e-05	993.5141
28.4	8.87997e-05	993.4933
28.5	9.31121e-05	993.5035
28.6	9.71107e-05	993.5097
28.7	0.000101846	993.5099
28.8	0.000106001	993.5188
28.9	0.000110533	993.5248
29.0	0.000115735	993.5054
29.1	0.000120555	993.5251
29.2	0.000125569	993.5197
29.3	0.000131164	993.5308
29.4	0.00013688	993.546
29.5	0.000142591	993.5414
29.6	0.00014865	993.5273
29.7	0.000154893	993.5381
29.8	0.000161345	993.5406
29.9	0.000168461	993.521
