V_sipm	I_sipm	V_led	I_led	R_rtd
30.0	3.36838e-06	0.598677	1e-05	1091.167
30.0	3.35412e-06	0.604203	1.21518e-05	1091.157
30.0	3.44637e-06	0.609784	1.47667e-05	1091.181
30.0	3.48907e-06	0.615449	1.79443e-05	1091.158
30.0	3.46582e-06	0.621206	2.18056e-05	1091.171
30.0	3.44429e-06	0.627053	2.64977e-05	1091.175
30.0	3.54808e-06	0.633009	3.21996e-05	1091.164
30.0	3.4928e-06	0.639074	3.91284e-05	1091.173
30.0	3.64424e-06	0.645261	4.75482e-05	1091.164
30.0	3.71678e-06	0.651559	5.77798e-05	1091.189
30.0	3.85642e-06	0.657983	7.02131e-05	1091.19
30.0	4.03264e-06	0.664537	8.53217e-05	1091.17
30.0	4.13429e-06	0.671206	0.000103682	1091.17
30.0	4.44063e-06	0.678002	0.000125992	1091.187
30.0	4.78984e-06	0.684914	0.000153104	1091.176
30.0	5.17249e-06	0.691933	0.000186049	1091.169
30.0	5.72663e-06	0.699052	0.000226083	1091.172
30.0	6.48078e-06	0.706263	0.000274733	1091.162
30.0	7.44472e-06	0.713557	0.000333851	1091.162
30.0	8.88923e-06	0.720922	0.00040569	1091.169
30.0	1.04222e-05	0.728351	0.000492988	1091.163
30.0	1.28474e-05	0.735839	0.00059907	1091.197
30.0	1.5707e-05	0.743377	0.00072798	1091.172
30.0	1.91668e-05	0.750973	0.000884629	1091.177
30.0	2.40539e-05	0.758629	0.00107499	1091.174
30.0	3.07425e-05	0.766371	0.00130631	1091.176
30.0	3.90321e-05	0.774204	0.0015874	1091.186
30.0	4.90167e-05	0.782163	0.00192898	1091.187
30.0	6.18303e-05	0.790297	0.00234407	1091.182
30.0	7.85588e-05	0.798645	0.00284847	1091.159
30.0	9.92557e-05	0.807272	0.00346142	1091.167
30.0	0.000126016	0.816265	0.00420626	1091.179
30.0	0.000158485	0.825716	0.00511137	1091.168
30.0	0.000198769	0.835731	0.00621125	1091.153
30.0	0.000250057	0.846446	0.00754781	1091.172
30.0	0.000311738	0.858002	0.00917197	1091.176
30.0	0.000387019	0.870573	0.0111456	1091.16
30.0	0.000478821	0.884339	0.013544	1091.176
30.0	0.000592191	0.899486	0.0164584	1091.173
30.0	0.000727201	0.91618	0.02	1091.172
30.0	0.000726606	0.915983	0.02	1091.177
30.0	0.000592133	0.899017	0.0164584	1091.17
30.0	0.000478733	0.883754	0.013544	1091.157
30.0	0.00038643	0.86994	0.0111456	1091.189
30.0	0.00031251	0.857362	0.00917197	1091.169
30.0	0.000250993	0.845809	0.00754781	1091.178
30.0	0.000199147	0.83511	0.00621125	1091.186
30.0	0.000159254	0.825124	0.00511137	1091.159
30.0	0.000126309	0.815707	0.00420626	1091.152
30.0	9.9777e-05	0.806746	0.00346142	1091.148
30.0	7.8896e-05	0.798151	0.00284847	1091.155
30.0	6.24294e-05	0.789831	0.00234407	1091.174
30.0	4.92796e-05	0.781728	0.00192898	1091.166
30.0	3.89326e-05	0.773797	0.0015874	1091.164
30.0	3.08219e-05	0.765985	0.00130631	1091.177
30.0	2.41986e-05	0.75827	0.00107499	1091.168
30.0	1.96166e-05	0.75064	0.000884629	1091.18
30.0	1.57047e-05	0.743057	0.00072798	1091.156
30.0	1.28214e-05	0.735536	0.00059907	1091.151
30.0	1.04798e-05	0.728061	0.000492988	1091.179
30.0	8.83102e-06	0.720649	0.00040569	1091.181
30.0	7.59266e-06	0.713297	0.000333851	1091.16
30.0	6.59193e-06	0.706018	0.000274733	1091.171
30.0	5.75363e-06	0.698812	0.000226083	1091.168
30.0	5.15502e-06	0.691701	0.000186049	1091.169
30.0	4.79089e-06	0.684692	0.000153104	1091.175
30.0	4.40096e-06	0.677787	0.000125992	1091.159
30.0	4.15982e-06	0.670998	0.000103682	1091.159
30.0	4.04053e-06	0.664333	8.53217e-05	1091.181
30.0	3.83853e-06	0.657789	7.02131e-05	1091.197
30.0	3.75844e-06	0.651374	5.77798e-05	1091.166
30.0	3.74699e-06	0.645077	4.75482e-05	1091.154
30.0	3.59598e-06	0.638895	3.91284e-05	1091.175
30.0	3.59241e-06	0.632839	3.21996e-05	1091.176
30.0	3.45293e-06	0.626888	2.64977e-05	1091.196
30.0	3.50852e-06	0.621042	2.18056e-05	1091.185
30.0	3.40865e-06	0.615288	1.79443e-05	1091.176
30.0	3.45472e-06	0.60963	1.47667e-05	1091.185
30.0	3.41144e-06	0.604054	1.21518e-05	1091.159
30.0	3.36034e-06	0.598528	1e-05	1091.186
