N	R	I
0	1018.27	9.7e-05
1	1018.25	9.7e-05
2	1018.25	9.7e-05
3	1018.26	9.7e-05
4	1018.25	9.7e-05
5	1018.24	9.7e-05
6	1018.27	9.7e-05
7	1018.26	9.7e-05
8	1018.25	9.7e-05
9	1018.24	9.7e-05
10	1018.26	9.7e-05
11	1018.26	9.7e-05
12	1018.28	9.7e-05
13	1018.25	9.7e-05
14	1018.25	9.7e-05
15	1018.27	9.7e-05
16	1018.27	9.7e-05
17	1018.28	9.7e-05
18	1018.26	9.7e-05
19	1018.27	9.7e-05
20	1018.28	9.7e-05
21	1018.25	9.7e-05
22	1018.23	9.7e-05
23	1018.25	9.7e-05
24	1018.25	9.7e-05
25	1018.24	9.7e-05
26	1018.26	9.7e-05
27	1018.25	9.7e-05
28	1018.24	9.7e-05
29	1018.24	9.7e-05
30	1018.22	9.7e-05
31	1018.24	9.7e-05
32	1018.22	9.7e-05
33	1018.24	9.7e-05
34	1018.23	9.7e-05
35	1018.24	9.7e-05
36	1018.22	9.7e-05
37	1018.24	9.7e-05
38	1018.22	9.7e-05
39	1018.21	9.7e-05
40	1018.2	9.7e-05
41	1018.21	9.7e-05
42	1018.22	9.7e-05
43	1018.25	9.7e-05
44	1018.24	9.7e-05
45	1018.25	9.7e-05
46	1018.24	9.7e-05
47	1018.24	9.7e-05
48	1018.23	9.7e-05
49	1018.24	9.7e-05
50	1018.24	9.7e-05
51	1018.23	9.7e-05
52	1018.23	9.7e-05
53	1018.24	9.7e-05
54	1018.21	9.7e-05
55	1018.2	9.7e-05
56	1018.25	9.7e-05
57	1018.22	9.7e-05
58	1018.2	9.7e-05
59	1018.23	9.7e-05
60	1018.24	9.7e-05
61	1018.26	9.7e-05
62	1018.22	9.7e-05
63	1018.24	9.7e-05
64	1018.22	9.7e-05
65	1018.23	9.7e-05
66	1018.22	9.7e-05
67	1018.24	9.7e-05
68	1018.22	9.7e-05
69	1018.22	9.7e-05
70	1018.23	9.7e-05
71	1018.25	9.7e-05
72	1018.24	9.7e-05
73	1018.24	9.7e-05
74	1018.23	9.7e-05
75	1018.24	9.7e-05
76	1018.24	9.7e-05
77	1018.25	9.7e-05
78	1018.23	9.7e-05
79	1018.24	9.7e-05
80	1018.23	9.7e-05
81	1018.24	9.7e-05
82	1018.25	9.7e-05
83	1018.23	9.7e-05
84	1018.25	9.7e-05
85	1018.24	9.7e-05
86	1018.26	9.7e-05
87	1018.23	9.7e-05
88	1018.24	9.7e-05
89	1018.24	9.7e-05
90	1018.23	9.7e-05
91	1018.24	9.7e-05
92	1018.23	9.7e-05
93	1018.22	9.7e-05
94	1018.24	9.7e-05
95	1018.22	9.7e-05
96	1018.24	9.7e-05
97	1018.23	9.7e-05
98	1018.21	9.7e-05
99	1018.24	9.7e-05
100	1018.25	9.7e-05
