N	R	I
0	941.852	9.7e-05
1	941.883	9.7e-05
2	941.874	9.7e-05
3	941.87	9.7e-05
4	941.857	9.7e-05
5	941.85	9.7e-05
6	941.837	9.7e-05
7	941.853	9.7e-05
8	941.852	9.7e-05
9	941.849	9.7e-05
10	941.855	9.7e-05
11	941.872	9.7e-05
12	941.878	9.7e-05
13	941.895	9.7e-05
14	941.877	9.7e-05
15	941.882	9.7e-05
16	941.883	9.7e-05
17	941.902	9.7e-05
18	941.898	9.7e-05
19	941.903	9.7e-05
20	941.915	9.7e-05
21	941.905	9.7e-05
22	941.927	9.7e-05
23	941.905	9.7e-05
24	941.933	9.7e-05
25	941.924	9.7e-05
26	941.934	9.7e-05
27	941.927	9.7e-05
28	941.939	9.7e-05
29	941.949	9.7e-05
30	941.962	9.7e-05
31	941.972	9.7e-05
32	941.976	9.7e-05
33	941.98	9.7e-05
34	941.992	9.7e-05
35	942.017	9.7e-05
36	942.0	9.7e-05
37	942.01	9.7e-05
38	942.022	9.7e-05
39	942.019	9.7e-05
40	942.038	9.7e-05
41	942.022	9.7e-05
42	942.066	9.7e-05
43	942.065	9.7e-05
44	942.087	9.7e-05
45	942.096	9.7e-05
46	942.103	9.7e-05
47	942.127	9.7e-05
48	942.129	9.7e-05
49	942.144	9.7e-05
50	942.165	9.7e-05
51	942.164	9.7e-05
52	942.177	9.7e-05
53	942.187	9.7e-05
54	942.195	9.7e-05
55	942.218	9.7e-05
56	942.23	9.7e-05
57	942.241	9.7e-05
58	942.276	9.7e-05
59	942.238	9.7e-05
60	942.277	9.7e-05
61	942.294	9.7e-05
62	942.315	9.7e-05
63	942.329	9.7e-05
64	942.35	9.7e-05
65	942.37	9.7e-05
66	942.377	9.7e-05
67	942.422	9.7e-05
68	942.425	9.7e-05
69	942.47	9.7e-05
70	942.457	9.7e-05
71	942.479	9.7e-05
72	942.547	9.7e-05
73	942.525	9.7e-05
74	942.554	9.7e-05
75	942.559	9.7e-05
76	942.596	9.7e-05
77	942.601	9.7e-05
78	942.638	9.7e-05
79	942.655	9.7e-05
80	942.679	9.7e-05
81	942.682	9.7e-05
82	942.698	9.7e-05
83	942.729	9.7e-05
84	942.768	9.7e-05
85	942.788	9.7e-05
86	942.794	9.7e-05
87	942.807	9.7e-05
88	942.841	9.7e-05
89	942.887	9.7e-05
90	942.919	9.7e-05
91	942.948	9.7e-05
92	942.961	9.7e-05
93	942.974	9.7e-05
94	943.005	9.7e-05
95	943.037	9.7e-05
96	943.068	9.7e-05
97	943.087	9.7e-05
98	943.127	9.7e-05
99	943.141	9.7e-05
100	943.139	9.7e-05
101	943.185	9.7e-05
102	943.21	9.7e-05
103	943.243	9.7e-05
104	943.255	9.7e-05
105	943.291	9.7e-05
106	943.324	9.7e-05
107	943.369	9.7e-05
108	943.388	9.7e-05
109	943.404	9.7e-05
110	943.431	9.7e-05
111	943.452	9.7e-05
112	943.517	9.7e-05
113	943.561	9.7e-05
114	943.568	9.7e-05
115	943.567	9.7e-05
116	943.607	9.7e-05
117	943.651	9.7e-05
118	943.667	9.7e-05
119	943.697	9.7e-05
120	943.716	9.7e-05
121	943.751	9.7e-05
122	943.772	9.7e-05
123	943.797	9.7e-05
124	943.852	9.7e-05
125	943.865	9.7e-05
126	943.901	9.7e-05
127	943.905	9.7e-05
128	943.95	9.7e-05
129	943.982	9.7e-05
130	943.997	9.7e-05
131	944.012	9.7e-05
132	944.044	9.7e-05
133	944.09	9.7e-05
134	944.103	9.7e-05
135	944.124	9.7e-05
136	944.147	9.7e-05
137	944.172	9.7e-05
138	944.241	9.7e-05
139	944.25	9.7e-05
