N	R	I
0	948.455	9.7e-05
1	948.458	9.7e-05
2	948.475	9.7e-05
3	948.458	9.7e-05
4	948.444	9.7e-05
5	948.464	9.7e-05
6	948.462	9.7e-05
7	948.452	9.7e-05
8	948.455	9.7e-05
9	948.442	9.7e-05
10	948.453	9.7e-05
11	948.439	9.7e-05
12	948.438	9.7e-05
13	948.441	9.7e-05
14	948.438	9.7e-05
15	948.457	9.7e-05
16	948.44	9.7e-05
17	948.435	9.7e-05
18	948.436	9.7e-05
19	948.417	9.7e-05
20	948.432	9.7e-05
21	948.439	9.7e-05
22	948.405	9.7e-05
23	948.431	9.7e-05
24	948.431	9.7e-05
25	948.446	9.7e-05
26	948.442	9.7e-05
27	948.465	9.7e-05
28	948.463	9.7e-05
29	948.442	9.7e-05
30	948.436	9.7e-05
31	948.442	9.7e-05
32	948.444	9.7e-05
33	948.441	9.7e-05
34	948.45	9.7e-05
35	948.462	9.7e-05
36	948.422	9.7e-05
37	948.432	9.7e-05
38	948.425	9.7e-05
39	948.446	9.7e-05
40	948.48	9.7e-05
41	948.475	9.7e-05
42	948.473	9.7e-05
43	948.45	9.7e-05
44	948.475	9.7e-05
45	948.474	9.7e-05
46	948.468	9.7e-05
47	948.467	9.7e-05
48	948.474	9.7e-05
49	948.457	9.7e-05
50	948.459	9.7e-05
51	948.457	9.7e-05
52	948.444	9.7e-05
53	948.458	9.7e-05
54	948.458	9.7e-05
55	948.427	9.7e-05
56	948.443	9.7e-05
57	948.432	9.7e-05
58	948.411	9.7e-05
59	948.443	9.7e-05
60	948.429	9.7e-05
61	948.444	9.7e-05
62	948.417	9.7e-05
63	948.41	9.7e-05
64	948.414	9.7e-05
65	948.43	9.7e-05
66	948.44	9.7e-05
67	948.431	9.7e-05
68	948.42	9.7e-05
69	948.42	9.7e-05
70	948.42	9.7e-05
71	948.448	9.7e-05
72	948.415	9.7e-05
73	948.407	9.7e-05
74	948.41	9.7e-05
75	948.408	9.7e-05
76	948.41	9.7e-05
77	948.419	9.7e-05
78	948.422	9.7e-05
79	948.41	9.7e-05
80	948.411	9.7e-05
81	948.412	9.7e-05
82	948.417	9.7e-05
83	948.426	9.7e-05
84	948.417	9.7e-05
85	948.418	9.7e-05
86	948.432	9.7e-05
87	948.44	9.7e-05
88	948.438	9.7e-05
89	948.451	9.7e-05
90	948.436	9.7e-05
91	948.461	9.7e-05
92	948.46	9.7e-05
93	948.479	9.7e-05
94	948.445	9.7e-05
95	948.444	9.7e-05
96	948.42	9.7e-05
97	948.419	9.7e-05
98	948.424	9.7e-05
99	948.439	9.7e-05
100	948.423	9.7e-05
101	948.431	9.7e-05
102	948.445	9.7e-05
103	948.443	9.7e-05
104	948.458	9.7e-05
105	948.448	9.7e-05
106	948.468	9.7e-05
107	948.453	9.7e-05
108	948.472	9.7e-05
109	948.435	9.7e-05
110	948.452	9.7e-05
111	948.422	9.7e-05
112	948.407	9.7e-05
113	948.427	9.7e-05
114	948.445	9.7e-05
115	948.422	9.7e-05
116	948.435	9.7e-05
117	948.44	9.7e-05
118	948.445	9.7e-05
119	948.444	9.7e-05
120	948.453	9.7e-05
121	948.446	9.7e-05
122	948.44	9.7e-05
123	948.436	9.7e-05
124	948.453	9.7e-05
125	948.467	9.7e-05
126	948.471	9.7e-05
127	948.474	9.7e-05
128	948.475	9.7e-05
129	948.467	9.7e-05
130	948.471	9.7e-05
131	948.48	9.7e-05
132	948.458	9.7e-05
133	948.48	9.7e-05
134	948.48	9.7e-05
135	948.478	9.7e-05
136	948.502	9.7e-05
137	948.49	9.7e-05
138	948.483	9.7e-05
139	948.476	9.7e-05
140	948.479	9.7e-05
141	948.483	9.7e-05
142	948.472	9.7e-05
143	948.473	9.7e-05
144	948.486	9.7e-05
145	948.508	9.7e-05
146	948.519	9.7e-05
147	948.521	9.7e-05
148	948.501	9.7e-05
149	948.514	9.7e-05
150	948.529	9.7e-05
151	948.517	9.7e-05
152	948.541	9.7e-05
153	948.536	9.7e-05
154	948.503	9.7e-05
155	948.503	9.7e-05
156	948.53	9.7e-05
157	948.536	9.7e-05
158	948.528	9.7e-05
159	948.523	9.7e-05
160	948.546	9.7e-05
161	948.522	9.7e-05
162	948.521	9.7e-05
163	948.535	9.7e-05
164	948.512	9.7e-05
165	948.521	9.7e-05
166	948.516	9.7e-05
167	948.543	9.7e-05
168	948.524	9.7e-05
169	948.54	9.7e-05
170	948.525	9.7e-05
171	948.534	9.7e-05
172	948.544	9.7e-05
173	948.551	9.7e-05
174	948.562	9.7e-05
175	948.569	9.7e-05
176	948.562	9.7e-05
177	948.569	9.7e-05
178	948.557	9.7e-05
179	948.562	9.7e-05
180	948.563	9.7e-05
181	948.588	9.7e-05
182	948.596	9.7e-05
183	948.594	9.7e-05
184	948.601	9.7e-05
185	948.595	9.7e-05
186	948.568	9.7e-05
187	948.579	9.7e-05
188	948.582	9.7e-05
189	948.576	9.7e-05
190	948.575	9.7e-05
191	948.583	9.7e-05
192	948.57	9.7e-05
193	948.588	9.7e-05
194	948.617	9.7e-05
195	948.597	9.7e-05
196	948.605	9.7e-05
197	948.612	9.7e-05
198	948.605	9.7e-05
199	948.606	9.7e-05
200	948.613	9.7e-05
201	948.622	9.7e-05
