N	R	I
0	1104.05	9.7e-05
1	1104.04	9.7e-05
2	1104.02	9.7e-05
3	1104.04	9.7e-05
4	1104.05	9.7e-05
5	1104.06	9.7e-05
6	1104.05	9.7e-05
7	1104.03	9.7e-05
8	1104.04	9.7e-05
9	1104.04	9.7e-05
10	1104.04	9.7e-05
11	1104.04	9.7e-05
12	1104.03	9.7e-05
13	1104.05	9.7e-05
14	1104.05	9.7e-05
15	1104.06	9.7e-05
16	1104.05	9.7e-05
17	1104.04	9.7e-05
18	1104.06	9.7e-05
19	1104.07	9.7e-05
20	1104.05	9.7e-05
21	1104.04	9.7e-05
22	1104.05	9.7e-05
23	1104.04	9.7e-05
24	1104.04	9.7e-05
25	1104.04	9.7e-05
26	1104.05	9.7e-05
27	1104.07	9.7e-05
28	1104.04	9.7e-05
29	1104.04	9.7e-05
30	1104.05	9.7e-05
31	1104.06	9.7e-05
32	1104.07	9.7e-05
33	1104.08	9.7e-05
34	1104.05	9.7e-05
35	1104.04	9.7e-05
36	1104.05	9.7e-05
37	1104.03	9.7e-05
38	1104.05	9.7e-05
39	1104.06	9.7e-05
40	1104.06	9.7e-05
41	1104.06	9.7e-05
42	1104.04	9.7e-05
43	1104.05	9.7e-05
44	1104.04	9.7e-05
45	1104.03	9.7e-05
46	1104.06	9.7e-05
47	1104.04	9.7e-05
48	1104.05	9.7e-05
49	1104.05	9.7e-05
50	1104.05	9.7e-05
51	1104.04	9.7e-05
52	1104.05	9.7e-05
53	1104.04	9.7e-05
54	1104.04	9.7e-05
55	1104.03	9.7e-05
56	1104.05	9.7e-05
57	1104.04	9.7e-05
58	1104.05	9.7e-05
59	1104.03	9.7e-05
60	1104.06	9.7e-05
61	1104.07	9.7e-05
62	1104.07	9.7e-05
63	1104.04	9.7e-05
64	1104.04	9.7e-05
65	1104.04	9.7e-05
66	1104.05	9.7e-05
67	1104.05	9.7e-05
68	1104.07	9.7e-05
69	1104.07	9.7e-05
70	1104.07	9.7e-05
71	1104.06	9.7e-05
72	1104.06	9.7e-05
73	1104.07	9.7e-05
74	1104.08	9.7e-05
75	1104.06	9.7e-05
76	1104.06	9.7e-05
77	1104.08	9.7e-05
78	1104.07	9.7e-05
79	1104.05	9.7e-05
80	1104.07	9.7e-05
81	1104.09	9.7e-05
82	1104.09	9.7e-05
83	1104.07	9.7e-05
84	1104.06	9.7e-05
85	1104.06	9.7e-05
86	1104.04	9.7e-05
87	1104.06	9.7e-05
88	1104.05	9.7e-05
89	1104.07	9.7e-05
90	1104.06	9.7e-05
91	1104.07	9.7e-05
92	1104.08	9.7e-05
93	1104.07	9.7e-05
94	1104.06	9.7e-05
95	1104.07	9.7e-05
96	1104.08	9.7e-05
97	1104.09	9.7e-05
98	1104.09	9.7e-05
99	1104.08	9.7e-05
