N	R	I
0	879.356	9.7e-05
1	879.341	9.7e-05
2	879.353	9.7e-05
3	879.359	9.7e-05
4	879.347	9.7e-05
5	879.343	9.7e-05
6	879.346	9.7e-05
7	879.361	9.7e-05
8	879.35	9.7e-05
9	879.353	9.7e-05
10	879.352	9.7e-05
11	879.363	9.7e-05
12	879.383	9.7e-05
13	879.361	9.7e-05
14	879.37	9.7e-05
15	879.366	9.7e-05
16	879.373	9.7e-05
17	879.373	9.7e-05
18	879.361	9.7e-05
19	879.33	9.7e-05
20	879.339	9.7e-05
21	879.333	9.7e-05
22	879.335	9.7e-05
23	879.349	9.7e-05
24	879.364	9.7e-05
25	879.342	9.7e-05
26	879.355	9.7e-05
27	879.338	9.7e-05
28	879.357	9.7e-05
29	879.342	9.7e-05
30	879.348	9.7e-05
31	879.345	9.7e-05
32	879.327	9.7e-05
33	879.339	9.7e-05
34	879.333	9.7e-05
35	879.351	9.7e-05
36	879.365	9.7e-05
37	879.331	9.7e-05
38	879.322	9.7e-05
39	879.335	9.7e-05
40	879.335	9.7e-05
41	879.34	9.7e-05
42	879.339	9.7e-05
43	879.336	9.7e-05
44	879.331	9.7e-05
45	879.312	9.7e-05
46	879.322	9.7e-05
47	879.335	9.7e-05
48	879.327	9.7e-05
49	879.332	9.7e-05
50	879.325	9.7e-05
51	879.333	9.7e-05
52	879.319	9.7e-05
53	879.309	9.7e-05
54	879.299	9.7e-05
55	879.301	9.7e-05
56	879.309	9.7e-05
57	879.331	9.7e-05
58	879.314	9.7e-05
59	879.316	9.7e-05
60	879.327	9.7e-05
61	879.308	9.7e-05
62	879.319	9.7e-05
63	879.313	9.7e-05
64	879.323	9.7e-05
65	879.311	9.7e-05
66	879.312	9.7e-05
67	879.305	9.7e-05
68	879.311	9.7e-05
69	879.291	9.7e-05
70	879.313	9.7e-05
71	879.316	9.7e-05
72	879.314	9.7e-05
73	879.308	9.7e-05
74	879.321	9.7e-05
75	879.293	9.7e-05
76	879.305	9.7e-05
77	879.302	9.7e-05
78	879.303	9.7e-05
79	879.3	9.7e-05
80	879.284	9.7e-05
81	879.303	9.7e-05
82	879.286	9.7e-05
83	879.275	9.7e-05
84	879.281	9.7e-05
85	879.292	9.7e-05
86	879.303	9.7e-05
87	879.315	9.7e-05
88	879.33	9.7e-05
89	879.329	9.7e-05
90	879.317	9.7e-05
91	879.289	9.7e-05
92	879.305	9.7e-05
93	879.305	9.7e-05
94	879.307	9.7e-05
95	879.286	9.7e-05
96	879.277	9.7e-05
97	879.286	9.7e-05
98	879.291	9.7e-05
99	879.291	9.7e-05
